"CustomerID","frequency","recency","T","monetary_value","predicted_purchases_6m","predicted_avg_value","predicted_LTV_6m","Gender","Location","Tenure_Months"
15197,1.0,61.0,79.0,13.6,1.1730172833542274,1141.3030467299236,1338.768199359038,F,Chicago,45
15204,0.0,0.0,74.0,0.0,0.6650615954947381,1389.001198587492,923.7713532767008,M,New Jersey,29
15208,0.0,0.0,59.0,0.0,0.7341789265813142,1389.001198587492,1019.7754089991236,M,Chicago,16
15211,0.0,0.0,142.0,0.0,0.4677872527839814,1389.001198587492,649.7570548009003,M,California,40
15213,0.0,0.0,9.0,0.0,1.135077567360674,1389.001198587492,1576.6241015537505,M,Washington DC,41
15221,1.0,47.0,204.0,135.45,0.3928192898463353,1163.2472037037876,456.9459404746572,F,California,7
15224,3.0,47.0,128.0,123.02666666666669,1.3849647120955588,886.1468520274132,1227.282119792532,F,Chicago,28
15235,3.0,184.0,236.0,1403.993333333333,1.503035384652015,1394.956184198239,2096.668504889107,F,New Jersey,23
15240,0.0,0.0,221.0,0.0,0.3488915073914823,1389.001198587492,484.6107219437658,M,New York,40
15246,0.0,0.0,88.0,0.0,0.6116039626600183,1389.001198587492,849.518637195625,F,California,2
15260,0.0,0.0,232.0,0.0,0.3370101028004926,1389.001198587492,468.1074367259782,F,Chicago,45
15266,0.0,0.0,48.0,0.0,0.7951337956251753,1389.001198587492,1104.4417951607902,F,Chicago,22
15271,1.0,100.0,145.0,954.53,0.79673262476649,1310.7566012758236,1044.3225473644904,F,Chicago,37
15279,1.0,78.0,143.0,1794.09,0.7417591917484668,1461.95427406185,1084.4180207013346,M,California,10
15281,0.0,0.0,24.0,0.0,0.973354634039268,1389.001198587492,1351.9907533312328,F,California,36
15288,0.0,0.0,145.0,0.0,0.4617858081275857,1389.001198587492,641.4210409799101,M,California,50
15290,2.0,85.0,90.0,108.6,2.072794139695036,998.201941056679,2069.0671336544933,F,New York,3
15291,2.0,236.0,251.0,308.63,1.091036650539349,1059.2543483569264,1155.6853163005817,M,California,32
15296,0.0,0.0,0.0,0.0,1.2628819395855029,1389.001198587492,1754.14452775876,M,California,40
15298,2.0,111.0,156.0,411.72,1.3512163145571578,1090.7190919882942,1473.7974316935524,F,Chicago,2
15299,0.0,0.0,223.0,0.0,0.3466686869538776,1389.001198587492,481.523221691688,M,Chicago,25
15301,0.0,0.0,186.0,0.0,0.3930571645815922,1389.001198587492,545.9568727172327,F,New Jersey,19
15304,0.0,0.0,187.0,0.0,0.3916386725868583,1389.001198587492,543.9865856363605,M,California,12
15311,13.0,243.0,250.0,4206.020769230769,6.64118880610916,3475.357702580593,23080.50667160348,F,Chicago,40
15312,1.0,1.0,65.0,625.47,0.884663195409709,1251.4956714947837,1107.1521597859946,F,Chicago,47
15316,0.0,0.0,0.0,0.0,1.2628819395855029,1389.001198587492,1754.14452775876,F,California,28
15326,0.0,0.0,26.0,0.0,0.9553607377969702,1389.001198587492,1326.997209883422,M,Chicago,45
15329,0.0,0.0,143.0,0.0,0.4657692237617612,1389.001198587492,646.954010070252,F,California,48
15332,1.0,50.0,206.0,155.5,0.3975536307593961,1166.8580395456092,463.8886502021479,F,California,30
15346,0.0,0.0,23.0,0.0,0.9826208129882272,1389.001198587492,1364.8614869976634,F,California,15
15347,0.0,0.0,155.0,0.0,0.4428638277938175,1389.001198587492,615.1383876166572,M,California,48
15350,0.0,0.0,242.0,0.0,0.3268963523202001,1389.001198587492,454.059425186637,M,California,48
15351,1.0,3.0,210.0,21237.21,0.2111305972264618,4963.496148018978,1047.9459060624897,F,Washington DC,29
15353,0.0,0.0,173.0,0.0,0.412492611957505,1389.001198587492,572.9527324174596,F,California,46
15356,3.0,71.0,179.0,3186.3433333333337,1.043420904588756,2102.9186447316943,2194.229274562505,F,California,32
15358,3.0,104.0,151.0,1355.4233333333334,1.924794167883084,1375.6638248366603,2647.8697070133403,F,New Jersey,35
15361,0.0,0.0,120.0,0.0,0.5171739890887517,1389.001198587492,718.3552907225505,M,New York,2
15363,0.0,0.0,230.0,0.0,0.3391091834250523,1389.001198587492,471.0230622294233,M,New York,32
15366,0.0,0.0,81.0,0.0,0.6371834608781161,1389.001198587492,885.0485908798295,M,California,37
15370,0.0,0.0,23.0,0.0,0.9826208129882272,1389.001198587492,1364.8614869976634,F,New York,38
15373,2.0,162.0,214.0,462.26,1.1132325958902385,1106.1447214686443,1231.3963597108238,M,Washington DC,24
15379,4.0,43.0,85.0,742.3825,2.986595303547024,1086.5861215829368,3245.1930076189747,F,California,10
15380,0.0,0.0,143.0,0.0,0.4657692237617612,1389.001198587492,646.954010070252,M,California,9
15384,1.0,126.0,222.0,1847.71,0.5441754184064979,1471.6107836797294,800.8144139404309,M,California,30
15392,2.0,20.0,100.0,332.46500000000003,1.0845329255335077,1066.529177772521,1156.6860093364787,M,California,50
15394,0.0,0.0,85.0,0.0,0.6223040759531193,1389.001198587492,864.3811073847643,F,New Jersey,38
15426,2.0,19.0,197.0,466.51,0.3021325413599495,1107.4418905484129,334.59423279985907,F,Chicago,17
15447,0.0,0.0,13.0,0.0,1.0866361847729955,1389.001198587492,1509.33896307823,F,California,34
15454,0.0,0.0,122.0,0.0,0.5122490642522537,1389.001198587492,711.5145642217016,M,Chicago,39
15456,0.0,0.0,90.0,0.0,0.6046776606743685,1389.001198587492,839.8979954357785,M,California,28
15460,1.0,1.0,61.0,5636.26,0.9328901326041752,2153.8966753771665,2009.348955108297,F,New York,4
15464,1.0,1.0,47.0,12080.67,1.132144970080542,3314.480546070145,3752.472478663122,F,Chicago,40
15465,2.0,178.0,211.0,521.26,1.1823436164114969,1124.1524804583692,1329.1345091431028,F,Chicago,14
15468,0.0,0.0,109.0,0.0,0.546087420504399,1389.001198587492,758.5160816141619,F,Chicago,23
15482,0.0,0.0,88.0,0.0,0.6116039626600183,1389.001198587492,849.518637195625,F,New York,18
15485,1.0,210.0,243.0,1157.25,0.6025387160241467,1347.2647629643072,811.77918042109,M,New York,25
15498,3.0,120.0,172.0,787.4533333333334,1.7688105176759057,1150.061985293817,2034.241735566936,F,New York,14
15502,1.0,15.0,192.0,2263.43,0.2984376534820005,1546.478448326219,461.527399278962,F,New York,27
15503,0.0,0.0,129.0,0.0,0.4957397078763909,1389.001198587492,688.58304842772,F,New York,45
15510,0.0,0.0,12.0,0.0,1.0983328951160192,1389.001198587492,1525.5857077642206,F,New Jersey,15
15512,0.0,0.0,95.0,0.0,0.5880451161974147,1389.001198587492,816.79537122173,F,California,42
15513,2.0,237.0,249.0,868.875,1.102625975946412,1230.2502286145232,1356.505858984385,F,Chicago,21
15514,2.0,25.0,132.0,3617.8,0.771158241807044,2069.2668198150063,1595.7321625981936,M,Chicago,22
15518,0.0,0.0,21.0,0.0,1.0017200247584062,1389.001198587492,1391.390315038518,F,New Jersey,7
15525,0.0,0.0,243.0,0.0,0.3259185768378566,1389.001198587492,452.70129386971246,M,New York,48
15527,0.0,0.0,62.0,0.0,0.7191930920063588,1389.001198587492,998.9600668126768,F,New York,21
15529,2.0,31.0,163.0,142.56,0.5898367398141006,1008.5670850446628,594.8899213265546,M,California,16
15532,1.0,1.0,81.0,6432.63,0.7218432587739683,2297.316193549313,1658.3022075858448,F,California,23
15535,2.0,139.0,143.0,2078.875,1.6125574175137831,1599.5618960309075,2579.385400217051,F,Chicago,24
15544,0.0,0.0,230.0,0.0,0.3391091834250523,1389.001198587492,471.0230622294233,M,Chicago,22
15545,0.0,0.0,211.0,0.0,0.3604523159545559,1389.001198587492,500.6686988945156,F,California,39
15547,1.0,1.0,124.0,3152.02,0.4437223623901486,1706.5060104551142,757.2148783921309,M,New York,40
15555,2.0,76.0,193.0,2439.84,0.8008652865151729,1709.7342811788044,1369.2668349610765,F,Chicago,34
15562,0.0,0.0,57.0,0.0,0.7445332750567428,1389.001198587492,1034.1576114420866,F,New York,26
15563,0.0,0.0,87.0,0.0,0.6151284965058547,1389.001198587492,854.414218931954,F,Chicago,41
15569,0.0,0.0,21.0,0.0,1.0017200247584062,1389.001198587492,1391.390315038518,M,California,32
15570,6.0,193.0,201.0,2587.9566666666665,3.613906720645698,2070.6951439886616,7483.299097269035,F,New Jersey,34
15574,2.0,140.0,225.0,853.615,0.96164325884024,1225.59262857752,1178.582889355862,F,New York,5
15581,2.0,96.0,156.0,1241.2949999999998,1.259404018524128,1343.918865952713,1692.5368203512355,F,California,18
15587,0.0,0.0,57.0,0.0,0.7445332750567428,1389.001198587492,1034.1576114420866,M,Chicago,6
15596,0.0,0.0,142.0,0.0,0.4677872527839814,1389.001198587492,649.7570548009003,F,California,39
15601,2.0,198.0,234.0,4361.165,1.0989052527134004,2296.1539005166437,2523.255582316102,F,Chicago,46
15602,3.0,156.0,175.0,125.48,1.9887206894071652,887.1213339771847,1764.236550894911,F,New Jersey,10
15605,0.0,0.0,242.0,0.0,0.3268963523202001,1389.001198587492,454.059425186637,F,California,21
15607,0.0,0.0,37.0,0.0,0.8676117654779495,1389.001198587492,1205.113782157482,F,Chicago,40
15611,0.0,0.0,32.0,0.0,0.905321284154208,1389.001198587492,1257.492348796962,F,New York,4
15615,1.0,79.0,89.0,2539.9,1.1425208730776149,1596.2683627994584,1823.769923531812,M,Washington DC,19
15620,0.0,0.0,82.0,0.0,0.633395530965194,1389.001198587492,879.7871516906152,M,Chicago,48
15626,0.0,0.0,10.0,0.0,1.1225435645857058,1389.001198587492,1559.214356676221,F,New Jersey,8
15628,0.0,0.0,166.0,0.0,0.423787746769741,1389.001198587492,588.6416882098629,F,California,4
15640,5.0,203.0,226.0,2054.03,2.7035620014155515,1737.084277460819,4696.315045799459,F,California,30
15641,0.0,0.0,92.0,0.0,0.5979102592763309,1389.001198587492,830.4980667825816,F,Chicago,6
15646,0.0,0.0,223.0,0.0,0.3466686869538776,1389.001198587492,481.523221691688,M,California,10
15649,1.0,138.0,174.0,9.85,0.7398604166466726,1140.627703367987,843.9052878525761,M,California,22
15658,0.0,0.0,234.0,0.0,0.3349371032671074,1389.001198587492,465.2280378894348,M,Chicago,24
15660,0.0,0.0,151.0,0.0,0.4502404305611768,1389.001198587492,625.3844977020229,M,New Jersey,13
15661,0.0,0.0,50.0,0.0,0.7832824164193164,1389.001198587492,1087.9802152389375,F,California,24
15664,0.0,0.0,89.0,0.0,0.6081205944091702,1389.001198587492,844.6802345200755,M,New York,10
15673,0.0,0.0,2.0,0.0,1.2318953085992537,1389.001198587492,1711.1040601786715,M,New York,24
15680,0.0,0.0,156.0,0.0,0.4410578679357981,1389.001198587492,612.6299072092673,M,California,32
15687,0.0,0.0,11.0,0.0,1.1102987632254755,1389.001198587492,1542.2063129103956,M,New York,20
15689,0.0,0.0,120.0,0.0,0.5171739890887517,1389.001198587492,718.3552907225505,M,California,16
15694,3.0,223.0,236.0,634.9200000000001,1.6569980146442589,1089.4746292862783,1805.2572977326531,F,New York,41
15696,1.0,1.0,1.0,697.05,2.392108076960598,1264.386625587432,3024.5494594686515,M,Chicago,12
15708,2.0,179.0,211.0,4033.47,1.185196140338728,2196.1360601414262,2602.8519821383197,F,Chicago,49
15713,1.0,47.0,155.0,62.0,0.5644366182010794,1150.019478387987,649.1131052466847,M,California,3
15716,1.0,1.0,205.0,2348.71,0.2112617843872774,1561.836656834476,329.9563990443113,F,Chicago,2
15719,1.0,1.0,44.0,4355.85,1.1820974452407162,1923.3056369618585,2273.534679869681,F,Chicago,16
15723,0.0,0.0,136.0,0.0,0.4802791517756039,1389.001198587492,667.1083174728979,F,Washington DC,4
15727,1.0,75.0,90.0,3429.56,1.1178494102778034,1756.4886229009594,1963.4897712695083,F,Chicago,40
15732,0.0,0.0,227.0,0.0,0.3423078030814855,1389.001198587492,475.4659487660346,F,Chicago,21
15738,1.0,85.0,230.0,7.2,0.4339181986592998,1140.1504607255515,494.7320341186021,M,New Jersey,16
15749,0.0,0.0,21.0,0.0,1.0017200247584062,1389.001198587492,1391.390315038518,F,Chicago,44
15750,2.0,21.0,165.0,54.06,0.4664086182360989,981.555446560076,457.80591955220206,F,California,7
15752,0.0,0.0,235.0,0.0,0.333910231185839,1389.001198587492,463.8017113377569,F,New York,27
15759,0.0,0.0,81.0,0.0,0.6371834608781161,1389.001198587492,885.0485908798295,M,Washington DC,26
15769,2.0,179.0,213.0,408.53,1.172483664058416,1089.745452137833,1277.7087406135613,F,Chicago,25
15777,1.0,30.0,111.0,21.39,0.7201169631128851,1142.7059600071202,822.8819456513213,F,Chicago,24
15780,0.0,0.0,75.0,0.0,0.6609263400827772,1389.001198587492,918.0274785530218,M,California,19
15789,0.0,0.0,82.0,0.0,0.633395530965194,1389.001198587492,879.7871516906152,F,Chicago,28
15799,0.0,0.0,29.0,0.0,0.9296376442749184,1389.001198587492,1291.267802149914,M,New Jersey,31
15805,0.0,0.0,140.0,0.0,0.4718771397558205,1389.001198587492,655.4379127068721,M,Chicago,33
15808,4.0,147.0,199.0,1281.585,2.1190207496482505,1338.7640525873326,2836.868806315739,F,California,6
15811,1.0,70.0,143.0,436.94,0.7140457129937136,1217.5430090878688,869.3813660246587,F,Chicago,27
15822,0.0,0.0,93.0,0.0,0.5945844147380472,1389.001198587492,825.87846473259,F,Chicago,4
15823,1.0,183.0,226.0,685.59,0.6202338557467962,1262.3227762733534,782.9353227250224,M,New York,27
15827,1.0,1.0,230.0,865.16,0.1738408635152195,1294.6618182741474,225.06512844896204,F,Chicago,3
15834,0.0,0.0,223.0,0.0,0.3466686869538776,1389.001198587492,481.523221691688,M,Chicago,12
15835,0.0,0.0,14.0,0.0,1.0751993196739098,1389.001198587492,1493.4531437475166,F,New York,46
15838,1.0,54.0,227.0,167.11,0.3574082605472646,1168.9489025941657,417.7919939448146,F,Chicago,9
15841,0.0,0.0,51.0,0.0,0.7774928885217401,1389.001198587492,1079.9385540499484,M,New York,6
15845,0.0,0.0,39.0,0.0,0.853427527130257,1389.001198587492,1185.4118580914862,M,Chicago,22
15854,1.0,113.0,118.0,291.46,1.0000442530483986,1191.3432884759873,1191.3960090481914,M,New York,44
15856,2.0,90.0,146.0,1204.99,1.3213798387435896,1332.837989848951,1761.1852480979371,M,Chicago,4
15858,0.0,0.0,170.0,0.0,0.4172577545599406,1389.001198587492,579.571521203683,F,California,18
15860,0.0,0.0,187.0,0.0,0.3916386725868583,1389.001198587492,543.9865856363605,F,New York,46
15862,0.0,0.0,249.0,0.0,0.3201736923733579,1389.001198587492,444.72164246277714,F,California,24
15867,4.0,171.0,195.0,2037.375,2.398602652812671,1692.237114143635,4059.004431172981,M,New York,11
15880,1.0,2.0,200.0,125.5,0.2243996573793878,1161.4552926501156,260.63016973216264,F,New York,33
15881,1.0,13.0,132.0,92.07,0.490512801175328,1155.4348316929036,566.7555758692298,M,New York,34
15882,1.0,1.0,181.0,1453.99,0.2582093906425498,1400.7051334232683,361.6752189711135,F,New York,45
15889,0.0,0.0,193.0,0.0,0.3833407434134088,1389.001198587492,532.460752068645,F,California,21
15894,1.0,1.0,196.0,2383.6,0.2273985105586269,1568.1200514739353,356.5881640822903,M,Chicago,44
15898,1.0,17.0,188.0,4574.61,0.3171561650766499,1962.7024673237995,622.483187722895,M,Chicago,27
15899,0.0,0.0,189.0,0.0,0.3888325667392796,1389.001198587492,540.0889012507104,F,Washington DC,24
15916,3.0,148.0,159.0,1391.8766666666668,2.1542189493132646,1390.1433555468534,2994.6731587809586,F,Chicago,37
15919,0.0,0.0,187.0,0.0,0.3916386725868583,1389.001198587492,543.9865856363605,F,Washington DC,24
15922,1.0,12.0,242.0,129.26999999999998,0.1954861394493359,1162.134237843316,227.18113567788623,M,Chicago,29
15923,0.0,0.0,231.0,0.0,0.3380563520422928,1389.001198587492,469.5606781768599,F,Chicago,34
15939,0.0,0.0,17.0,0.0,1.0423610498064495,1389.001198587492,1447.8407475420747,F,California,11
15945,0.0,0.0,146.0,0.0,0.4598199595477542,1389.001198587492,638.6904749462826,F,New York,13
15950,0.0,0.0,95.0,0.0,0.5880451161974147,1389.001198587492,816.79537122173,M,Chicago,44
15953,1.0,174.0,192.0,257.48,0.7239905773089509,1185.2237771590246,858.0908466656576,M,New Jersey,23
15955,0.0,0.0,233.0,0.0,0.3359703736355803,1389.001198587492,466.6632516697086,F,California,49
15965,0.0,0.0,171.0,0.0,0.4156570168910772,1389.001198587492,577.3480946630076,F,Chicago,26
15973,1.0,112.0,164.0,195.48,0.7307932890880449,1174.058100241671,857.993780656072,M,Chicago,9
15983,3.0,141.0,247.0,1047.8466666666666,1.1285359243114876,1253.4921224572108,1414.610891034417,M,New York,25
15984,1.0,131.0,180.0,151.79,0.7011191008090945,1166.1898998462,817.6380139528156,F,California,25
15987,0.0,0.0,189.0,0.0,0.3888325667392796,1389.001198587492,540.0889012507104,F,California,32
15996,1.0,1.0,154.0,1015.27,0.329543579874207,1321.6953628235667,435.55622136801713,F,Chicago,26
15998,0.0,0.0,123.0,0.0,0.5098222827074944,1389.001198587492,708.1437617473209,F,New York,16
16003,0.0,0.0,94.0,0.0,0.5912962499716716,1389.001198587492,821.3111999309411,F,California,10
16010,0.0,0.0,125.0,0.0,0.5050383481020193,1389.001198587492,701.4988708463518,M,California,5
16011,1.0,28.0,152.0,2474.33,0.4883762575629937,1584.4597590015403,773.8125273603354,M,New Jersey,10
16013,4.0,179.0,217.0,74.85,2.148303091199708,774.3899341984353,1663.6242894324369,M,New York,31
16016,2.0,6.0,162.0,1679.45,0.322262207733805,1477.6508937517428,476.1910392802668,M,California,19
16019,1.0,96.0,134.0,353.95,0.8491583186375059,1202.597210259301,1021.1954250619432,F,California,34
16029,5.0,239.0,250.0,459.162,2.593391936970005,902.3135687976372,2340.0527339384225,F,Washington DC,40
16033,2.0,162.0,211.0,2149.33,1.1325100790671283,1621.0659072109252,1835.873478748471,F,Chicago,48
16034,0.0,0.0,22.0,0.0,0.9920739694221792,1389.001198587492,1377.9919326148574,F,New York,26
16037,0.0,0.0,88.0,0.0,0.6116039626600183,1389.001198587492,849.518637195625,F,California,15
16042,2.0,209.0,230.0,146.49,1.1467309209981196,1009.7665849231308,1157.9305659220277,F,Chicago,16
16048,0.0,0.0,239.0,0.0,0.3298655418655236,1389.001198587492,458.1836330239248,M,New Jersey,12
16059,1.0,170.0,173.0,1317.67,0.7966629266602884,1376.1550515301444,1096.3317108903448,M,Chicago,44
16062,0.0,0.0,135.0,0.0,0.4824274504234578,1389.001198587492,670.0923068696908,F,New York,20
16065,1.0,1.0,148.0,1103.96,0.348915622458227,1337.6676835622784,466.733152452387,F,New York,41
16081,0.0,0.0,164.0,0.0,0.4271311286374888,1389.001198587492,593.2856496315002,M,New York,14
16083,0.0,0.0,108.0,0.0,0.5488805601639909,1389.001198587492,762.3957559491573,M,California,21
16086,0.0,0.0,171.0,0.0,0.4156570168910772,1389.001198587492,577.3480946630076,F,New York,47
16094,0.0,0.0,39.0,0.0,0.853427527130257,1389.001198587492,1185.4118580914862,F,Chicago,16
16098,0.0,0.0,250.0,0.0,0.3192360225625719,1389.001198587492,443.419217971716,M,Chicago,49
16112,1.0,27.0,51.0,373.75,1.339015848363452,1206.1630232103269,1615.071403788602,F,Chicago,16
16122,1.0,141.0,164.0,581.98,0.7908058044988342,1243.6634894119495,983.496306270244,M,California,43
16125,0.0,0.0,167.0,0.0,0.4221358875385514,1389.001198587492,586.3472537578426,M,California,22
16134,2.0,33.0,93.0,659.065,1.436412250225901,1166.2128063495384,1675.1623614108032,F,New York,5
16138,0.0,0.0,177.0,0.0,0.4063080934980786,1389.001198587492,564.3624288646299,F,California,20
16140,0.0,0.0,214.0,0.0,0.3569035444785772,1389.001198587492,495.739451060868,F,California,34
16143,2.0,128.0,192.0,491.39,1.1289933990260328,1115.0356709495036,1258.867912180553,F,California,9
16145,3.0,77.0,99.0,498.83,2.668268091764085,1035.4186855861085,2762.774640365724,F,California,9
16150,1.0,182.0,221.0,240.39,0.6343091507625992,1182.146012344225,749.8460331674585,F,Washington DC,34
16153,0.0,0.0,66.0,0.0,0.7001665020122176,1389.001198587492,972.5321105057818,M,Chicago,29
16161,5.0,176.0,189.0,1611.646,3.1180371264662017,1505.5358325855989,4694.316621227102,M,New York,10
16163,0.0,0.0,142.0,0.0,0.4677872527839814,1389.001198587492,649.7570548009003,F,Chicago,22
16168,0.0,0.0,208.0,0.0,0.3640731789880946,1389.001198587492,505.6980819880219,M,Washington DC,24
16186,0.0,0.0,227.0,0.0,0.3423078030814855,1389.001198587492,475.4659487660346,F,New York,18
16191,5.0,88.0,106.0,177.99200000000002,4.232730201115684,755.1462294599447,3196.3302516937424,M,Chicago,19
16202,0.0,0.0,110.0,0.0,0.5433231639401512,1389.001198587492,754.6765259332184,F,New York,44
16203,1.0,204.0,226.0,26.48,0.6450117250828958,1143.6226260637222,737.650002881193,M,California,9
16206,0.0,0.0,4.0,0.0,1.202483742334164,1389.001198587492,1670.2513593841268,F,California,28
16210,3.0,164.0,246.0,520.91,1.303146772643334,1044.189023134053,1360.7315555267369,M,New York,49
16218,1.0,1.0,249.0,307.61999999999995,0.1511858897376511,1194.2535681370266,180.55428827116097,M,Chicago,40
16221,0.0,0.0,172.0,0.0,0.4140686844662978,1389.001198587492,575.1418990212336,F,California,9
16233,3.0,149.0,159.0,246.08,2.159691658217841,935.0245363450332,2019.3646913733728,F,New York,23
16235,1.0,14.0,19.0,185.99,1.911815617773652,1172.349031307063,2241.315187534655,M,California,34
16241,2.0,157.0,209.0,3156.515,1.1282932185404853,1928.4751400594964,2175.8854226530425,M,New York,34
16244,1.0,1.0,233.0,4357.71,0.1699707146690957,1923.640607269379,326.96256878406973,F,New York,36
16250,0.0,0.0,250.0,0.0,0.3192360225625719,1389.001198587492,443.419217971716,F,California,30
16252,1.0,1.0,153.0,1610.05,0.3326700554651612,1428.8102227736272,475.3223760592919,F,Chicago,37
16255,1.0,90.0,144.0,2972.02,0.7739960754495054,1674.089529082151,1295.7387254606958,M,Chicago,7
16262,0.0,0.0,108.0,0.0,0.5488805601639909,1389.001198587492,762.3957559491573,M,California,11
16265,0.0,0.0,138.0,0.0,0.4760404316327337,1389.001198587492,661.2207301139741,M,California,38
16270,0.0,0.0,59.0,0.0,0.7341789265813142,1389.001198587492,1019.7754089991236,F,Chicago,37
16271,0.0,0.0,81.0,0.0,0.6371834608781161,1389.001198587492,885.0485908798295,M,New York,24
16274,0.0,0.0,239.0,0.0,0.3298655418655236,1389.001198587492,458.1836330239248,F,California,43
16279,0.0,0.0,27.0,0.0,0.946622354921388,1389.001198587492,1314.859585595522,F,Chicago,40
16282,0.0,0.0,54.0,0.0,0.760643860109268,1389.001198587492,1056.5352333899898,F,California,20
16293,0.0,0.0,169.0,0.0,0.4188710451304406,1389.001198587492,581.8123837397774,M,Chicago,13
16303,0.0,0.0,25.0,0.0,0.9642697566933384,1389.001198587492,1339.3718478087162,F,Chicago,12
16306,1.0,130.0,169.0,376.76,0.7466730818113686,1206.705098815508,901.0142149700677,M,New York,13
16315,0.0,0.0,13.0,0.0,1.0866361847729955,1389.001198587492,1509.33896307823,M,California,35
16316,1.0,33.0,82.0,29.98,0.9837175963807672,1144.2529465348632,1125.6217582168863,F,Chicago,44
16326,1.0,1.0,32.0,499.84,1.414336685064732,1228.8707684120875,1738.037008968902,M,Washington DC,6
16327,1.0,1.0,202.0,580.56,0.2164635363081477,1243.4077593922295,269.15244067103254,M,California,44
16350,1.0,117.0,144.0,1021.49,0.844565496453685,1322.8155323465658,1117.204356792923,F,Chicago,31
16351,0.0,0.0,23.0,0.0,0.9826208129882272,1389.001198587492,1364.8614869976634,F,New York,20
16353,5.0,188.0,206.0,139.494,2.9107835063457244,734.9959707914436,2139.414149010298,M,Washington DC,6
16359,1.0,13.0,18.0,14.1,1.9300497454955807,1141.393092511515,2202.945447712264,F,New York,49
16365,1.0,74.0,166.0,67.59,0.6167872700384609,1151.0261902261807,709.9383016123762,F,California,49
16367,0.0,0.0,126.0,0.0,0.5026805220966252,1389.001198587492,698.2238476987985,M,California,20
16385,1.0,1.0,159.0,941.01,0.3144898180869286,1308.3217633415877,411.4538733524657,M,California,19
16393,3.0,72.0,198.0,356.82,0.844079287385103,979.0112745723592,826.3631389830184,F,Chicago,20
16395,0.0,0.0,12.0,0.0,1.0983328951160192,1389.001198587492,1525.5857077642206,M,Washington DC,18
16401,0.0,0.0,4.0,0.0,1.202483742334164,1389.001198587492,1670.2513593841268,M,Chicago,40
16402,1.0,1.0,198.0,4659.53,0.2236722132930537,1977.9958428693103,442.4227080590381,M,Chicago,31
16411,0.0,0.0,198.0,0.0,0.3766928826695793,1389.001198587492,523.2268655274231,F,Chicago,40
16422,5.0,166.0,192.0,316.23,2.967249186315147,827.5014546097258,2455.4030178653093,F,California,35
16424,0.0,0.0,43.0,0.0,0.8264575793223716,1389.001198587492,1147.9505682604913,M,New Jersey,29
16442,1.0,1.0,110.0,520.29,0.515459342071022,1232.5536408791822,635.3312887948259,F,New York,46
16455,1.0,101.0,212.0,499.42,0.5225377599034685,1228.7951299555505,642.0918545872648,F,Chicago,23
16456,0.0,0.0,241.0,0.0,0.3278800683663184,1389.001198587492,455.4258079537651,M,California,47
16458,0.0,0.0,108.0,0.0,0.5488805601639909,1389.001198587492,762.3957559491573,M,Chicago,12
16470,0.0,0.0,87.0,0.0,0.6151284965058547,1389.001198587492,854.414218931954,F,New York,13
16473,0.0,0.0,38.0,0.0,0.8604588021448054,1389.001198587492,1195.1783075142923,F,Chicago,36
16477,1.0,159.0,217.0,733.94,0.6150400422434155,1271.0302033532575,781.7344699630445,F,Washington DC,50
16493,0.0,0.0,10.0,0.0,1.1225435645857058,1389.001198587492,1559.214356676221,F,California,37
16497,0.0,0.0,25.0,0.0,0.9642697566933384,1389.001198587492,1339.3718478087162,F,California,16
16499,4.0,44.0,144.0,479.4425,1.001583195152658,963.61253526185,965.1381219567172,F,Chicago,31
16500,0.0,0.0,14.0,0.0,1.0751993196739098,1389.001198587492,1493.4531437475166,M,New Jersey,6
16503,2.0,89.0,101.0,1414.81,1.911587090053726,1396.8784642764767,2670.254838684988,F,Chicago,29
16510,1.0,1.0,229.0,816.41,0.1751574467241825,1285.88235456897,225.23187001398077,F,California,39
16519,0.0,0.0,144.0,0.0,0.4637688198937442,1389.001198587492,644.1754466999174,F,Chicago,45
16520,1.0,1.0,147.0,645.4,0.3522920302940127,1255.0848963490234,442.156406326148,F,Washington DC,37
16525,2.0,149.0,164.0,521.805,1.445321951956655,1124.3188233168337,1625.002676337895,F,California,47
16531,0.0,0.0,102.0,0.0,0.5662725990717237,1389.001198587492,786.5533188378785,M,New Jersey,28
16532,0.0,0.0,50.0,0.0,0.7832824164193164,1389.001198587492,1087.9802152389375,F,New York,7
16539,1.0,158.0,239.0,790.62,0.5488829153555689,1281.2377931544772,703.2495351703648,M,California,2
16546,1.0,9.0,232.0,530.73,0.1994909327308488,1234.4337967988142,246.25834951787857,F,California,42
16549,0.0,0.0,30.0,0.0,0.9213818773384976,1389.001198587492,1279.8005319799663,F,New Jersey,17
16550,1.0,1.0,180.0,3447.67,0.2604591906153098,1759.750081110206,458.3430818111901,F,New York,34
16551,0.0,0.0,38.0,0.0,0.8604588021448054,1389.001198587492,1195.1783075142923,F,California,10
16552,0.0,0.0,245.0,0.0,0.3239806318664959,1389.001198587492,450.00948598169583,F,California,27
16553,1.0,56.0,157.0,6636.81,0.592352841803756,2334.087288920045,1382.603238609813,M,Chicago,39
16554,0.0,0.0,17.0,0.0,1.0423610498064495,1389.001198587492,1447.8407475420747,F,Chicago,4
16556,0.0,0.0,102.0,0.0,0.5662725990717237,1389.001198587492,786.5533188378785,F,New York,19
16558,2.0,91.0,164.0,444.685,1.1479777168791936,1100.7805458034852,1263.6715377565176,M,California,35
16560,0.0,0.0,82.0,0.0,0.633395530965194,1389.001198587492,879.7871516906152,M,California,49
