customer_id,frequency,recency,T,monetary_value,predicted_purchases_6m,predicted_avg_value,predicted_ltv_6m,gender,location,tenure_months,frequency_segment,value_segment
13959,0.0,0.0,235.0,0.0,0.2947757663940643,1265.5940519672656,373.06645661242,M,California,38,Freq_Seg1,Value_Seg2
13963,3.0,282.0,287.0,1301.9833333333331,1.3922965124339035,1277.3222310690217,1778.4112875716914,F,Illinois,40,Freq_Seg4,Value_Seg4
13969,1.0,166.0,254.0,1293.411,0.478863850328306,1269.4003346980653,607.8699318815559,F,New York,15,Freq_Seg3,Value_Seg4
13982,1.0,147.0,258.0,1812.28,0.4446083924904913,1340.3988537276591,595.9525796519517,F,Illinois,13,Freq_Seg3,Value_Seg4
13983,2.0,169.0,278.0,3590.6315,0.744200192460096,1825.293340954184,1358.3836556342353,M,California,30,Freq_Seg4,Value_Seg4
13984,1.0,163.0,267.0,54.322,0.4466998404323452,1099.8517897939362,491.3036190001806,F,New York,34,Freq_Seg3,Value_Seg1
13993,0.0,0.0,126.0,0.0,0.4431456314917141,1265.5940519672656,560.8424753711912,M,Illinois,49,Freq_Seg1,Value_Seg2
13999,2.0,143.0,232.0,1180.4875,0.8691833811092192,1245.106607059868,1082.2259705657243,F,Illinois,48,Freq_Seg4,Value_Seg2
14001,0.0,0.0,356.0,0.0,0.2153304822145829,1265.5940519672656,272.52097749801925,F,New York,10,Freq_Seg1,Value_Seg2
14006,0.0,0.0,29.0,0.0,0.8166387875298289,1265.5940519672656,1033.533192103511,F,New Jersey,3,Freq_Seg1,Value_Seg2
14016,0.0,0.0,187.0,0.0,0.345574246536322,1265.5940519672656,437.35671092943863,M,California,41,Freq_Seg1,Value_Seg2
14030,1.0,1.0,266.0,24.491,0.1268222841231153,1095.769917835558,138.96804385330387,F,California,5,Freq_Seg3,Value_Seg1
14031,4.0,239.0,336.0,358.32025000000004,1.2742359677959614,913.5338480942652,1164.057687040765,F,Illinois,17,Freq_Seg4,Value_Seg1
14032,4.0,107.0,277.0,258.837,0.5293473792852872,874.9301837968887,463.1419998504777,M,New York,50,Freq_Seg4,Value_Seg1
14037,0.0,0.0,248.0,0.0,0.2835114767213739,1265.5940519672656,358.8104386030267,M,California,24,Freq_Seg1,Value_Seg2
14040,2.0,90.0,129.0,2808.931,1.4161719125533907,1637.1169249481054,2318.4390066772844,F,New York,10,Freq_Seg4,Value_Seg4
14044,1.0,1.0,15.0,4775.562,1.6886054912308888,1745.8742886968964,2948.0929108924015,M,California,49,Freq_Seg3,Value_Seg4
14045,1.0,203.0,361.0,139.446,0.3351420502460475,1111.499581305619,372.51024852638847,F,California,14,Freq_Seg3,Value_Seg1
14047,2.0,196.0,348.0,52.9705,0.5799059498009527,973.6828225721706,564.6444620285871,F,California,10,Freq_Seg4,Value_Seg1
14049,1.0,1.0,64.0,6053.17,0.8152339243609881,1920.69351262502,1565.814509791986,M,Illinois,45,Freq_Seg3,Value_Seg4
14051,3.0,232.0,272.0,858.3106666666666,1.3499979018600945,1134.3275825934277,1531.33985652316,M,Illinois,6,Freq_Seg4,Value_Seg1
14057,1.0,6.0,220.0,560.7760000000001,0.1931067035686036,1169.1515243254153,225.77099683468907,M,New York,39,Freq_Seg3,Value_Seg1
14060,4.0,280.0,344.0,836.84125,1.424504087640725,1099.2200218294904,1565.8434143126358,F,Illinois,22,Freq_Seg4,Value_Seg1
14062,3.0,149.0,243.0,980.5226666666669,1.1455199641118632,1173.7162204168817,1344.5153626894578,F,California,18,Freq_Seg4,Value_Seg2
14068,0.0,0.0,81.0,0.0,0.5610864617475725,1265.5940519672656,710.1076886270864,M,California,32,Freq_Seg1,Value_Seg2
14078,0.0,0.0,356.0,0.0,0.2153304822145829,1265.5940519672656,272.52097749801925,F,New York,7,Freq_Seg1,Value_Seg2
14081,0.0,0.0,304.0,0.0,0.2434963179057635,1265.5940519672656,308.16749161746475,F,California,49,Freq_Seg1,Value_Seg2
14082,0.0,0.0,250.0,0.0,0.2818551550070517,1265.5940519672656,356.7142076932363,F,New York,31,Freq_Seg1,Value_Seg2
14083,1.0,157.0,331.0,1874.687,0.3296303712012091,1348.9382048491943,444.65100119193255,M,Illinois,41,Freq_Seg3,Value_Seg4
14085,5.0,284.0,297.0,1838.7056,2.2005474401506486,1519.000095659096,3342.6317720912143,F,New York,5,Freq_Seg4,Value_Seg4
14088,0.0,0.0,89.0,0.0,0.5356247888119702,1265.5940519672656,677.8835468066522,M,Washington DC,39,Freq_Seg1,Value_Seg2
14090,0.0,0.0,102.0,0.0,0.4989404890933509,1265.5940519672656,631.4561152821833,F,California,32,Freq_Seg1,Value_Seg2
14092,3.0,260.0,348.0,912.525,1.0165277744453,1151.8007336793005,1170.837436411483,F,Illinois,41,Freq_Seg4,Value_Seg1
14099,1.0,60.0,178.0,1931.386,0.477828941331394,1356.6965119179515,648.2688579977499,M,New York,32,Freq_Seg3,Value_Seg4
14101,0.0,0.0,111.0,0.0,0.4764117961008484,1265.5940519672656,602.9439354322755,M,California,25,Freq_Seg1,Value_Seg2
14107,1.0,68.0,245.0,16.791,0.3277269126666496,1094.7163019970171,358.7679938993341,M,Illinois,11,Freq_Seg3,Value_Seg1
14113,3.0,152.0,178.0,111.03066666666666,1.8267692366608623,893.4810104670361,1632.1836234618436,M,Illinois,23,Freq_Seg4,Value_Seg1
14114,0.0,0.0,126.0,0.0,0.4431456314917141,1265.5940519672656,560.8424753711912,M,California,18,Freq_Seg1,Value_Seg2
14119,0.0,0.0,176.0,0.0,0.3598186673504414,1265.5940519672656,455.38436518550674,M,California,8,Freq_Seg1,Value_Seg2
14127,0.0,0.0,19.0,0.0,0.8967741902569495,1265.5940519672656,1134.9520811469563,F,Illinois,17,Freq_Seg1,Value_Seg2
14130,0.0,0.0,75.0,0.0,0.5818782481147214,1265.5940519672656,736.4216497831243,F,New York,50,Freq_Seg1,Value_Seg2
14133,1.0,31.0,44.0,77.137,1.3598713854279667,1102.9736398402104,1499.902291700034,F,Illinois,32,Freq_Seg3,Value_Seg1
14135,7.0,235.0,348.0,628.0772857142857,1.5924555727194425,930.26481214718,1481.4053842085818,F,Illinois,21,Freq_Seg4,Value_Seg1
14142,0.0,0.0,350.0,0.0,0.2182413953757752,1265.5940519672656,276.2050118806175,F,Illinois,21,Freq_Seg1,Value_Seg2
14146,1.0,141.0,186.0,3749.156,0.6387501536288037,1605.4278447522988,1025.46728247549,M,California,29,Freq_Seg3,Value_Seg4
14150,0.0,0.0,211.0,0.0,0.3181378344632837,1265.5940519672656,402.6333510024785,M,Illinois,48,Freq_Seg1,Value_Seg2
14156,5.0,323.0,336.0,1307.534,2.008783217416707,1284.138149255302,2579.555163068602,F,California,5,Freq_Seg4,Value_Seg4
14159,0.0,0.0,241.0,0.0,0.2894666095822041,1265.5940519672656,366.34721933036826,F,California,13,Freq_Seg1,Value_Seg2
14161,0.0,0.0,311.0,0.0,0.2392801026326916,1265.5940519672656,302.83147464605145,F,Illinois,41,Freq_Seg1,Value_Seg2
14167,0.0,0.0,128.0,0.0,0.4390642991874169,1265.5940519672656,555.6771654827709,M,California,29,Freq_Seg1,Value_Seg2
14175,2.0,35.0,122.0,467.6055,0.945364374690022,1073.4966620806272,1014.8455006796778,M,California,37,Freq_Seg4,Value_Seg1
14176,2.0,173.0,286.0,134.1585,0.7243933227425969,993.2269662214346,719.4869822986941,F,New York,13,Freq_Seg4,Value_Seg1
14180,9.0,327.0,342.0,1934.927666666667,3.524468345685511,1659.1096648914152,5847.479495930688,F,California,11,,
14185,0.0,0.0,129.0,0.0,0.4370522128372481,1265.5940519672656,553.1306809659526,F,California,19,Freq_Seg1,Value_Seg2
14188,0.0,0.0,18.0,0.0,0.9057090875275596,1265.5940519672656,1146.260033987579,F,California,50,Freq_Seg1,Value_Seg2
14189,2.0,234.0,300.0,2063.1635,0.8211560053453916,1457.5905522211942,1196.909235291139,F,New York,7,Freq_Seg4,Value_Seg4
14194,0.0,0.0,4.0,0.0,1.05405150501732,1265.5940519672656,1334.0013152170648,M,Illinois,19,Freq_Seg1,Value_Seg2
14201,0.0,0.0,206.0,0.0,0.3234843163756128,1265.5940519672656,409.3998267096727,F,California,12,Freq_Seg1,Value_Seg2
14205,0.0,0.0,258.0,0.0,0.2754206129187708,1265.5940519672656,348.57068949917493,M,Illinois,26,Freq_Seg1,Value_Seg2
14206,0.0,0.0,223.0,0.0,0.3060069439130016,1265.5940519672656,387.2805680769755,F,Illinois,24,Freq_Seg1,Value_Seg2
14209,0.0,0.0,134.0,0.0,0.4272669956124594,1265.5940519672656,540.7465682490524,F,California,29,Freq_Seg1,Value_Seg2
14210,1.0,164.0,330.0,2425.203,0.338867901350706,1424.2670849751914,482.6383980484307,F,New York,18,Freq_Seg3,Value_Seg4
14213,0.0,0.0,334.0,0.0,0.2264054776533727,1265.5940519672656,286.5374258509162,F,California,25,Freq_Seg1,Value_Seg2
14215,4.0,248.0,288.0,664.067,1.7058752402758717,1032.1763823602232,1760.7641342658255,F,New York,29,Freq_Seg4,Value_Seg1
14217,4.0,248.0,270.0,132.45550000000003,1.861248199412045,825.8888728284708,1537.1841774664344,F,New York,10,Freq_Seg4,Value_Seg1
14220,0.0,0.0,192.0,0.0,0.3394702170134632,1265.5940519672656,429.6314874722759,F,California,19,Freq_Seg1,Value_Seg2
14221,0.0,0.0,165.0,0.0,0.3753059398046559,1265.5940519672656,474.9849650847571,F,New York,39,Freq_Seg1,Value_Seg2
14224,1.0,1.0,83.0,60.837,0.6424023861157753,1100.7432582599224,707.1200956070272,F,Illinois,3,Freq_Seg3,Value_Seg1
14229,2.0,98.0,139.0,139.84,1.3557356658973971,994.5946566700636,1348.4074491585818,M,Illinois,29,Freq_Seg4,Value_Seg1
14233,1.0,41.0,61.0,1094.574,1.1764412359061298,1242.1928265827464,1461.366864138735,F,New Jersey,2,Freq_Seg3,Value_Seg2
14236,0.0,0.0,334.0,0.0,0.2264054776533727,1265.5940519672656,286.5374258509162,F,Illinois,18,Freq_Seg1,Value_Seg2
14237,0.0,0.0,356.0,0.0,0.2153304822145829,1265.5940519672656,272.52097749801925,F,Illinois,39,Freq_Seg1,Value_Seg2
14238,0.0,0.0,110.0,0.0,0.4788118702164639,1265.5940519672656,605.981454957279,M,New York,21,Freq_Seg1,Value_Seg2
14239,0.0,0.0,49.0,0.0,0.6940359806029469,1265.5940519672656,878.3678089023581,F,California,46,Freq_Seg1,Value_Seg2
14242,0.0,0.0,108.0,0.0,0.4836868971169634,1265.5940519672656,612.1512600057316,F,Illinois,26,Freq_Seg1,Value_Seg2
14243,2.0,204.0,265.0,1382.1785,0.8969396505946051,1293.6590763504491,1160.3341199303115,M,New York,46,Freq_Seg4,Value_Seg4
14248,0.0,0.0,65.0,0.0,0.6202993812076532,1265.5940519672656,785.0472072953813,M,Illinois,34,Freq_Seg1,Value_Seg2
14256,0.0,0.0,248.0,0.0,0.2835114767213739,1265.5940519672656,358.8104386030267,F,Illinois,7,Freq_Seg1,Value_Seg2
14257,0.0,0.0,73.0,0.0,0.5891657812457126,1265.5940519672656,745.644708367221,F,Illinois,38,Freq_Seg1,Value_Seg2
14258,0.0,0.0,157.0,0.0,0.3874472498668549,1265.5940519672656,490.3509348825666,F,California,31,Freq_Seg1,Value_Seg2
14264,0.0,0.0,335.0,0.0,0.2258772587491301,1265.5940519672656,285.86891514757014,M,Illinois,16,Freq_Seg1,Value_Seg2
14270,0.0,0.0,131.0,0.0,0.4330838579408912,1265.5940519672656,548.1083546130282,M,New York,6,Freq_Seg1,Value_Seg2
14282,0.0,0.0,285.0,0.0,0.25573302160078,1265.5940519672656,323.6541910295634,F,New Jersey,37,Freq_Seg1,Value_Seg2
14290,1.0,184.0,233.0,33.528,0.5526186033626481,1097.0064796969727,606.2261886899163,F,New York,17,Freq_Seg3,Value_Seg1
14292,0.0,0.0,108.0,0.0,0.4836868971169634,1265.5940519672656,612.1512600057316,M,New Jersey,22,Freq_Seg1,Value_Seg2
14293,0.0,0.0,302.0,0.0,0.2447285749021551,1265.5940519672656,309.727028742593,F,California,18,Freq_Seg1,Value_Seg2
14295,0.0,0.0,135.0,0.0,0.4253632206941251,1265.5940519672656,538.337162036124,F,Illinois,7,Freq_Seg1,Value_Seg2
14298,7.0,187.0,219.0,2085.203571428571,3.5225071660727583,1696.702772018094,5976.64767312925,M,Illinois,41,,
14299,8.0,220.0,270.0,304.635,3.214996874753092,728.3014224023767,2341.486796901873,F,Washington DC,18,Freq_Seg4,Value_Seg1
14307,1.0,262.0,361.0,2395.434,0.3800441131741844,1420.1936966768117,539.7362539891056,F,California,28,Freq_Seg3,Value_Seg4
14309,2.0,181.0,197.0,309.6155,1.2077130229844937,1035.464203402655,1250.5436032836508,F,New Jersey,49,Freq_Seg4,Value_Seg1
14312,1.0,134.0,153.0,819.369,0.7645406518140061,1204.5356386807146,920.9164623301536,M,Illinois,27,Freq_Seg3,Value_Seg2
14320,2.0,46.0,137.0,510.4645,0.920097083465944,1083.8139805595133,997.2140825324236,F,Illinois,29,Freq_Seg4,Value_Seg1
14321,0.0,0.0,139.0,0.0,0.4179176585819972,1265.5940519672656,528.9141029134621,F,Washington DC,24,Freq_Seg1,Value_Seg2
14329,1.0,1.0,121.0,79.02199999999999,0.4205209114461108,1103.2315704708142,463.93194555051105,F,California,22,Freq_Seg3,Value_Seg1
14334,1.0,114.0,193.0,1990.719,0.564483279781148,1364.8152377034253,770.4153816741166,M,California,41,Freq_Seg3,Value_Seg4
14341,1.0,8.0,66.0,164.4,0.864701787543628,1114.914117621846,964.0682304652368,F,Illinois,3,Freq_Seg3,Value_Seg1
14344,2.0,108.0,300.0,20.173,0.4400136619387266,965.7875788004712,424.9597292029318,F,New York,15,Freq_Seg4,Value_Seg1
14355,0.0,0.0,262.0,0.0,0.2723131941374916,1265.5940519672656,344.63795877261674,F,New York,7,Freq_Seg1,Value_Seg2
14368,0.0,0.0,80.0,0.0,0.5644451293919913,1265.5940519672656,714.3583984203979,F,New York,4,Freq_Seg1,Value_Seg2
14373,0.0,0.0,194.0,0.0,0.3370892869525116,1265.5940519672656,426.6181965489855,F,Illinois,40,Freq_Seg1,Value_Seg2
14388,1.0,81.0,347.0,156.991,0.2096450130832521,1113.9003202520082,233.52364721267105,F,California,6,Freq_Seg3,Value_Seg1
14389,0.0,0.0,69.0,0.0,0.6043197447257478,1265.5940519672656,764.8234744112827,M,Washington DC,38,Freq_Seg1,Value_Seg2
14390,0.0,0.0,345.0,0.0,0.2207283225288817,1265.5940519672656,279.3524520932649,M,Illinois,37,Freq_Seg1,Value_Seg3
14395,1.0,193.0,335.0,1329.082,0.3613289156531898,1274.2813126950252,460.4346849532168,M,New Jersey,4,Freq_Seg3,Value_Seg4
14396,0.0,0.0,326.0,0.0,0.2307224457323891,1265.5940519672656,292.00095497425184,M,New Jersey,9,Freq_Seg1,Value_Seg3
14401,1.0,172.0,212.0,482.536,0.5976835629291142,1158.4456927400336,692.3839490967491,F,California,20,Freq_Seg3,Value_Seg1
14404,1.0,188.0,304.0,823.269,0.4051494548025786,1205.0692882612743,488.2331651383868,M,Illinois,32,Freq_Seg3,Value_Seg2
14409,1.0,217.0,290.0,1739.091,0.4584036988711448,1330.3841667657152,609.8530229650098,M,New York,15,Freq_Seg3,Value_Seg4
14410,0.0,0.0,0.0,0.0,1.1064879658914115,1265.5940519672656,1400.3645882055291,F,New York,45,Freq_Seg1,Value_Seg3
14411,0.0,0.0,20.0,0.0,0.8880228293039322,1265.5940519672656,1123.876410778199,F,New York,17,Freq_Seg1,Value_Seg3
14413,0.0,0.0,236.0,0.0,0.2938772927910025,1265.5940519672656,371.9293537645354,F,Illinois,34,Freq_Seg1,Value_Seg3
14414,0.0,0.0,200.0,0.0,0.3301450512455369,1265.5940519672656,417.8296131427797,F,New Jersey,7,Freq_Seg1,Value_Seg3
14415,2.0,112.0,216.0,4539.6630000000005,0.8183464762475504,2053.750846542159,1680.6797683581992,M,New Jersey,47,Freq_Seg4,Value_Seg4
14419,1.0,1.0,251.0,1324.002,0.1404678474984231,1273.5861999080398,178.8979121047788,M,New York,20,Freq_Seg3,Value_Seg4
14426,2.0,173.0,207.0,1609.7600000000002,1.1201941697788702,1348.4440880260045,1510.5192056795158,F,California,13,Freq_Seg4,Value_Seg4
14428,0.0,0.0,104.0,0.0,0.4937478048927086,1265.5940519672656,624.884285044106,F,Illinois,23,Freq_Seg1,Value_Seg3
14437,0.0,0.0,264.0,0.0,0.2707858519069931,1265.5940519672656,342.70496353037936,F,New York,3,Freq_Seg1,Value_Seg3
14438,1.0,1.0,1.0,275.21,2.1702625299804845,1130.07660737103,2452.562916984814,F,New York,41,Freq_Seg3,Value_Seg1
14439,0.0,0.0,79.0,0.0,0.5678453695067274,1265.5940519672656,718.6617220848683,F,New York,48,Freq_Seg1,Value_Seg3
14440,1.0,206.0,261.0,3741.964,0.5079255834843147,1604.4437401924563,814.9380229050097,F,New Jersey,10,Freq_Seg3,Value_Seg4
14441,1.0,167.0,256.0,29.04,0.4755898368814479,1096.3923721796518,521.4330694429844,M,New Jersey,19,Freq_Seg3,Value_Seg1
14442,2.0,29.0,57.0,474.9405,2.0367586745869266,1075.2623946232118,2190.0500097059376,F,California,44,Freq_Seg4,Value_Seg1
14443,2.0,319.0,336.0,768.8205,0.8294654834861204,1146.0072452864342,950.573453790109,F,New Jersey,41,Freq_Seg4,Value_Seg1
14448,0.0,0.0,243.0,0.0,0.2877395297379662,1265.5940519672656,364.1614373522281,F,California,42,Freq_Seg1,Value_Seg3
14449,1.0,1.0,341.0,4791.44,0.0801056987867916,1748.0469266559032,140.02852057187462,M,New Jersey,39,Freq_Seg3,Value_Seg4
14450,0.0,0.0,86.0,0.0,0.5448902910160636,1265.5940519672656,689.6099112846424,F,New York,29,Freq_Seg1,Value_Seg3
14457,0.0,0.0,20.0,0.0,0.8880228293039322,1265.5940519672656,1123.876410778199,F,New Jersey,4,Freq_Seg1,Value_Seg3
14460,0.0,0.0,19.0,0.0,0.8967741902569495,1265.5940519672656,1134.9520811469563,F,California,38,Freq_Seg1,Value_Seg3
14462,1.0,161.0,167.0,6129.852,0.7457285585729211,1931.186158044629,1440.1406699745987,F,Illinois,42,Freq_Seg3,Value_Seg4
14466,1.0,332.0,342.0,703.697,0.447747248569753,1188.7078657877662,532.2406762596956,F,Illinois,18,Freq_Seg3,Value_Seg2
14467,0.0,0.0,32.0,0.0,0.7954350797386356,1265.5940519672656,1006.6979056433248,F,Illinois,34,Freq_Seg1,Value_Seg3
14472,2.0,38.0,183.0,1380.824,0.4920471614382293,1293.3330116293953,636.3808371666004,F,Washington DC,10,Freq_Seg4,Value_Seg4
14479,0.0,0.0,261.0,0.0,0.2730834002025966,1265.5940519672656,345.6127269874027,F,California,17,Freq_Seg1,Value_Seg3
14487,1.0,1.0,294.0,1338.322,0.1058337642668815,1275.5456517012744,134.99579781379842,F,Illinois,41,Freq_Seg3,Value_Seg4
14491,1.0,1.0,345.0,360.582,0.0783307121390449,1141.7583335227068,89.43474335552278,F,California,6,Freq_Seg3,Value_Seg1
14496,1.0,325.0,352.0,538.869,0.4294792009677833,1166.1539188481536,500.8388532723542,F,California,47,Freq_Seg3,Value_Seg1
14497,0.0,0.0,12.0,0.0,0.9635325942558476,1265.5940519672656,1219.4411201667892,M,California,42,Freq_Seg1,Value_Seg3
14498,0.0,0.0,231.0,0.0,0.2984258341935841,1265.5940519672656,377.6859607087695,F,Illinois,25,Freq_Seg1,Value_Seg3
14501,0.0,0.0,80.0,0.0,0.5644451293919913,1265.5940519672656,714.3583984203979,F,Illinois,20,Freq_Seg1,Value_Seg3
14502,2.0,5.0,35.0,714.2585,2.1920837530170987,1132.872698730402,2483.351837123548,M,Illinois,22,Freq_Seg4,Value_Seg1
14505,3.0,85.0,234.0,1343.067,0.6348369245074021,1290.5633994223165,819.2972993710813,F,California,8,Freq_Seg4,Value_Seg4
14506,0.0,0.0,307.0,0.0,0.2416711855709255,1265.5940519672656,305.8576149904406,F,California,34,Freq_Seg1,Value_Seg3
14514,0.0,0.0,128.0,0.0,0.4390642991874169,1265.5940519672656,555.6771654827709,F,Illinois,29,Freq_Seg1,Value_Seg3
14524,0.0,0.0,222.0,0.0,0.3069820359647148,1265.5940519672656,388.5146387777443,F,New York,15,Freq_Seg1,Value_Seg3
14525,1.0,113.0,224.0,281.07800000000003,0.4705103744810281,1130.8795447399334,532.0905580885208,F,New Jersey,48,Freq_Seg3,Value_Seg1
14527,10.0,331.0,363.0,1459.2998,3.5903014746238515,1384.3724246015886,4970.3143574756805,M,California,43,,
14532,1.0,132.0,171.0,1426.684,0.6809787104929537,1287.6365091980472,876.8530496173345,F,Illinois,44,Freq_Seg3,Value_Seg4
14533,0.0,0.0,171.0,0.0,0.3666945996499187,1265.5940519672656,464.0865042054549,F,Illinois,30,Freq_Seg1,Value_Seg3
14534,2.0,3.0,72.0,2360.301,1.0894532420229963,1529.1195710858435,1665.9042741602864,M,California,14,Freq_Seg4,Value_Seg4
14540,0.0,0.0,12.0,0.0,0.9635325942558476,1265.5940519672656,1219.4411201667892,F,New Jersey,12,Freq_Seg1,Value_Seg3
14541,1.0,29.0,76.0,7947.866,0.9291036133778626,2179.9508781860677,2025.4002379089204,F,California,24,Freq_Seg3,Value_Seg4
14543,1.0,176.0,248.0,1919.313,0.5052361739118195,1355.044524383055,684.6175109794559,M,Illinois,11,Freq_Seg3,Value_Seg4
14544,0.0,0.0,230.0,0.0,0.2993526610462558,1265.5940519672656,378.8589472607144,M,California,6,Freq_Seg1,Value_Seg3
14548,0.0,0.0,65.0,0.0,0.6202993812076532,1265.5940519672656,785.0472072953813,F,California,48,Freq_Seg1,Value_Seg3
14549,0.0,0.0,23.0,0.0,0.8628131926702178,1265.5940519672656,1091.971244602314,F,Illinois,22,Freq_Seg1,Value_Seg3
14553,0.0,0.0,165.0,0.0,0.3753059398046559,1265.5940519672656,474.9849650847571,F,California,25,Freq_Seg1,Value_Seg3
14560,3.0,180.0,190.0,330.582,1.8346902139691057,964.2418846227904,1769.085149616561,M,Illinois,40,Freq_Seg4,Value_Seg1
14565,0.0,0.0,229.0,0.0,0.3002853208693763,1265.5940519672656,380.03931598536445,F,California,39,Freq_Seg1,Value_Seg3
14572,0.0,0.0,96.0,0.0,0.5152115680375836,1265.5940519672656,652.048696013094,F,California,43,Freq_Seg1,Value_Seg3
14573,0.0,0.0,334.0,0.0,0.2264054776533727,1265.5940519672656,286.5374258509162,M,California,40,Freq_Seg1,Value_Seg3
14576,0.0,0.0,335.0,0.0,0.2258772587491301,1265.5940519672656,285.86891514757014,F,Illinois,26,Freq_Seg1,Value_Seg3
14577,0.0,0.0,241.0,0.0,0.2894666095822041,1265.5940519672656,366.34721933036826,M,California,36,Freq_Seg1,Value_Seg3
14587,1.0,106.0,130.0,3232.152,0.8267486990508912,1534.6845196887932,1268.7984301062515,F,Illinois,30,Freq_Seg3,Value_Seg4
14589,0.0,0.0,332.0,0.0,0.2274694084189254,1265.5940519672656,287.8839302995047,F,New York,48,Freq_Seg1,Value_Seg3
14594,1.0,1.0,355.0,2817.189,0.0741239246788162,1477.9037938175666,109.5480294954701,M,California,5,Freq_Seg3,Value_Seg4
14595,0.0,0.0,38.0,0.0,0.7562947747394835,1265.5940519672656,957.1621684442132,F,New York,33,Freq_Seg1,Value_Seg3
14600,0.0,0.0,0.0,0.0,1.1064879658914115,1265.5940519672656,1400.3645882055291,F,California,7,Freq_Seg1,Value_Seg3
14606,26.0,349.0,349.0,1761.9620384615384,10.239647942022469,1665.0462350370965,17049.487253969866,F,Illinois,33,,
14608,0.0,0.0,234.0,0.0,0.2956798046958394,1265.5940519672656,374.2106021098971,F,California,48,Freq_Seg1,Value_Seg3
14616,0.0,0.0,61.0,0.0,0.6371758796130379,1265.5940519672656,806.4060032952713,F,New York,33,Freq_Seg1,Value_Seg3
14618,1.0,111.0,268.0,505.146,0.3686535927662735,1161.5394919750215,428.2057068565039,M,Illinois,13,Freq_Seg3,Value_Seg1
14621,0.0,0.0,198.0,0.0,0.3324274059568644,1265.5940519672656,420.7181476899151,F,New Jersey,41,Freq_Seg1,Value_Seg3
14625,1.0,109.0,335.0,2474.086,0.2636379634507464,1430.9559035512166,377.2543002000655,F,Illinois,14,Freq_Seg3,Value_Seg4
14627,0.0,0.0,26.0,0.0,0.8390607707087329,1265.5940519672656,1061.910320648042,F,Illinois,46,Freq_Seg1,Value_Seg3
14639,2.0,35.0,229.0,1019.0335,0.2874040623260389,1206.2402700550365,346.67835375507565,M,Illinois,46,Freq_Seg4,Value_Seg2
14643,1.0,20.0,192.0,44.749,0.2958445165516045,1098.541885323501,324.9975929752193,F,Washington DC,4,Freq_Seg3,Value_Seg1
14646,8.0,89.0,179.0,2369.279125,1.1472090737710114,1882.6878333175605,2159.8365654601907,M,California,45,Freq_Seg4,Value_Seg4
14653,0.0,0.0,161.0,0.0,0.3812785256132098,1265.5940519672656,482.5438341589271,M,California,2,Freq_Seg1,Value_Seg3
14657,0.0,0.0,109.0,0.0,0.4812367725019329,1265.5940519672656,609.0503968663704,M,Illinois,2,Freq_Seg1,Value_Seg3
14659,0.0,0.0,42.0,0.0,0.7323535625780723,1265.5940519672656,926.8623127358449,F,New York,42,Freq_Seg1,Value_Seg3
14662,0.0,0.0,46.0,0.0,0.7099364467216341,1265.5940519672656,898.4913442456757,M,California,36,Freq_Seg1,Value_Seg3
14665,0.0,0.0,20.0,0.0,0.8880228293039322,1265.5940519672656,1123.876410778199,F,Illinois,4,Freq_Seg1,Value_Seg3
14667,6.0,183.0,293.0,3787.2731666666664,1.4726232286625365,2494.865256507608,3673.996529116221,F,California,30,Freq_Seg4,Value_Seg4
14669,1.0,1.0,135.0,2889.55,0.3651025665562553,1487.8051828685611,543.2014908010104,F,New York,39,Freq_Seg3,Value_Seg4
14672,0.0,0.0,147.0,0.0,0.403794218196528,1265.5940519672656,511.039560768298,M,New York,8,Freq_Seg1,Value_Seg3
14673,0.0,0.0,285.0,0.0,0.25573302160078,1265.5940519672656,323.6541910295634,M,New York,9,Freq_Seg1,Value_Seg3
14679,0.0,0.0,334.0,0.0,0.2264054776533727,1265.5940519672656,286.5374258509162,M,California,26,Freq_Seg1,Value_Seg3
14680,6.0,262.0,332.0,923.7598333333334,2.0403253254132707,1098.9562909437614,2242.228351934791,F,California,37,Freq_Seg4,Value_Seg1
14684,0.0,0.0,237.0,0.0,0.2929843322312982,1265.5940519672656,370.7992281915322,F,Illinois,4,Freq_Seg1,Value_Seg3
14688,5.0,332.0,364.0,1186.2202,1.8300594229376292,1230.4982423144177,2251.8849032556905,F,New York,46,Freq_Seg4,Value_Seg2
14692,1.0,10.0,88.0,8.151,0.6819119712508933,1093.534062926239,745.6939684800299,F,California,16,Freq_Seg3,Value_Seg1
14696,2.0,245.0,352.0,582.2265,0.673534774747001,1101.0890315098814,741.6217528144014,M,New York,48,Freq_Seg4,Value_Seg1
14701,0.0,0.0,52.0,0.0,0.6788567316584645,1265.5940519672656,859.1570417248909,M,Illinois,43,Freq_Seg1,Value_Seg3
14702,3.0,209.0,254.0,1637.062,1.3910947303347312,1385.3172908315582,1927.1075831173669,F,New York,50,Freq_Seg4,Value_Seg4
14708,1.0,78.0,299.0,69.2,0.2605432340794771,1101.8875945271586,287.08935747016153,F,Illinois,16,Freq_Seg3,Value_Seg1
14709,2.0,156.0,196.0,913.782,1.13752614775547,1180.903392249197,1343.308486656596,M,New York,45,Freq_Seg4,Value_Seg2
14713,2.0,162.0,254.0,1941.641,0.8273061971562298,1428.3368054037128,1181.6718907368231,F,Illinois,42,Freq_Seg4,Value_Seg4
14715,0.0,0.0,129.0,0.0,0.4370522128372481,1265.5940519672656,553.1306809659526,F,New Jersey,2,Freq_Seg1,Value_Seg3
