"customers_per_order","transaction_id","transaction_date","total_quantity","total_delivery_charges","total_revenue","transaction_year","transaction_month","transaction_month_str","transaction_day_of_month","transaction_day_of_week"
1,30028,2019-06-10,3,12.0,369.0,2019.0,6.0,jun,10.0,monday
1,30029,2019-06-10,1,6.0,21.189999999999998,2019.0,6.0,jun,10.0,monday
1,30030,2019-06-10,1,6.0,155.0,2019.0,6.0,jun,10.0,monday
1,30031,2019-06-10,1,6.0,155.0,2019.0,6.0,jun,10.0,monday
1,30034,2019-06-10,3,18.0,35.97,2019.0,6.0,jun,10.0,monday
1,30035,2019-06-10,10,42.0,94.24000000000001,2019.0,6.0,jun,10.0,monday
1,30036,2019-06-10,1,12.99,21.78,2019.0,6.0,jun,10.0,monday
1,30037,2019-06-10,1,12.99,23.060000000000002,2019.0,6.0,jun,10.0,monday
1,30039,2019-06-10,3,18.0,74.97,2019.0,6.0,jun,10.0,monday
1,30040,2019-06-10,2,6.0,164.0,2019.0,6.0,jun,10.0,monday
1,30041,2019-06-10,2,12.0,36.22,2019.0,6.0,jun,10.0,monday
1,30042,2019-06-10,1,6.0,21.189999999999998,2019.0,6.0,jun,10.0,monday
1,30043,2019-06-10,2,6.0,244.0,2019.0,6.0,jun,10.0,monday
1,30044,2019-06-10,1,6.0,155.0,2019.0,6.0,jun,10.0,monday
1,30045,2019-06-10,1,6.0,125.0,2019.0,6.0,jun,10.0,monday
1,30046,2019-06-10,1,6.0,125.0,2019.0,6.0,jun,10.0,monday
1,30048,2019-06-10,1,6.0,125.0,2019.0,6.0,jun,10.0,monday
1,30049,2019-06-10,6,12.0,876.0,2019.0,6.0,jun,10.0,monday
1,30050,2019-06-10,2,6.0,304.0,2019.0,6.0,jun,10.0,monday
1,30051,2019-06-10,3,18.0,120.69000000000001,2019.0,6.0,jun,10.0,monday
1,30054,2019-06-10,2,25.98,145.95999999999998,2019.0,6.0,jun,10.0,monday
1,30055,2019-06-10,1,6.5,125.5,2019.0,6.0,jun,10.0,monday
1,30056,2019-06-10,1,6.0,125.0,2019.0,6.0,jun,10.0,monday
1,30057,2019-06-10,1,6.0,125.0,2019.0,6.0,jun,10.0,monday
1,30058,2019-06-10,1,6.0,155.0,2019.0,6.0,jun,10.0,monday
1,30059,2019-06-11,13,30.0,174.36999999999998,2019.0,6.0,jun,11.0,tuesday
1,30060,2019-06-11,3,18.0,63.970000000000006,2019.0,6.0,jun,11.0,tuesday
1,30061,2019-06-11,2,12.0,80.98,2019.0,6.0,jun,11.0,tuesday
1,30062,2019-06-11,2,12.0,44.78,2019.0,6.0,jun,11.0,tuesday
1,30063,2019-06-11,2,6.0,304.0,2019.0,6.0,jun,11.0,tuesday
2,30064,2019-06-11,2,12.0,35.980000000000004,2019.0,6.0,jun,11.0,tuesday
1,30065,2019-06-11,1,6.0,125.0,2019.0,6.0,jun,11.0,tuesday
1,30067,2019-06-11,1,6.0,125.0,2019.0,6.0,jun,11.0,tuesday
1,30068,2019-06-11,4,18.0,454.0,2019.0,6.0,jun,11.0,tuesday
1,30069,2019-06-11,1,6.0,85.0,2019.0,6.0,jun,11.0,tuesday
1,30070,2019-06-11,3,18.0,65.07,2019.0,6.0,jun,11.0,tuesday
1,30071,2019-06-11,1,6.0,125.0,2019.0,6.0,jun,11.0,tuesday
1,30072,2019-06-11,6,36.0,68.66,2019.0,6.0,jun,11.0,tuesday
1,30073,2019-06-11,2,12.0,40.78,2019.0,6.0,jun,11.0,tuesday
1,30074,2019-06-11,2,8.7,406.7,2019.0,6.0,jun,11.0,tuesday
1,30075,2019-06-11,7,30.0,46.95,2019.0,6.0,jun,11.0,tuesday
2,30076,2019-06-11,3,38.97,63.980000000000004,2019.0,6.0,jun,11.0,tuesday
1,30077,2019-06-11,1,6.0,14.79,2019.0,6.0,jun,11.0,tuesday
1,30078,2019-06-11,1,12.99,131.99,2019.0,6.0,jun,11.0,tuesday
1,30079,2019-06-11,4,24.0,104.25999999999999,2019.0,6.0,jun,11.0,tuesday
1,30080,2019-06-11,1,12.99,33.98,2019.0,6.0,jun,11.0,tuesday
1,30081,2019-06-11,1,6.0,125.0,2019.0,6.0,jun,11.0,tuesday
2,30082,2019-06-11,3,18.0,60.97,2019.0,6.0,jun,11.0,tuesday
1,30083,2019-06-11,8,48.0,179.83,2019.0,6.0,jun,11.0,tuesday
1,30084,2019-06-11,1,6.0,21.39,2019.0,6.0,jun,11.0,tuesday
1,30085,2019-06-11,1,6.0,21.39,2019.0,6.0,jun,11.0,tuesday
1,30086,2019-06-11,1,6.0,47.59,2019.0,6.0,jun,11.0,tuesday
1,30087,2019-06-11,1,6.0,21.39,2019.0,6.0,jun,11.0,tuesday
1,30088,2019-06-11,1,6.0,27.99,2019.0,6.0,jun,11.0,tuesday
2,30089,2019-06-11,24,78.0,154.26999999999998,2019.0,6.0,jun,11.0,tuesday
1,30090,2019-06-11,1,6.0,155.0,2019.0,6.0,jun,11.0,tuesday
1,30091,2019-06-11,2,6.0,244.0,2019.0,6.0,jun,11.0,tuesday
1,30092,2019-06-11,12,48.0,87.42,2019.0,6.0,jun,11.0,tuesday
1,30095,2019-06-11,1,6.0,27.99,2019.0,6.0,jun,11.0,tuesday
1,30096,2019-06-11,3,12.0,369.0,2019.0,6.0,jun,11.0,tuesday
1,30097,2019-06-11,4,12.0,398.0,2019.0,6.0,jun,11.0,tuesday
1,30098,2019-06-11,1,6.0,125.0,2019.0,6.0,jun,11.0,tuesday
1,30099,2019-06-11,1,6.0,85.0,2019.0,6.0,jun,11.0,tuesday
1,30101,2019-06-11,1,6.0,61.99,2019.0,6.0,jun,11.0,tuesday
1,30103,2019-06-11,1,12.99,161.99,2019.0,6.0,jun,11.0,tuesday
1,30104,2019-06-11,10,42.0,857.8,2019.0,6.0,jun,11.0,tuesday
1,30105,2019-06-11,4,12.0,41.96,2019.0,6.0,jun,11.0,tuesday
1,30106,2019-06-11,5,12.0,527.0,2019.0,6.0,jun,11.0,tuesday
1,30108,2019-06-11,1,6.0,25.99,2019.0,6.0,jun,11.0,tuesday
1,30109,2019-06-11,2,12.0,37.88,2019.0,6.0,jun,11.0,tuesday
1,30110,2019-06-11,6,36.0,89.53999999999999,2019.0,6.0,jun,11.0,tuesday
1,30112,2019-06-11,3,18.0,52.37,2019.0,6.0,jun,11.0,tuesday
1,30113,2019-06-11,5,18.0,118.19,2019.0,6.0,jun,11.0,tuesday
1,30114,2019-06-11,2,25.98,263.98,2019.0,6.0,jun,11.0,tuesday
1,30115,2019-06-11,2,12.0,36.62,2019.0,6.0,jun,11.0,tuesday
1,30116,2019-06-11,2,6.0,244.0,2019.0,6.0,jun,11.0,tuesday
2,30117,2019-06-11,27,60.0,126.14,2019.0,6.0,jun,11.0,tuesday
1,30119,2019-06-11,6,30.0,110.97999999999999,2019.0,6.0,jun,11.0,tuesday
1,30120,2019-06-11,1,6.0,37.35,2019.0,6.0,jun,11.0,tuesday
1,30121,2019-06-11,3,6.0,46.769999999999996,2019.0,6.0,jun,11.0,tuesday
1,30122,2019-06-11,1,6.0,125.0,2019.0,6.0,jun,11.0,tuesday
1,30125,2019-06-11,1,6.0,21.189999999999998,2019.0,6.0,jun,11.0,tuesday
1,30126,2019-06-11,3,12.0,369.0,2019.0,6.0,jun,11.0,tuesday
1,30127,2019-06-11,1,6.0,155.0,2019.0,6.0,jun,11.0,tuesday
1,30128,2019-06-11,5,30.0,54.27,2019.0,6.0,jun,11.0,tuesday
1,30129,2019-06-11,1,6.0,125.0,2019.0,6.0,jun,11.0,tuesday
1,30130,2019-06-11,1,6.0,125.0,2019.0,6.0,jun,11.0,tuesday
1,30134,2019-06-12,2,6.0,164.0,2019.0,6.0,jun,12.0,wednesday
1,30135,2019-06-12,5,30.0,95.64999999999999,2019.0,6.0,jun,12.0,wednesday
1,30136,2019-06-12,1,6.0,25.99,2019.0,6.0,jun,12.0,wednesday
1,30137,2019-06-12,1,19.99,38.98,2019.0,6.0,jun,12.0,wednesday
1,30138,2019-06-12,249,253.89000000000004,1691.64,2019.0,6.0,jun,12.0,wednesday
1,30139,2019-06-12,2,12.0,19.0,2019.0,6.0,jun,12.0,wednesday
1,30140,2019-06-12,1,6.0,125.0,2019.0,6.0,jun,12.0,wednesday
1,30141,2019-06-12,16,24.0,68.8,2019.0,6.0,jun,12.0,wednesday
1,30142,2019-06-12,3,6.0,243.0,2019.0,6.0,jun,12.0,wednesday
1,30143,2019-06-12,2,12.0,40.78,2019.0,6.0,jun,12.0,wednesday
1,30144,2019-06-12,2,12.0,280.0,2019.0,6.0,jun,12.0,wednesday
1,30145,2019-06-12,2,12.0,59.98,2019.0,6.0,jun,12.0,wednesday
1,30147,2019-06-12,2,12.0,42.78,2019.0,6.0,jun,12.0,wednesday
1,30148,2019-06-12,7,77.94,181.87,2019.0,6.0,jun,12.0,wednesday
1,30149,2019-06-12,1,12.99,131.99,2019.0,6.0,jun,12.0,wednesday
1,30150,2019-06-12,1,19.05,218.05,2019.0,6.0,jun,12.0,wednesday
1,30151,2019-06-12,2,6.0,164.0,2019.0,6.0,jun,12.0,wednesday
1,30152,2019-06-12,2,6.0,244.0,2019.0,6.0,jun,12.0,wednesday
1,30153,2019-06-12,1,6.0,125.0,2019.0,6.0,jun,12.0,wednesday
1,30154,2019-06-12,5,24.0,138.27,2019.0,6.0,jun,12.0,wednesday
1,30155,2019-06-12,1,6.0,125.0,2019.0,6.0,jun,12.0,wednesday
1,30156,2019-06-12,1,6.0,125.0,2019.0,6.0,jun,12.0,wednesday
1,30157,2019-06-12,3,43.230000000000004,120.0,2019.0,6.0,jun,12.0,wednesday
1,30158,2019-06-12,3,18.0,116.61999999999999,2019.0,6.0,jun,12.0,wednesday
1,30160,2019-06-12,4,24.0,46.49,2019.0,6.0,jun,12.0,wednesday
1,30161,2019-06-12,1,6.0,85.0,2019.0,6.0,jun,12.0,wednesday
1,30162,2019-06-12,35,25.82,141.47,2019.0,6.0,jun,12.0,wednesday
1,30163,2019-06-12,331,84.63,1138.1200000000001,2019.0,6.0,jun,12.0,wednesday
1,30165,2019-06-12,1,6.0,155.0,2019.0,6.0,jun,12.0,wednesday
1,30166,2019-06-12,1,6.0,85.0,2019.0,6.0,jun,12.0,wednesday
1,30167,2019-06-12,4,51.96,109.32,2019.0,6.0,jun,12.0,wednesday
1,30168,2019-06-12,2,12.0,240.0,2019.0,6.0,jun,12.0,wednesday
1,30169,2019-06-12,2,25.98,56.36,2019.0,6.0,jun,12.0,wednesday
1,30170,2019-06-12,5,17.4,632.4,2019.0,6.0,jun,12.0,wednesday
1,30171,2019-06-12,2,12.0,44.379999999999995,2019.0,6.0,jun,12.0,wednesday
1,30172,2019-06-12,1,6.0,33.19,2019.0,6.0,jun,12.0,wednesday
1,30173,2019-06-12,1,6.0,125.0,2019.0,6.0,jun,12.0,wednesday
1,30174,2019-06-12,526,36.0,790.74,2019.0,6.0,jun,12.0,wednesday
1,30175,2019-06-12,20,16.1,415.9,2019.0,6.0,jun,12.0,wednesday
1,30176,2019-06-12,1,6.0,85.0,2019.0,6.0,jun,12.0,wednesday
3,30177,2019-06-12,4,24.0,123.16,2019.0,6.0,jun,12.0,wednesday
1,30178,2019-06-12,6,64.95,125.53,2019.0,6.0,jun,12.0,wednesday
1,30179,2019-06-12,2,12.0,40.78,2019.0,6.0,jun,12.0,wednesday
1,30180,2019-06-12,1,6.0,21.990000000000002,2019.0,6.0,jun,12.0,wednesday
1,30181,2019-06-12,4,12.0,130.96,2019.0,6.0,jun,12.0,wednesday
1,30182,2019-06-12,6,36.0,134.34,2019.0,6.0,jun,12.0,wednesday
1,30183,2019-06-12,4,24.0,89.47999999999999,2019.0,6.0,jun,12.0,wednesday
1,30184,2019-06-12,6,79.96,743.96,2019.0,6.0,jun,12.0,wednesday
1,30185,2019-06-12,5,18.0,42.95,2019.0,6.0,jun,12.0,wednesday
1,30186,2019-06-12,2,12.0,42.78,2019.0,6.0,jun,12.0,wednesday
1,30187,2019-06-12,2,12.0,37.82,2019.0,6.0,jun,12.0,wednesday
1,30188,2019-06-12,1,6.0,85.0,2019.0,6.0,jun,12.0,wednesday
1,30189,2019-06-12,2,12.0,58.98,2019.0,6.0,jun,12.0,wednesday
1,30190,2019-06-12,2,12.0,32.14,2019.0,6.0,jun,12.0,wednesday
1,30192,2019-06-12,1,12.99,131.99,2019.0,6.0,jun,12.0,wednesday
1,30193,2019-06-12,2,6.0,164.0,2019.0,6.0,jun,12.0,wednesday
1,30194,2019-06-12,3,6.0,453.0,2019.0,6.0,jun,12.0,wednesday
1,30196,2019-06-12,1,8.7,112.7,2019.0,6.0,jun,12.0,wednesday
1,30197,2019-06-12,92,101.64999999999999,754.1700000000001,2019.0,6.0,jun,12.0,wednesday
1,30199,2019-06-12,1,6.0,85.0,2019.0,6.0,jun,12.0,wednesday
1,30200,2019-06-12,400,25.98,1821.98,2019.0,6.0,jun,12.0,wednesday
1,30201,2019-06-12,3,18.0,64.97,2019.0,6.0,jun,12.0,wednesday
1,30202,2019-06-12,1,6.0,22.99,2019.0,6.0,jun,12.0,wednesday
3,30206,2019-06-12,3,18.0,65.97,2019.0,6.0,jun,12.0,wednesday
1,30207,2019-06-12,1,6.0,21.990000000000002,2019.0,6.0,jun,12.0,wednesday
1,30208,2019-06-12,1,6.0,24.99,2019.0,6.0,jun,12.0,wednesday
1,30209,2019-06-12,2,12.0,30.380000000000003,2019.0,6.0,jun,12.0,wednesday
1,30210,2019-06-12,44,18.0,121.56,2019.0,6.0,jun,12.0,wednesday
1,30211,2019-06-12,1,6.0,125.0,2019.0,6.0,jun,12.0,wednesday
2,30212,2019-06-12,21,13.0,59.989999999999995,2019.0,6.0,jun,12.0,wednesday
1,30213,2019-06-12,2,13.0,95.38,2019.0,6.0,jun,12.0,wednesday
1,30214,2019-06-12,1,6.0,155.0,2019.0,6.0,jun,12.0,wednesday
5,30215,2019-06-12,231,129.89999999999998,1162.59,2019.0,6.0,jun,12.0,wednesday
1,30216,2019-06-12,3,6.0,243.0,2019.0,6.0,jun,12.0,wednesday
1,30217,2019-06-12,70,6.0,355.3,2019.0,6.0,jun,12.0,wednesday
1,30218,2019-06-12,150,12.0,210.5,2019.0,6.0,jun,12.0,wednesday
1,30219,2019-06-12,40,12.0,361.6,2019.0,6.0,jun,12.0,wednesday
1,30220,2019-06-12,1,8.7,157.7,2019.0,6.0,jun,12.0,wednesday
1,30221,2019-06-12,1,6.0,19.990000000000002,2019.0,6.0,jun,12.0,wednesday
1,30222,2019-06-12,1,6.0,19.29,2019.0,6.0,jun,12.0,wednesday
1,30223,2019-06-12,1,6.0,125.0,2019.0,6.0,jun,12.0,wednesday
1,30224,2019-06-12,1,6.0,155.0,2019.0,6.0,jun,12.0,wednesday
1,30225,2019-06-12,6,18.0,98.66,2019.0,6.0,jun,12.0,wednesday
1,30227,2019-06-12,1,6.0,125.0,2019.0,6.0,jun,12.0,wednesday
1,30228,2019-06-12,4,12.99,152.95000000000002,2019.0,6.0,jun,12.0,wednesday
1,30229,2019-06-12,2,12.0,50.98,2019.0,6.0,jun,12.0,wednesday
1,30230,2019-06-12,3,12.0,399.0,2019.0,6.0,jun,12.0,wednesday
1,30231,2019-06-12,12,18.0,68.18,2019.0,6.0,jun,12.0,wednesday
1,30233,2019-06-12,1,6.0,125.0,2019.0,6.0,jun,12.0,wednesday
1,30234,2019-06-12,1,6.0,155.0,2019.0,6.0,jun,12.0,wednesday
1,30235,2019-06-12,2,12.0,20.98,2019.0,6.0,jun,12.0,wednesday
1,30236,2019-06-12,5,6.0,601.0,2019.0,6.0,jun,12.0,wednesday
1,30237,2019-06-12,57,511.5,1160.73,2019.0,6.0,jun,12.0,wednesday
1,30238,2019-06-12,1,6.0,125.0,2019.0,6.0,jun,12.0,wednesday
1,30239,2019-06-12,2,6.5,244.5,2019.0,6.0,jun,12.0,wednesday
1,30240,2019-06-12,1,6.0,155.0,2019.0,6.0,jun,12.0,wednesday
1,30241,2019-06-12,1,6.0,125.0,2019.0,6.0,jun,12.0,wednesday
1,30242,2019-06-12,3,6.0,51.57,2019.0,6.0,jun,12.0,wednesday
1,30244,2019-06-12,3,18.0,161.62,2019.0,6.0,jun,12.0,wednesday
1,30245,2019-06-12,8,48.0,163.12,2019.0,6.0,jun,12.0,wednesday
2,30246,2019-06-12,3,12.0,369.0,2019.0,6.0,jun,12.0,wednesday
1,30247,2019-06-12,4,18.0,33.96,2019.0,6.0,jun,12.0,wednesday
1,30248,2019-06-12,1,6.0,50.79,2019.0,6.0,jun,12.0,wednesday
2,30249,2019-06-12,7,42.0,143.23,2019.0,6.0,jun,12.0,wednesday
1,30250,2019-06-13,3,6.0,46.769999999999996,2019.0,6.0,jun,13.0,thursday
1,30251,2019-06-13,1,6.0,125.0,2019.0,6.0,jun,13.0,thursday
1,30252,2019-06-13,2,6.0,304.0,2019.0,6.0,jun,13.0,thursday
1,30253,2019-06-13,2,6.0,244.0,2019.0,6.0,jun,13.0,thursday
1,30254,2019-06-13,25,14.42,154.17,2019.0,6.0,jun,13.0,thursday
1,30255,2019-06-13,1,6.0,16.630000000000003,2019.0,6.0,jun,13.0,thursday
1,30256,2019-06-13,4,12.0,468.0,2019.0,6.0,jun,13.0,thursday
1,30257,2019-06-13,1,6.0,125.0,2019.0,6.0,jun,13.0,thursday
1,30258,2019-06-13,1,12.99,30.58,2019.0,6.0,jun,13.0,thursday
1,30259,2019-06-13,33,40.05,321.32,2019.0,6.0,jun,13.0,thursday
1,30260,2019-06-13,1,6.0,155.0,2019.0,6.0,jun,13.0,thursday
1,30262,2019-06-13,5,24.0,161.64999999999998,2019.0,6.0,jun,13.0,thursday
2,30263,2019-06-13,2,12.0,89.82,2019.0,6.0,jun,13.0,thursday
1,30264,2019-06-13,100,55.24,294.24,2019.0,6.0,jun,13.0,thursday
1,30265,2019-06-13,32,101.82,395.9,2019.0,6.0,jun,13.0,thursday
1,30266,2019-06-13,1,8.7,207.7,2019.0,6.0,jun,13.0,thursday
1,30267,2019-06-13,1,6.0,61.99,2019.0,6.0,jun,13.0,thursday
1,30268,2019-06-13,3,12.0,369.0,2019.0,6.0,jun,13.0,thursday
1,30269,2019-06-13,2,6.0,244.0,2019.0,6.0,jun,13.0,thursday
1,30270,2019-06-13,4,6.0,41.16,2019.0,6.0,jun,13.0,thursday
1,30271,2019-06-13,1,6.0,21.990000000000002,2019.0,6.0,jun,13.0,thursday
1,30272,2019-06-13,1,42.67,98.66,2019.0,6.0,jun,13.0,thursday
1,30273,2019-06-13,1,6.0,19.59,2019.0,6.0,jun,13.0,thursday
1,30274,2019-06-13,3,8.7,320.7,2019.0,6.0,jun,13.0,thursday
1,30275,2019-06-13,4,24.0,92.61,2019.0,6.0,jun,13.0,thursday
1,30276,2019-06-13,1,6.0,85.0,2019.0,6.0,jun,13.0,thursday
1,30277,2019-06-13,1,12.99,26.58,2019.0,6.0,jun,13.0,thursday
1,30278,2019-06-13,1,8.7,157.7,2019.0,6.0,jun,13.0,thursday
1,30279,2019-06-13,1,6.0,19.29,2019.0,6.0,jun,13.0,thursday
1,30281,2019-06-13,2,12.0,134.91,2019.0,6.0,jun,13.0,thursday
1,30282,2019-06-13,3,8.7,320.7,2019.0,6.0,jun,13.0,thursday
1,30283,2019-06-13,2,12.0,133.39,2019.0,6.0,jun,13.0,thursday
1,30284,2019-06-13,1,6.0,80.99,2019.0,6.0,jun,13.0,thursday
1,30285,2019-06-13,1,6.0,155.0,2019.0,6.0,jun,13.0,thursday
1,30286,2019-06-13,120,51.96,270.76,2019.0,6.0,jun,13.0,thursday
1,30287,2019-06-13,28,66.08,347.4,2019.0,6.0,jun,13.0,thursday
1,30289,2019-06-13,2,12.0,40.300000000000004,2019.0,6.0,jun,13.0,thursday
1,30290,2019-06-13,2,6.0,304.0,2019.0,6.0,jun,13.0,thursday
1,30291,2019-06-13,1,8.7,207.7,2019.0,6.0,jun,13.0,thursday
1,30292,2019-06-13,18,72.0,189.33999999999995,2019.0,6.0,jun,13.0,thursday
1,30293,2019-06-13,1,6.0,21.990000000000002,2019.0,6.0,jun,13.0,thursday
1,30294,2019-06-13,1,0.0,100.0,2019.0,6.0,jun,13.0,thursday
1,30295,2019-06-13,9,30.0,72.55,2019.0,6.0,jun,13.0,thursday
2,30296,2019-06-13,5,30.0,92.59,2019.0,6.0,jun,13.0,thursday
1,30297,2019-06-13,1,12.99,54.980000000000004,2019.0,6.0,jun,13.0,thursday
1,30298,2019-06-13,2,12.0,53.18000000000001,2019.0,6.0,jun,13.0,thursday
1,30299,2019-06-13,14,40.44,85.1,2019.0,6.0,jun,13.0,thursday
1,30300,2019-06-13,2,12.0,44.78,2019.0,6.0,jun,13.0,thursday
1,30301,2019-06-13,2,12.0,29.980000000000004,2019.0,6.0,jun,13.0,thursday
1,30302,2019-06-13,1,8.7,207.7,2019.0,6.0,jun,13.0,thursday
2,30303,2019-06-13,31,36.0,127.37,2019.0,6.0,jun,13.0,thursday
1,30304,2019-06-13,5,85.34,153.29000000000002,2019.0,6.0,jun,13.0,thursday
1,30305,2019-06-13,2,12.99,17.77,2019.0,6.0,jun,13.0,thursday
1,30306,2019-06-13,50,12.48,91.98,2019.0,6.0,jun,13.0,thursday
2,30307,2019-06-13,5,64.95,146.98000000000002,2019.0,6.0,jun,13.0,thursday
1,30308,2019-06-13,1,8.7,157.7,2019.0,6.0,jun,13.0,thursday
1,30309,2019-06-13,1,6.0,67.59,2019.0,6.0,jun,13.0,thursday
1,30310,2019-06-13,2,12.0,250.0,2019.0,6.0,jun,13.0,thursday
2,30311,2019-06-13,2,25.98,47.24,2019.0,6.0,jun,13.0,thursday
1,30312,2019-06-13,80,20.33,275.53,2019.0,6.0,jun,13.0,thursday
1,30313,2019-06-13,4,51.96,188.16,2019.0,6.0,jun,13.0,thursday
1,30314,2019-06-13,3,12.0,17.48,2019.0,6.0,jun,13.0,thursday
1,30315,2019-06-13,1,6.0,85.0,2019.0,6.0,jun,13.0,thursday
1,30316,2019-06-13,15,17.08,394.93,2019.0,6.0,jun,13.0,thursday
1,30317,2019-06-13,5,30.0,98.85,2019.0,6.0,jun,13.0,thursday
2,30318,2019-06-13,3,12.0,249.0,2019.0,6.0,jun,13.0,thursday
1,30320,2019-06-13,5,12.0,667.0,2019.0,6.0,jun,13.0,thursday
1,30321,2019-06-13,1,6.0,155.0,2019.0,6.0,jun,13.0,thursday
1,30323,2019-06-13,2,12.0,280.0,2019.0,6.0,jun,13.0,thursday
1,30324,2019-06-13,1,6.0,155.0,2019.0,6.0,jun,13.0,thursday
1,30325,2019-06-13,1,6.0,125.0,2019.0,6.0,jun,13.0,thursday
1,30326,2019-06-13,1,6.0,125.0,2019.0,6.0,jun,13.0,thursday
1,30327,2019-06-13,2,12.0,38.300000000000004,2019.0,6.0,jun,13.0,thursday
1,30328,2019-06-13,1,6.0,85.99,2019.0,6.0,jun,13.0,thursday
1,30329,2019-06-13,2,6.0,304.0,2019.0,6.0,jun,13.0,thursday
2,30330,2019-06-13,7,90.92999999999999,426.83,2019.0,6.0,jun,13.0,thursday
1,30331,2019-06-13,1,6.0,155.0,2019.0,6.0,jun,13.0,thursday
1,30332,2019-06-13,2,12.0,68.98,2019.0,6.0,jun,13.0,thursday
1,30333,2019-06-13,4,18.0,554.0,2019.0,6.0,jun,13.0,thursday
1,30334,2019-06-13,1,6.0,155.0,2019.0,6.0,jun,13.0,thursday
1,30335,2019-06-13,1,6.0,28.99,2019.0,6.0,jun,13.0,thursday
1,30336,2019-06-13,3,18.0,74.77,2019.0,6.0,jun,13.0,thursday
1,30337,2019-06-13,2,25.98,51.879999999999995,2019.0,6.0,jun,13.0,thursday
1,30338,2019-06-13,167,72.0,700.45,2019.0,6.0,jun,13.0,thursday
3,30339,2019-06-13,11,54.0,251.49,2019.0,6.0,jun,13.0,thursday
1,30340,2019-06-13,3,39.98,396.98,2019.0,6.0,jun,13.0,thursday
1,30341,2019-06-13,10,24.49,200.39000000000001,2019.0,6.0,jun,13.0,thursday
1,30343,2019-06-13,1,6.0,125.0,2019.0,6.0,jun,13.0,thursday
2,30345,2019-06-13,572,299.85,1998.43,2019.0,6.0,jun,13.0,thursday
1,30346,2019-06-13,1,6.0,69.99000000000001,2019.0,6.0,jun,13.0,thursday
1,30348,2019-06-13,1,6.0,16.39,2019.0,6.0,jun,13.0,thursday
1,30349,2019-06-13,8,42.0,87.13,2019.0,6.0,jun,13.0,thursday
3,30350,2019-06-13,5,24.0,412.98,2019.0,6.0,jun,13.0,thursday
1,30351,2019-06-14,160,6.0,804.4000000000001,2019.0,6.0,jun,14.0,friday
1,30352,2019-06-14,1,6.0,155.0,2019.0,6.0,jun,14.0,friday
1,30353,2019-06-14,1,6.0,125.0,2019.0,6.0,jun,14.0,friday
1,30354,2019-06-14,3,12.0,35.97,2019.0,6.0,jun,14.0,friday
2,30355,2019-06-14,3,18.0,121.41,2019.0,6.0,jun,14.0,friday
1,30356,2019-06-14,2,12.0,45.980000000000004,2019.0,6.0,jun,14.0,friday
1,30357,2019-06-14,1,8.7,207.7,2019.0,6.0,jun,14.0,friday
1,30358,2019-06-14,44,49.92,163.28,2019.0,6.0,jun,14.0,friday
1,30359,2019-06-14,1,6.0,155.0,2019.0,6.0,jun,14.0,friday
1,30360,2019-06-14,3,6.0,363.0,2019.0,6.0,jun,14.0,friday
1,30362,2019-06-14,200,12.0,310.0,2019.0,6.0,jun,14.0,friday
1,30364,2019-06-14,2,6.0,44.38,2019.0,6.0,jun,14.0,friday
4,30365,2019-06-14,10,60.0,200.94,2019.0,6.0,jun,14.0,friday
1,30367,2019-06-14,1,6.0,19.59,2019.0,6.0,jun,14.0,friday
1,30369,2019-06-14,2,12.0,24.980000000000004,2019.0,6.0,jun,14.0,friday
2,30370,2019-06-14,4,12.0,328.0,2019.0,6.0,jun,14.0,friday
1,30371,2019-06-14,12,24.0,93.47999999999999,2019.0,6.0,jun,14.0,friday
1,30372,2019-06-14,5,12.0,687.0,2019.0,6.0,jun,14.0,friday
1,30373,2019-06-14,2,12.0,38.86,2019.0,6.0,jun,14.0,friday
1,30374,2019-06-14,38,42.58,480.6,2019.0,6.0,jun,14.0,friday
1,30376,2019-06-14,1,6.0,22.99,2019.0,6.0,jun,14.0,friday
1,30377,2019-06-14,644,12.0,2344.56,2019.0,6.0,jun,14.0,friday
1,30378,2019-06-14,1,6.0,104.99,2019.0,6.0,jun,14.0,friday
2,30379,2019-06-14,7,36.0,174.23,2019.0,6.0,jun,14.0,friday
1,30380,2019-06-14,14,78.0,400.6599999999999,2019.0,6.0,jun,14.0,friday
1,30381,2019-06-14,2,12.0,39.18,2019.0,6.0,jun,14.0,friday
1,30382,2019-06-14,1,6.0,125.0,2019.0,6.0,jun,14.0,friday
1,30383,2019-06-14,3,18.0,405.0,2019.0,6.0,jun,14.0,friday
1,30384,2019-06-14,3,6.0,243.0,2019.0,6.0,jun,14.0,friday
1,30386,2019-06-14,3,25.98,382.98,2019.0,6.0,jun,14.0,friday
1,30388,2019-06-14,5,30.0,89.31,2019.0,6.0,jun,14.0,friday
1,30389,2019-06-14,2,13.0,45.78,2019.0,6.0,jun,14.0,friday
1,30390,2019-06-14,5,6.0,175.95000000000002,2019.0,6.0,jun,14.0,friday
1,30391,2019-06-14,4,25.98,145.94,2019.0,6.0,jun,14.0,friday
2,30393,2019-06-14,112,127.82,869.9000000000001,2019.0,6.0,jun,14.0,friday
1,30395,2019-06-14,50,25.98,665.73,2019.0,6.0,jun,14.0,friday
1,30396,2019-06-14,2,8.7,406.7,2019.0,6.0,jun,14.0,friday
1,30397,2019-06-14,1,8.7,207.7,2019.0,6.0,jun,14.0,friday
1,30398,2019-06-14,3,18.0,46.05,2019.0,6.0,jun,14.0,friday
