"customer_id","frequency","recency","T","monetary_value","expected_purchases_180d","expected_avg_order_value","predicted_clv_180d","profit_margin_5pct","segment_name"
"16,546",1,9,345,530.73,0.1332772548,"3,915.3423114927","5,847.4256114115",292.3712805706,Low
"16,550",1,1,293,"3,447.67",0.1153948022,"25,400.0328031065","32,410.3786851624","1,620.5189342581",Low
"16,553",1,56,270,"4,914.7513000001",0.5777170005,"36,205.8044873153","229,763.709700947","11,488.1854850474",Mid-High
"16,558",3,197,277,878.3033333333,1.6074855162,"1,234.1036157906","21,836.6289535126","1,091.8314476756",Mid-Low
"16,570",2,195,222,989.44,1.5267347859,"1,743.0750437818","28,777.636664459","1,438.8818332229",Mid-Low
"16,607",2,16,202,453.26,0.462032695,798.9035998487,"3,961.931093095",198.0965546547,Low
"16,618",1,1,90,931.99,0.6841743477,"6,870.8185662888","47,585.1209559698","2,379.2560477985",Low
"16,638",2,182,302,146.955,1.1658411838,259.5242232702,"3,353.8846646956",167.6942332348,Low
"16,656",3,191,249,44.91,1.7419619674,63.4803816255,"1,206.7958150046",60.3397907502,Mid-Low
"16,670",3,93,201,668.1933333333,1.5608418382,938.9732878977,"15,724.7219197425",786.2360959871,Mid-Low
"16,684",3,179,193,"1,718.3666666667",2.0483776088,"2,414.0958437544","52,887.9559307127","2,644.3977965356",Mid-Low
"16,686",1,1,181,"5,708.74",0.2909720255,"42,053.9197976532","130,223.1032611314","6,511.1551630566",Mid-High
"16,700",2,213,265,"1,614.76",1.3730764714,"2,844.2151223378","42,834.1175968867","2,141.7058798443",Mid-Low
"16,701",2,100,231,289.885,1.167525619,511.2128809623,"6,474.6528746482",323.7326437324,Low
"16,705",3,177,200,689.58,1.9992172053,969.0139996481,"20,777.3976699627","1,038.8698834981",Mid-Low
"16,710",1,79,293,"1,093.07",0.6280841274,"8,057.2515900703","55,958.7911250035","2,797.9395562502",Low
"16,713",2,100,277,"4,756.725",0.926972691,"8,376.9720898432","85,475.3543105076","4,273.7677155254",Mid-Low
"16,717",1,247,265,525.03,1.0645541231,"3,873.3590222231","45,225.997897135","2,261.2998948567",Mid-Low
"16,718",1,1,313,"1,268.33",0.0993479416,"9,348.1272527717","10,324.71359608",516.235679804,Low
"16,719",3,137,300,"2,137.1833333333",1.189337164,"3,002.3853119394","39,561.0432833514","1,978.0521641676",Mid-Low
"16,722",2,73,294,652.19,0.6575559115,"1,149.2039194086","8,358.2139511077",417.9106975554,Low
"16,725",4,320,325,"2,826.77",1.9162137795,"3,606.1112585806","77,056.2785305171","3,852.8139265259",Mid-Low
"16,735",1,1,144,381.61,0.4080144687,"2,817.000540284","12,022.2516568373",601.1125828419,Low
"16,745",1,24,25,"1,991.32",1.8136100583,"14,673.3023947122","252,355.3122348378","12,617.7656117419",Mid-Low
"16,746",2,83,200,"1,258.445",1.2432785893,"2,216.7720098663","29,559.0589553575","1,477.9529477679",Mid-Low
"16,748",1,131,143,72.98,1.3814321904,543.7895635664,"7,853.4468689092",392.6723434455,Mid-Low
"16,770",2,301,338,"4,042.01",1.2295002947,"7,118.414341418","97,909.5385376766","4,895.4769268838",Mid-Low
"16,771",1,142,160,"8,493.64",1.3197170383,"62,566.0710760804","870,484.8441659674","43,524.2422082984",Mid-High
"16,775",1,158,282,"1,408.86",0.9061097293,"10,383.1994705021","103,711.7464043996","5,185.58732022",Mid-Low
"16,779",6,258,279,863.235,2.7409958136,"1,008.6629847627","30,450.487608947","1,522.5243804474",Mid-Low
"16,781",1,84,340,39.98,0.5257722196,300.7284151632,"1,769.6773364661",88.4838668233,Low
"16,782",6,233,288,"1,822.8266666667",2.5924104053,"2,129.7318606686","60,965.7276087304","3,048.2863804365",Mid-Low
"16,795",1,1,258,"1,627.89",0.1516132371,"11,996.4626018583","19,906.0846182973",995.3042309149,Low
"16,814",6,305,320,"1,162.565",2.559601255,"1,358.363339905","38,722.6240903883","1,936.1312045194",Mid-Low
"16,816",2,158,193,"1,198.695",1.6017515079,"2,111.5568884985","36,173.4709074747","1,808.6735453737",Mid-Low
"16,817",2,79,291,313.735,0.7160556527,553.2108833827,"4,377.8377496767",218.8918874838,Low
"16,839",4,287,321,329.7125,1.8940959259,420.8536023379,"8,880.1414820402",444.007074102,Mid-Low
"16,843",1,1,116,"1,130.98",0.5319110217,"8,336.4772911602","45,664.3900728823","2,283.2195036441",Low
"16,858",1,34,302,525.5,0.3561237668,"3,876.8208022155","15,304.0901921248",765.2045096062,Low
"16,863",1,56,279,155,0.5507401713,"1,147.9069996885","6,962.9496542638",348.1474827132,Low
"16,873",1,68,243,24.22,0.7358061479,184.6483030773,"1,479.8399484562",73.9919974228,Low
"16,875",1,32,168,133.66,0.7960367255,990.7274570545,"8,345.1805682145",417.2590284107,Low
"16,891",1,1,333,"8,533.7",0.0859064143,"62,861.1325792632","60,338.3324383163","3,016.9166219158",Mid-High
"16,893",1,1,277,"2,720.22",0.1305018482,"20,042.0075786849","28,790.2068923587","1,439.5103446179",Low
"16,898",1,42,299,244,0.4133668717,"1,803.4355514427","8,256.8576301081",412.8428815054,Low
"16,904",1,183,284,"3,594.56",0.9433636931,"26,481.9495330746","275,545.7716600476","13,777.2885830024",Mid-High
"16,918",1,1,58,644.25,0.9360878704,"4,751.4726619998","43,844.9842317387","2,192.2492115869",Low
"16,919",1,82,296,"3,696.9",0.6328417204,"27,235.7337126984","190,746.6646494996","9,537.333232475",Mid-High
"16,923",4,203,242,"2,893.3475",2.1652508444,"3,691.0378137795","87,020.0397080919","4,351.0019854046",Mid-Low
"16,928",1,263,352,"1,063",0.8689847189,"7,835.7713254496","76,426.5375910154","3,821.3268795508",Low
"16,931",3,236,321,"2,691.1933333333",1.4972764609,"3,780.5736559304","63,058.9256138452","3,152.9462806923",Mid-Low
"16,938",1,1,11,195.15,1.4696847613,"1,443.6313969125","19,641.8967352199",982.094836761,Mid-Low
"16,955",3,208,355,240.4066666667,1.2645738005,338.0841383972,"4,801.9743377438",240.0987168872,Mid-Low
"16,983",1,236,317,810.7,0.9226194126,"5,977.4583635668","61,373.7384341056","3,068.6869217053",Low
"16,985",2,182,201,"1,212.055",1.6058525917,"2,135.0828135441","36,786.7347069304","1,839.3367353465",Mid-Low
"16,996",2,30,201,72.95,0.6761963981,129.2071511894,937.4114262172,46.8705713109,Low
"16,997",1,95,107,251.14,1.5015183687,"1,856.0251453699","28,538.8799442621","1,426.9439972131",Mid-Low
"17,001",1,126,201,950.68,1.1135455337,"7,008.4795621572","83,734.1527306235","4,186.7076365312",Mid-Low
"17,007",1,15,187,14.16,0.5140941684,110.551480261,606.363685647,30.3181842823,Low
"17,017",4,135,348,"1,346.9975",0.9241504887,"1,718.5068741712","17,808.9990829588",890.4499541479,Low
"17,019",2,169,295,"3,225.315",1.1568587305,"5,680.2777130416","72,703.1663966592","3,635.158319833",Mid-Low
"17,025",1,1,352,890.33,0.0751171566,"6,563.9722801531","5,534.2168330272",276.7108416514,Low
"17,035",1,1,25,617.23,1.2892925519,"4,552.4571398829","55,659.3342465833","2,782.9667123292",Mid-Low
"17,048",1,41,128,155,1.1060336888,"1,147.9069996885","13,166.4407573551",658.3220378678,Low
"17,059",1,1,317,"5,057.62",0.0964679174,"37,258.1023749776","39,998.8094409235","1,999.9404720462",Low
"17,062",4,280,319,"1,230.555",1.8926351206,"1,569.9723031263","33,084.5102481634","1,654.2255124082",Mid-Low
"17,068",4,260,292,"1,102.66",1.9939186236,"1,406.8288721299","31,009.2865287129","1,550.4643264356",Mid-Low
"17,069",2,180,350,754.165,0.9844877665,"1,328.7739947472","14,676.0754455417",733.8037722771,Low
"17,082",1,1,66,394.79,0.8654496365,"2,914.0776898584","25,044.5746173992","1,252.22873087",Low
"17,085",2,60,238,"2,489.47",0.8146609575,"4,384.5116714867","38,840.2027165825","1,942.0101358291",Low
"17,091",2,218,287,"1,492.835",1.2974775779,"2,629.5146424588","37,662.5770359935","1,883.1288517997",Mid-Low
"17,094",1,23,88,363,1.2034865266,"2,679.9287835633","32,600.7063793249","1,630.0353189662",Mid-Low
"17,095",1,15,146,36,0.6993690385,271.4137675679,"1,987.4896166094",99.3744808305,Low
"17,097",3,158,257,"1,715.3966666667",1.5781009693,"2,409.9240429175","41,610.0150093629","2,080.5007504681",Mid-Low
"17,126",1,1,241,"4,251.56",0.1740101713,"31,321.0760331021","59,323.9265088317","2,966.1963254416",Low
"17,158",1,1,217,"1,799.81",0.2126283587,"13,262.7375301456","30,440.0686804864","1,522.0034340243",Low
"17,180",1,1,46,"3,794.72",1.0526600311,"27,956.2258804802","286,563.2608519893","14,328.1630425995",Mid-High
"17,188",4,196,237,733.16,2.1793642124,935.493028249,"22,161.9284142803","1,108.096420714",Mid-Low
"17,191",1,1,291,"2,979.41",0.1171644247,"21,951.0687621584","28,423.2413881763","1,421.1620694088",Low
"17,194",1,1,221,"1,390.94",0.2055432612,"10,251.2099014298","22,777.0896375543","1,138.8544818777",Low
"17,198",2,69,327,"1,167.59",0.5032997282,"2,056.7833930985","11,549.3428344648",577.4671417232,Low
"17,211",2,142,314,"1,205.395",0.9820172221,"2,123.3550694719","23,187.2368321346","1,159.3618416067",Low
"17,213",4,221,271,681.8675,2.0284602125,870.0640870521,"19,392.5780870738",969.6289043537,Mid-Low
"17,214",1,191,203,"1,333.1",1.2101846101,"9,825.1899976831","127,673.476970482","6,383.6738485241",Mid-Low
"17,218",3,147,289,"1,749.18",1.3219059442,"2,457.3776921678","35,879.9344626301","1,793.9967231315",Mid-Low
"17,220",2,211,244,"3,033.495",1.4547735178,"5,342.4975526939","84,681.520193219","4,234.076009661",Mid-Low
"17,223",1,274,291,"1,460.65",1.0153350428,"10,764.6581637082","120,790.2242388117","6,039.5112119406",Mid-Low
"17,228",4,313,338,786.895,1.8529895293,"1,004.0376333124","20,813.0659181302","1,040.6532959065",Mid-Low
"17,230",3,190,209,"1,464.2833333333",1.9711067499,"2,057.198516265","43,640.4535276824","2,182.0226763841",Mid-Low
"17,231",3,133,229,"2,461.7133333333",1.636432697,"3,458.2353205591","61,347.9521895806","3,067.397609479",Mid-Low
"17,236",1,171,240,"1,443.83",1.057930725,"10,640.770632916","122,491.0517539191","6,124.552587696",Mid-Low
"17,238",2,239,327,"3,971.375",1.1926246404,"6,994.0315782747","93,062.2154230584","4,653.1107711529",Mid-Low
"17,239",1,137,171,"2,759.47",1.2620701658,"20,331.1030354978","271,881.3172098196","13,594.065860491",Mid-High
"17,243",4,237,324,"1,100.0275",1.7680445442,"1,403.4708434181","27,663.8436806734","1,383.1921840337",Mid-Low
"17,259",1,1,296,"3,424.66",0.1127999014,"25,230.5528932654","31,496.2071708449","1,574.8103585422",Low
"17,284",1,1,149,"5,626.94",0.3894537137,"41,451.4227691871","169,284.7769543803","8,464.238847719",Mid-High
"17,287",1,59,344,874.37,0.4049308149,"6,446.4190701981","29,243.9141050231","1,462.1957052512",Low
"17,288",1,85,196,669.55,1.0050288544,"4,937.8195424422","53,140.8636649642","2,657.0431832482",Low
"17,293",1,223,227,"1,372.09",1.1584378255,"10,112.3704272662","126,902.3955780166","6,345.1197789008",Mid-Low
"17,306",2,114,172,99.285,1.5950459792,175.5810461052,"2,968.789304393",148.4394652197,Mid-Low
"17,314",1,7,34,"2,913.75",1.4215920711,"21,467.4507317295","292,995.7977997481","14,649.7898899874",Mid-High
"17,315",7,183,188,928.0785714286,3.7498834256,"1,058.9381907239","42,383.2286481782","2,119.1614324089",Mid-Low
"17,324",1,142,273,"1,405.78",0.8990382872,"10,360.5137633178","102,408.3597905263","5,120.4179895263",Mid-Low
"17,337",1,1,17,"24,723.7913000001",1.3903918191,"182,109.0775529241","2,370,580.101188496","118,529.0050594248",High
"17,338",2,101,230,"1,464.59",1.1791823036,"2,579.7773855043","32,988.4042539868","1,649.4202126993",Mid-Low
"17,340",3,95,268,"3,263.1233333333",1.0427524059,"4,583.9332696174","52,474.3138165103","2,623.7156908255",Mid-Low
"17,341",1,1,273,"8,866.56",0.1346399706,"65,312.8093628235","96,682.5962273691","4,834.1298113685",Mid-High
"17,346",2,145,354,818.52,0.8415467928,"1,442.0981643811","13,627.7464879929",681.3873243996,Low
"17,358",1,1,182,"2,010.77",0.2883875388,"14,816.5611624832","45,492.4087854871","2,274.6204392744",Low
"17,364",1,36,128,626.99,1.0618825134,"4,624.3443158955","50,923.7012863503","2,546.1850643175",Mid-Low
"17,368",2,92,157,793.71,1.5964923879,"1,398.4096763286","23,503.003021594","1,175.1501510797",Mid-Low
"17,372",3,181,239,"1,750.6533333333",1.7714090237,"2,459.4472050409","47,389.8500537856","2,369.4925026893",Mid-Low
"17,375",1,198,226,"3,044.4",1.1383181473,"22,429.7519147258","276,490.189799667","13,824.5094899834",Mid-High
"17,377",4,174,359,734.27,1.2071407035,936.9089491873,"12,714.6079367212",635.7303968361,Low
"17,381",3,334,343,628.5233333333,1.5468380862,883.2509514667,"15,302.4870065362",765.1243503268,Mid-Low
"17,389",6,137,165,440.7333333333,3.393351138,515.0640041007,"18,468.9963679281",923.4498183964,Mid-Low
"17,392",1,189,192,"2,241.04",1.2486151482,"16,512.6123940834","220,425.02369175","11,021.2511845875",Mid-Low
"17,402",2,190,310,"1,173.92",1.155981969,"2,067.9300327347","26,554.6807122083","1,327.7340356104",Mid-Low
"17,404",4,171,215,"1,157.595",2.2582210326,"1,476.9042025321","35,974.2629646385","1,798.7131482319",Mid-Low
"17,406",3,153,278,"2,047.4933333333",1.4236058578,"2,876.4025452519","45,087.1716881358","2,254.3585844068",Mid-Low
"17,412",1,145,337,"1,657.59",0.7296307197,"12,215.2176354212","99,681.0312957863","4,984.0515647893",Low
"17,419",1,180,282,"1,086.56",0.9444026043,"8,009.3022544308","83,381.1375580679","4,169.0568779034",Mid-Low
"17,428",4,166,302,557.975,1.5539629728,712.0262628626,"12,264.9988020172",613.2499401009,Mid-Low
"17,449",1,1,210,"1,770.95",0.2257252275,"13,050.1695076329","31,714.8411469059","1,585.7420573453",Low
"17,450",2,151,287,"1,571.53",1.1306541749,"2,768.090441221","34,549.7289319351","1,727.4864465968",Mid-Low
"17,457",1,155,166,449.51,1.312781534,"3,317.117266847","46,036.8854367732","2,301.8442718387",Mid-Low
"17,460",2,284,350,110.26,1.1797612919,194.9071709088,"2,579.7074169621",128.9853708481,Low
"17,491",1,178,285,278.11,0.932841412,"2,054.6723930194","21,146.5130617416","1,057.3256530871",Low
"17,507",1,1,12,"3,268.98",1.4562939449,"24,083.8935119499","325,347.9389343035","16,267.3969467152",Mid-High
"17,511",10,341,362,"1,770.629",3.5596524635,"1,938.2211541395","77,616.3738750893","3,880.8186937545",Mid-Low
"17,517",1,1,10,925.03,1.4831344355,"6,819.5547604438","93,442.3065217972","4,672.1153260899",Mid-Low
"17,519",1,66,289,85,0.5764740946,632.3227454999,"4,026.2225258201",201.311126291,Low
"17,526",1,40,262,55.98,0.4985388602,418.576244692,"2,286.6908832574",114.3345441629,Low
"17,530",1,1,254,"3,387.33",0.1565603917,"24,955.5991759959","42,707.0257123809","2,135.351285619",Low
"17,569",1,1,133,826.43,0.4524213882,"6,093.3175109724","28,667.6870222903","1,433.3843511145",Low
"17,576",4,152,255,"1,542.9325",1.8288108945,"1,968.442431873","39,362.0950081403","1,968.104750407",Mid-Low
"17,580",1,163,194,"4,828.56",1.2094097652,"35,570.9633854855","460,295.0686034815","23,014.7534301741",Mid-High
"17,581",3,218,340,850.4966666667,1.3659483706,"1,195.0450719281","18,270.0845756134",913.5042287807,Mid-Low
"17,591",3,224,282,"1,996.7766666667",1.6489966336,"2,805.1635444286","50,991.0449250676","2,549.5522462534",Mid-Low
"17,604",1,1,30,"1,793.68",1.2291108356,"13,217.5870804573","155,152.8880732917","7,757.6444036646",Mid-Low
"17,611",3,145,228,"5,356.8666666667",1.7064845766,"7,524.9030306485","139,155.1623257552","6,957.7581162878",Mid-Low
"17,621",1,144,176,"1,829.03",1.2528296701,"13,477.9571288226","179,312.2286017472","8,965.6114300874",Mid-Low
"17,629",1,75,211,22.99,0.8958975236,175.5887511823,"1,694.2754481822",84.7137724091,Low
"17,655",1,71,265,34.94,0.6759509654,263.6063488616,"1,954.356181191",97.7178090595,Low
"17,659",1,143,336,100.55,0.7272491695,746.8561048233,"6,073.2780388913",303.6639019446,Low
"17,673",1,1,82,"5,462.76",0.7398106222,"40,242.1567284344","299,573.9930292219","14,978.6996514611",Mid-High
"17,675",4,257,284,"1,200.5225",2.0309948305,"1,531.6627125137","34,311.2545299991","1,715.5627265",Mid-Low
"17,677",4,233,302,644.1325,1.8791359719,821.9291531716,"17,120.7750860954",856.0387543048,Mid-Low
"17,685",3,336,340,"1,076.9066666667",1.5584686027,"1,513.0711417879","26,392.4309253276","1,319.6215462664",Mid-Low
"17,690",3,240,351,"2,101.75",1.3798447345,"2,952.6139955574","45,717.9164660082","2,285.8958233004",Mid-Low
"17,691",1,108,301,190.9,0.7195643983,"1,412.3280671939","11,262.0906761207",563.104533806,Low
"17,696",1,100,252,125,0.8456573392,926.942319322,"8,562.8934706674",428.1446735334,Low
"17,722",5,216,274,944.1,2.3180624695,"1,141.5894313843","29,103.1101512216","1,455.1555075611",Mid-Low
"17,730",1,41,110,23.5,1.224951143,179.3451507485,"2,254.0213089632",112.7010654482,Low
"17,735",1,224,286,"4,688.73",0.9883101239,"34,541.047010297","376,738.8567192614","18,836.9428359631",Mid-High
"17,739",1,77,214,138.23,0.8931554767,"1,024.3877433636","9,865.1689164522",493.2584458226,Low
"17,744",4,104,196,244.5975,1.9784364316,312.2805296669,"6,615.7924440964",330.7896222048,Mid-Low
"17,757",6,288,335,"1,024.2166666667",2.4309850352,"1,196.7341637448","32,522.0154856357","1,626.1007742818",Mid-Low
"17,787",2,235,330,"3,062.96",1.1767106861,"5,394.3831351391","70,872.3260267513","3,543.6163013376",Mid-Low
"17,790",2,62,251,765.435,0.7646114546,"1,348.6195916981","11,260.6876103155",563.0343805158,Low
"17,796",3,280,318,"2,619.0666666667",1.5840512501,"3,679.261168266","64,876.0862836675","3,243.8043141834",Mid-Low
"17,799",3,151,229,"2,359.14",1.7270118174,"3,314.1560216217","62,046.2644028321","3,102.3132201416",Mid-Low
"17,809",1,33,363,885.04,0.2426817212,"6,525.0088415152","17,817.972771161",890.898638558,Low
"17,811",4,119,139,"2,677.935",2.738397463,"3,416.2566704236","97,597.9398904744","4,879.8969945237",Mid-Low
"17,812",1,1,289,"1,213.55",0.1189665739,"8,944.6457464224","11,753.5016789638",587.6750839482,Low
"17,819",1,91,328,38.62,0.5836156429,290.7113496532,"1,893.3852084946",94.6692604247,Low
"17,827",3,3,252,"2,535.69",0.0947918002,"3,562.1464047043","3,688.552290351",184.4276145175,Low
"17,838",2,83,338,311.675,0.5607928194,549.583382964,"3,447.8561678021",172.3928083901,Low
"17,841",19,337,354,"2,830.6973684211",6.312600396,"2,965.6366625388","210,221.5301751217","10,511.0765087561",Mid-Low
"17,848",2,176,192,117.23,1.6414383733,207.1808009663,"3,635.7214277081",181.7860713854,Mid-Low
"17,850",9,25,364,"3,604.0244444444",0.0019687984,"3,986.9706428623",88.3449692651,4.4172484633,Low
"17,857",1,69,263,257.99,0.6722221574,"1,906.4787473869","14,047.9210182874",702.3960509144,Low
"17,858",3,230,312,"1,045.82",1.523399102,"1,469.4053565971","24,879.2190202897","1,243.9609510145",Mid-Low
"17,863",1,291,311,"3,778.6",0.9781109033,"27,837.4941922299","302,542.3824926303","15,127.1191246315",Mid-High
"17,865",1,58,244,589.5,0.6754079608,"4,348.2121203308","31,998.2203470275","1,599.9110173514",Low
"17,884",3,306,332,"1,988.1366666667",1.5605755542,"2,793.0273965394","48,689.9189309346","2,434.4959465467",Mid-Low
"17,888",1,126,187,804.26,1.1709779537,"5,930.0246121815","74,085.1490546027","3,704.2574527301",Mid-Low
"17,890",2,137,227,"3,762.945",1.3634163071,"6,627.002494648","97,879.0485303221","4,893.9524265161",Mid-Low
"17,894",5,237,268,"2,071",2.4267641003,"2,503.9723274273","66,708.9903415497","3,335.4495170775",Mid-Low
"17,897",2,79,359,"1,693.19",0.4679841151,"2,982.3242766287","15,690.3874244655",784.5193712233,Low
"17,905",1,186,356,139.99,0.7675083024,"1,037.3510046118","8,944.5665321819",447.2283266091,Low
"17,912",5,232,250,397.452,2.5406714626,480.7110168345,"13,333.002543675",666.6501271838,Mid-Low
"17,917",1,1,239,"2,258.85",0.1768940191,"16,643.7917593276","32,025.3880166101","1,601.2694008305",Low
"17,920",3,321,361,"2,578.6133333333",1.4751302446,"3,622.438525217","60,100.1896342661","3,005.0094817133",Mid-Low
"17,924",2,185,362,30.56,0.9588617404,54.5616450006,588.5533917164,29.4276695858,Low
"17,937",2,8,235,262.195,0.2351754765,462.4529360137,"1,181.4156582469",59.0707829123,Low
"17,949",1,172,330,51.29,0.8041728903,384.0320996614,"3,448.1182832245",172.4059141612,Low
"17,951",2,182,358,141.29,0.9632116084,249.5485971187,"2,701.6291925154",135.0814596258,Low
"17,954",2,209,328,"2,597.505",1.1352708901,"4,574.7529373775","57,958.5104412748","2,897.9255220637",Mid-Low
"17,961",6,316,334,"1,058.9802166667",2.4944782755,"1,237.3476197333","34,495.5523383727","1,724.7776169186",Mid-Low
"17,965",3,262,304,"1,667.72",1.6164039056,"2,342.9551682034","42,002.7500807647","2,100.1375040382",Mid-Low
"17,975",3,258,277,"3,442.5437666667",1.7269533039,"4,835.9555975426","91,928.421005945","4,596.4210502972",Mid-Low
"17,988",1,1,112,728.62,0.5527523702,"5,372.898998084","30,509.2367479672","1,525.4618373984",Low
"17,990",1,58,230,637.18,0.7266345209,"4,699.3986523267","37,030.2324367328","1,851.5116218366",Low
"18,004",1,1,236,"2,905.95",0.181326023,"21,409.9999148342","42,185.8928742928","2,109.2946437146",Low
"18,016",1,203,243,"2,149.82",1.0893728849,"15,840.7324559821","187,956.7098632138","9,397.8354931607",Mid-Low
"18,037",1,145,233,24.78,1.0358218213,188.7729771108,"2,122.6175086007",106.13087543,Low
"18,041",5,328,346,"1,192.676",2.1407518889,"1,442.1091676224","34,602.3743037895","1,730.1187151895",Mid-Low
"18,055",4,297,323,"2,012.94",1.8989230946,"2,567.9860899051","54,350.8841612619","2,717.5442080631",Mid-Low
"18,061",1,180,271,934,0.9759385281,"6,885.6231998734","73,838.6127810552","3,691.9306390528",Mid-Low
"18,065",2,53,247,144.55,0.6987627132,255.2892045774,"1,945.5243342782",97.2762167139,Low
"18,075",3,177,222,883.5033333333,1.8619430351,"1,241.4077788721","24,995.1813168132","1,249.7590658407",Mid-Low
"18,077",4,206,279,"1,391.045",1.9318026361,"1,774.6940611356","37,759.483569419","1,887.9741784709",Mid-Low
"18,085",1,236,360,"1,925.21",0.8265462209,"14,186.3698940777","131,851.3655883046","6,592.5682794152",Mid-Low
"18,092",3,140,264,298.8166666667,1.4376473164,420.1295548563,"6,622.7107384944",331.1355369247,Mid-Low
"18,095",1,103,135,436.25,1.3620869986,"3,219.450878125","45,651.3534657062","2,282.5676732853",Mid-Low
"18,097",1,6,174,552.92,0.4203543462,"4,078.7825200705","18,191.1052042119",909.5552602106,Low
"18,102",2,22,280,107.655,0.2722940092,190.3199677094,570.9368122279,28.5468406114,Low
"18,109",5,217,322,585.016,1.9572843293,707.4693676317,"15,429.734168945",771.4867084472,Mid-Low
"18,116",5,80,248,"2,263.524",1.0064056104,"2,736.7271456701","30,048.2963537117","1,502.4148176856",Low
"18,118",4,213,319,"4,747.8675",1.7083966672,"6,056.6717764156","115,209.5761941048","5,760.4788097052",Mid-Low
"18,119",1,1,286,"1,215.53",0.1217322819,"8,959.2294153266","12,036.1639298973",601.8081964949,Low
"18,125",1,1,49,"5,859.72",1.0222826092,"43,165.9613790446","431,086.0958987233","21,554.3047949362",Mid-High
"18,144",2,284,355,39.23,1.1656853297,69.8288433647,914.254356565,45.7127178282,Low
"18,168",2,126,335,483.17,0.823901461,851.5727928213,"7,843.2223696792",392.161118484,Low
"18,176",1,22,194,32.22,0.5724056528,243.5722178417,"1,491.7597609015",74.5879880451,Low
"18,178",1,235,247,"2,206.66",1.1066401099,"16,259.3868703833","196,238.8844164889","9,811.9442208244",Mid-Low
"18,179",1,39,149,"1,419.37",0.9632452687,"10,460.6107635238","105,661.4439368776","5,283.0721968439",Mid-Low
"18,190",1,23,127,22.94,0.9247706474,175.220476715,"1,679.4515469154",83.9725773458,Low
"18,198",1,129,149,799.94,1.3485012477,"5,898.2056982087","83,405.3446676542","4,170.2672333827",Mid-Low
"18,219",1,83,302,762.82,0.620121588,"5,624.7987337018","38,664.7021165727","1,933.2351058286",Low
"18,223",4,107,194,893.2275,2.0344862185,"1,139.6758433787","24,808.6606719952","1,240.4330335998",Mid-Low
"18,225",1,78,334,101.69,0.5147958626,755.2527626772,"4,345.2925444607",217.264627223,Low
"18,226",1,28,158,14,0.8056898404,109.3730019657,928.127476827,46.4063738413,Low
"18,229",2,227,350,637.3,1.0990393189,"1,122.983782887","13,846.3468454964",692.3173422748,Low
"18,230",1,55,257,21.99,0.6129370948,168.2232618367,"1,128.1365930318",56.4068296516,Low
"18,239",2,301,335,"1,395.215",1.2380368198,"2,457.6133847529","34,012.9736225185","1,700.6486811259",Mid-Low
"18,245",2,147,180,"3,430.125",1.6483819382,"6,040.9322570975","105,926.9759994174","5,296.3487999709",Mid-Low
"18,260",2,105,192,836.19,1.4279675118,"1,473.2136655455","22,490.5758592627","1,124.5287929631",Mid-Low
"18,269",1,76,270,20.69,0.6844239792,158.6481256875,"1,192.7467654771",59.6373382739,Low
"18,283",1,73,155,"4,726.4",1.1490694182,"34,818.5049939439","420,784.9608850446","21,039.2480442522",Mid-High
