"CustomerID","frequency","recency","T","monetary_value","predicted_purchases_6m","predicted_avg_value","predicted_LTV_6m","Gender","Location","Tenure_Months","Marketing_Spend","ROI_pct","ROI_ratio","Coupon_Count","Coupon_Usage_Quartile"
"14,426",1,55,94,326.8,0.9939143344,"1,197.7077243189","1,190.4188756001",F,California,13,742.634,60.2968454986,1.602968455,7,Q3
"14,437",0,0,151,0,0.4502404306,"1,389.0011985875",625.384497702,F,New York,3,16.6,"3,667.3764921809",37.6737649218,3,Q1
"14,440",0,0,148,0,0.4559388564,"1,389.0011985875",633.2996180474,F,New Jersey,10,976.255,-35.1296927496,0.6487030725,11,Q4
"14,441",0,0,143,0,0.4657692238,"1,389.0011985875",646.9540100703,M,New Jersey,19,2.079,"31,018.5190028981",311.185190029,2,Q1
"14,443",1,35,223,850.34,0.3058547104,"1,291.9928613078",395.1621024345,F,New Jersey,41,530.481,-25.5087171012,0.744912829,8,Q3
"14,448",0,0,130,0,0.4934692771,"1,389.0011985875",685.4294173133,F,California,42,136.946,400.510724894,5.0051072489,8,Q3
"14,449",1,1,228,"5,257.54",0.1764875824,"2,085.6923985685",368.0988090084,M,New Jersey,39,604.935,-39.1506841217,0.6084931588,8,Q3
"14,462",0,0,54,0,0.7606438601,"1,389.0011985875","1,056.53523339",F,Chicago,42,"2,444.385",-56.7770529851,0.4322294701,11,Q4
"14,466",0,0,229,0,0.3401686598,"1,389.0011985875",472.4946761968,F,Chicago,18,379.051,24.6520062463,1.2465200625,8,Q3
"14,472",2,38,70,"1,709",2.0066432732,"1,486.6700340593","2,983.2164232779",F,Washington DC,10,682.16,337.3191660722,4.3731916607,11,Q4
"14,479",0,0,148,0,0.4559388564,"1,389.0011985875",633.2996180474,F,California,17,35.106,"1,703.9640461669",18.0396404617,2,Q1
"14,487",1,1,181,"1,757.08",0.2582093906,"1,455.2890853084",375.7693079262,F,Chicago,41,419.355,-10.3935071893,0.8960649281,5,Q2
"14,491",1,1,232,398.48,0.1712476663,"1,210.6166875678",207.3152824909,F,California,6,53.269,289.1856098122,3.8918560981,2,Q1
"14,496",0,0,239,0,0.3298655419,"1,389.0011985875",458.1836330239,F,California,47,192.401,138.1399436718,2.3813994367,9,Q3
"14,498",0,0,118,0,0.5221964564,"1,389.0011985875",725.3315038104,F,Chicago,25,132.1,449.0775956172,5.4907759562,6,Q2
"14,505",3,85,121,"1,555.1033333333",2.2576611605,"1,454.978181792","3,284.8477304749",F,California,8,"1,815.659",80.9176574717,1.8091765747,18,Q4
"14,506",0,0,194,0,0.3819922365,"1,389.0011985875",530.5876743928,F,California,34,"1,231.68",-56.9216294498,0.4307837055,7,Q3
"14,514",0,0,15,0,1.0640134227,"1,389.0011985875","1,477.9159194336",F,Chicago,29,239.244,517.744193975,6.1774419398,6,Q2
"14,524",0,0,109,0,0.5460874205,"1,389.0011985875",758.5160816142,F,New York,15,172.024,340.9361958879,4.4093619589,6,Q2
"14,525",0,0,111,0,0.5405873372,"1,389.0011985875",750.8764593134,F,New Jersey,48,440.208,70.5731061938,1.7057310619,4,Q1
"14,527",7,225,250,"1,716.4314285714",3.467692181,"1,587.396852065","5,504.6036520641",M,California,43,"2,625.297",109.6754634643,2.0967546346,26,Q4
"14,532",0,0,58,0,0.7393186428,"1,389.0011985875","1,026.9144809555",F,Chicago,44,356.498,188.0561688861,2.8805616889,8,Q3
"14,533",0,0,58,0,0.7393186428,"1,389.0011985875","1,026.9144809555",F,Chicago,30,127.579,704.9243848561,8.0492438486,4,Q1
"14,543",0,0,135,0,0.4824274504,"1,389.0011985875",670.0923068697,M,Chicago,11,265.596,152.2975898996,2.522975899,4,Q1
"14,544",0,0,117,0,0.5247451936,"1,389.0011985875",728.8717028507,M,California,6,819.138,-11.0196691094,0.8898033089,6,Q2
"14,553",0,0,52,0,0.7717913028,"1,389.0011985875","1,072.0190446586",F,California,25,73.103,"1,366.4501383781",14.6645013838,7,Q3
"14,560",1,20,77,155,0.9386526031,"1,166.767993764","1,095.1898145979",M,Chicago,40,483.43,126.5456869863,2.2654568699,10,Q4
"14,565",0,0,116,0,0.5273194418,"1,389.0011985875",732.4473367585,F,California,39,322.086,127.407380873,2.2740738087,6,Q2
"14,573",0,0,221,0,0.3488915074,"1,389.0011985875",484.6107219438,M,California,40,671.789,-27.8626589683,0.7213734103,6,Q2
"14,576",0,0,222,0,0.3477765081,"1,389.0011985875",483.0619865869,F,Chicago,26,5.983,"7,973.9091858073",80.7390918581,1,Q1
"14,577",0,0,128,0,0.4980315192,"1,389.0011985875",691.76637714,M,California,36,488.126,41.7188138186,1.4171881382,7,Q3
"14,587",0,0,17,0,1.0423610498,"1,389.0011985875","1,447.8407475421",F,Chicago,30,"2,411.428",-39.9591964785,0.6004080352,13,Q4
"14,589",0,0,219,0,0.3511433239,"1,389.0011985875",487.738497814,F,New York,48,37.53,"1,199.596317117",12.9959631712,2,Q1
"14,594",1,1,242,"3,115.88",0.1590386337,"1,699.9975013617",270.3652799259,M,California,5,466.98,-42.1034562667,0.5789654373,6,Q2
"14,606",15,220,236,"1,822.216",7.7427605846,"1,721.3446462498","13,327.9594794706",F,Chicago,33,"12,714.41",4.8256228914,1.0482562289,36,Q4
"14,608",0,0,121,0,0.5146995152,"1,389.0011985875",714.9182434912,F,California,48,1.118,"63,846.1756253293",639.4617562533,1,Q1
"14,618",1,111,155,555.61,0.7720490698,"1,238.9144748908",956.5027678774,M,Chicago,13,52.463,"1,723.1949523995",18.231949524,4,Q1
"14,621",0,0,85,0,0.622304076,"1,389.0011985875",864.3811073848,F,New Jersey,41,969.756,-10.8661243256,0.8913387567,4,Q1
"14,625",1,109,222,"2,824.37",0.5103157767,"1,647.4990097782",840.7447367209,F,Chicago,14,350.644,139.7716021722,2.3977160217,6,Q2
"14,639",2,35,116,"1,268.19",1.1071566605,"1,352.1276571057","1,497.017141357",M,Chicago,46,580.703,157.7939396485,2.5779393965,8,Q3
"14,643",1,20,79,47.61,0.9178220878,"1,147.4279607938","1,053.1347265437",F,Washington DC,4,333.245,216.0241643667,3.1602416437,7,Q3
"14,646",4,58,66,"2,190.1325",4.4630729943,"1,763.6797916079","7,871.4316485405",M,California,45,"3,549.366",121.7700752343,2.2177007523,31,Q4
"14,653",0,0,48,0,0.7951337956,"1,389.0011985875","1,104.4417951608",M,California,2,228.659,383.0082328536,4.8300823285,5,Q2
"14,667",5,70,180,"4,911.646",0.959197594,"3,232.7905888341","3,100.8849545776",F,California,30,"3,302.932",-6.1172026982,0.938827973,18,Q4
"14,669",1,1,22,"3,421.94",1.6573477179,"1,755.1163251895","2,908.8380361454",F,New York,39,"1,165.18",149.6470962551,2.4964709626,12,Q4
"14,672",0,0,34,0,0.8898342531,"1,389.0011985875","1,235.9808440714",M,New York,8,449.31,175.0842055755,2.7508420558,7,Q3
"14,673",0,0,172,0,0.4140686845,"1,389.0011985875",575.1418990212,M,New York,9,490.449,17.2684415752,1.1726844158,3,Q1
"14,679",0,0,221,0,0.3488915074,"1,389.0011985875",484.6107219438,M,California,26,15.371,"3,052.7598851328",31.5275988513,1,Q1
"14,680",3,175,219,741.7466666667,1.6115763711,"1,131.9069628818","1,824.1545156337",F,California,37,982.167,85.7275306169,1.8572753062,9,Q3
"14,684",0,0,124,0,0.5074188239,"1,389.0011985875",704.8053546155,F,Chicago,4,591.744,19.1064640479,1.1910646405,7,Q3
"14,688",1,1,251,"1,959.95",0.1490391794,"1,491.8242607314",222.3402636665,F,New York,46,"1,323.228",-83.197131283,0.1680286872,18,Q4
"14,696",1,96,239,125,0.4367231024,"1,161.3652468685",507.1950336308,M,New York,48,623.406,-18.6412973839,0.8135870262,10,Q4
"14,702",2,111,141,"2,064.57",1.5080992648,"1,595.1957775165","2,405.7135793365",F,New York,50,"1,313.676",83.1283801589,1.8312838016,14,Q4
"14,708",1,78,186,85,0.5497805531,"1,154.1615843412",634.5355941847,F,Chicago,16,462.893,37.0804039345,1.3708040393,7,Q3
"14,709",0,0,83,0,0.6296535521,"1,389.0011985875",874.5895385264,M,New York,45,595.769,46.8001085196,1.4680010852,10,Q4
"14,713",1,63,141,"1,442.31",0.6986568889,"1,398.6016639653",977.1426874016,F,Chicago,42,"1,676.949",-41.7309239934,0.5826907601,10,Q4
"14,715",0,0,16,0,1.0530700265,"1,389.0011985875","1,462.7155290139",F,New Jersey,2,95.67,"1,428.917663859",15.2891766386,6,Q2
"14,723",1,137,215,"3,936.42",0.5856224356,"1,847.769832616","1,082.0954697132",M,Chicago,4,"1,658.353",-34.7487857101,0.6525121429,15,Q4
"14,729",1,1,245,"4,001.73",0.155606952,"1,859.5316126074",289.3560463506,M,Washington DC,43,806.744,-64.1328542449,0.3586714576,9,Q3
"14,732",0,0,53,0,0.7661756189,"1,389.0011985875","1,064.2188529248",F,New York,33,28.596,"3,621.5654389593",37.2156543896,4,Q1
"14,733",5,154,173,"1,651.768",3.2365388531,"1,526.5361099584","4,940.6934305433",M,New York,30,"2,268.801",117.7667160118,2.1776671601,19,Q4
"14,735",0,0,81,0,0.6371834609,"1,389.0011985875",885.0485908798,M,Chicago,46,982.431,-9.9123917222,0.9008760828,9,Q3
"14,737",0,0,59,0,0.7341789266,"1,389.0011985875","1,019.7754089991",F,New Jersey,21,13.741,"7,321.4060766984",74.214060767,3,Q1
"14,739",2,121,169,242.035,1.2824354817,"1,038.9284719176","1,332.3587353476",F,New York,27,193.388,588.9562616851,6.8895626169,6,Q2
"14,741",1,117,235,626.35,0.4904416477,"1,251.6541520704",613.8633247328,M,California,32,175.898,248.9882345068,3.4898823451,8,Q3
"14,744",0,0,165,0,0.4254527738,"1,389.0011985875",590.954412737,F,California,31,271.654,117.5393746225,2.1753937462,7,Q3
"14,748",1,172,189,97.67,0.7328243476,"1,156.4433444467",847.4698394303,F,Chicago,31,454.225,86.5748999792,1.8657489998,7,Q3
"14,755",0,0,30,0,0.9213818773,"1,389.0011985875","1,279.80053198",F,New Jersey,50,540.818,136.6416302675,2.3664163027,7,Q3
"14,761",0,0,31,0,0.9132778488,"1,389.0011985875","1,268.5440266715",F,California,17,171.742,638.6335472229,7.3863354722,4,Q1
"14,766",2,90,234,329.03,0.6523675196,"1,065.4807599398",695.0850405502,M,New York,24,75.978,814.8504047885,9.1485040479,2,Q1
"14,769",1,16,75,20.99,0.9257388137,"1,142.6339233818","1,057.780572695",F,Chicago,26,"1,550.66",-31.7851384124,0.6821486159,9,Q3
"14,775",0,0,223,0,0.346668687,"1,389.0011985875",481.5232216917,F,Chicago,25,140.904,241.738504011,3.4173850401,4,Q1
"14,777",0,0,81,0,0.6371834609,"1,389.0011985875",885.0485908798,M,Chicago,40,8.634,"10,150.7365170237",102.5073651702,1,Q1
"14,794",0,0,28,0,0.9380495951,"1,389.0011985875","1,302.9520119327",F,New York,31,154.672,742.3968216178,8.4239682162,4,Q1
"14,796",3,47,166,"2,223.04",0.7951506472,"1,720.2875127392","1,367.8877291831",F,Chicago,3,"2,454.672",-44.2741136419,0.5572588636,24,Q4
"14,800",3,176,208,"2,249.95",1.7241048873,"1,730.9763616258","2,984.384804918",M,Chicago,21,"2,094.162",42.509739214,1.4250973921,9,Q3
"14,810",1,174,206,"2,625.52",0.6730153591,"1,611.6878024392","1,084.6906450654",M,California,21,960.742,12.9013455293,1.1290134553,11,Q4
"14,813",1,1,207,125.5,0.2078875061,"1,161.4552926501",241.4520442127,F,New York,32,551.354,-56.2074376512,0.4379256235,5,Q2
"14,821",0,0,166,0,0.4237877468,"1,389.0011985875",588.6416882099,M,Chicago,41,107.1,449.6187564985,5.496187565,1,Q1
"14,825",2,98,185,640.795,1.0162402503,"1,160.6365053878","1,179.4855327239",F,California,34,589.215,100.1791422017,2.001791422,7,Q3
"14,828",0,0,38,0,0.8604588021,"1,389.0011985875","1,195.1783075143",F,New York,25,56.294,"2,023.1006990342",21.2310069903,2,Q1
"14,829",3,135,224,127.73,1.2909171842,888.0150504393,"1,146.3538884698",M,California,15,482.949,137.3654130084,2.3736541301,7,Q3
"14,841",0,0,88,0,0.6116039627,"1,389.0011985875",849.5186371956,F,California,50,671.457,26.5186954929,1.2651869549,4,Q1
"14,849",2,160,247,"1,321.21",0.9159043346,"1,368.3102228962","1,253.2412642691",F,New Jersey,45,677.193,85.064119722,1.8506411972,8,Q3
"14,850",0,0,174,0,0.4109286563,"1,389.0011985875",570.7803961623,F,California,21,423.597,34.7460903081,1.3474609031,5,Q2
"14,865",0,0,222,0,0.3477765081,"1,389.0011985875",483.0619865869,F,New Jersey,8,3.133,"15,318.5121795995",154.185121796,2,Q1
"14,866",0,0,155,0,0.4428638278,"1,389.0011985875",615.1383876167,F,Chicago,43,1.519,"40,396.2730491545",404.9627304915,1,Q1
"14,867",1,154,187,933.8,0.713574065,"1,307.023303171",932.6579314913,F,Chicago,50,154.063,505.3743802803,6.0537438028,7,Q3
"14,871",0,0,107,0,0.551703046,"1,389.0011985875",766.3161921778,M,California,27,162.27,372.2476071842,4.7224760718,4,Q1
"14,878",0,0,86,0,0.618694945,"1,389.0011985875",859.3680202254,M,New York,12,274.893,212.6190991496,3.1261909915,3,Q1
"14,889",0,0,34,0,0.8898342531,"1,389.0011985875","1,235.9808440714",M,Chicago,6,99.152,"1,146.5516016534",12.4655160165,4,Q1
"14,896",1,1,149,727.07,0.3455825543,"1,269.7929743142",438.8182995456,F,Washington DC,40,330.469,32.7865244684,1.3278652447,6,Q2
"14,898",2,124,213,304.14,0.9634301164,"1,057.8839273762","1,019.197235318",F,California,25,326.815,211.8575448856,3.1185754489,5,Q2
"14,901",4,126,234,628.8075,1.2987506516,"1,033.4685850103","1,342.2179981754",F,Chicago,4,831.525,61.4164334416,1.6141643344,12,Q4
"14,907",2,65,173,"1,246.81",0.8594434286,"1,345.6021335939","1,156.4689112693",M,Chicago,46,"1,209.094",-4.3524398211,0.9564756018,10,Q4
"14,911",17,213,241,"2,025.7958823529",7.9946488611,"1,891.2813801562","15,120.1305319131",F,California,34,"8,806.947",71.6841322187,1.7168413222,35,Q4
"14,913",0,0,92,0,0.5979102593,"1,389.0011985875",830.4980667826,M,Washington DC,4,176.721,369.9487139517,4.6994871395,4,Q1
"14,932",0,0,149,0,0.4540231639,"1,389.0011985875",630.6387188485,M,New Jersey,35,72.217,773.2552153212,8.7325521532,4,Q1
"14,944",0,0,58,0,0.7393186428,"1,389.0011985875","1,026.9144809555",F,California,18,3.798,"26,938.2959703926",270.3829597039,1,Q1
"14,952",1,31,164,311.59,0.4559420568,"1,194.9685316429",544.836410148,F,New York,28,115.756,370.6766043644,4.7067660436,5,Q2
"14,961",1,69,108,670.68,0.9374987939,"1,259.6376110663","1,180.908741129",M,Washington DC,34,652.842,80.8873726153,1.8088737262,7,Q3
"14,976",0,0,1,0,1.2471835961,"1,389.0011985875","1,732.3395098796",M,New Jersey,17,250.113,592.622738474,6.9262273847,5,Q2
"14,978",1,1,13,183.59,1.9273862758,"1,171.9168115554","2,258.7363789883",M,Chicago,36,513.402,339.9547292352,4.3995472924,12,Q4
"14,985",1,1,78,"1,187.61",0.7491280219,"1,352.7323428225","1,013.3697040882",F,New York,4,"1,365.03",-25.7620928413,0.7423790716,5,Q2
"14,987",0,0,149,0,0.4540231639,"1,389.0011985875",630.6387188485,F,California,3,29.734,"2,020.9346836904",21.2093468369,2,Q1
"15,002",2,121,172,"1,471.075",1.2561208739,"1,414.0514568113","1,776.2195516075",M,Chicago,41,643.815,175.8897434213,2.7588974342,13,Q4
"15,005",4,127,156,"1,571.0025",2.6807731641,"1,474.1208180817","3,951.7835296867",F,New York,30,"2,655.015",48.8422298814,1.4884222988,20,Q4
"15,012",1,1,244,"1,596.75",0.1567395813,"1,426.4150049833",223.5756906308,F,California,42,521.774,-57.1508563802,0.4284914362,7,Q3
"15,018",0,0,173,0,0.412492612,"1,389.0011985875",572.9527324175,F,California,22,59.844,857.4104879645,9.5741048796,2,Q1
"15,021",2,11,174,"2,071.325",0.3204558658,"1,597.2575133127",511.8505393189,F,Chicago,35,"1,056.987",-51.5745662606,0.4842543374,9,Q3
"15,023",0,0,197,0,0.3780037222,"1,389.0011985875",525.0476232719,F,Chicago,40,"1,756.006",-70.0998958277,0.2990010417,16,Q4
"15,024",1,5,171,12.5,0.3032100648,"1,141.1049460104",345.9945046535,F,New York,9,"1,282.35",-73.0187152764,0.2698128472,9,Q3
"15,028",0,0,183,0,0.3973757865,"1,389.0011985875",551.9554436922,F,California,8,245.148,125.1519260578,2.2515192606,5,Q2
"15,032",1,1,158,13.69,0.31742542,"1,141.3192549706",362.2837438548,F,California,4,173.442,108.8789012205,2.0887890122,4,Q1
"15,033",0,0,8,0,1.1479115645,"1,389.0011985875","1,594.4505389147",M,Chicago,10,863.706,84.6057036671,1.8460570367,11,Q4
"15,034",1,14,60,"3,677.54",1.0880001266,"1,801.1477287391","1,959.6489568074",M,New York,2,560.007,249.9329395539,3.4993293955,8,Q3
"15,038",1,1,210,989.17,0.2029614136,"1,316.9949730245",267.299161417,F,California,37,470.894,-43.2358107309,0.5676418927,6,Q2
"15,039",4,162,188,"4,726.07",2.4376000061,"2,949.7044704743","7,190.1996352371",F,Chicago,19,"5,536.983",29.8577155689,1.2985771557,30,Q4
"15,044",3,98,122,"2,066.1266666667",2.3919801088,"1,657.9603886855","3,965.8082709169",F,California,31,"1,829.998",116.711071319,2.1671107132,20,Q4
"15,046",1,44,47,293.33,1.5277046153,"1,191.6800596991","1,820.5351271482",F,New Jersey,4,747.529,143.5404013956,2.435404014,8,Q3
"15,048",0,0,186,0,0.3930571646,"1,389.0011985875",545.9568727172,M,California,17,244.371,123.4131188714,2.2341311887,6,Q2
"15,059",0,0,32,0,0.9053212842,"1,389.0011985875","1,257.492348797",F,Chicago,20,495.139,153.9675422047,2.539675422,6,Q2
"15,061",7,209,226,664.8014285714,3.7941785997,950.1960014386,"3,605.2133341735",M,California,7,"2,216.482",62.6547535317,1.6265475353,24,Q4
"15,062",0,0,90,0,0.6046776607,"1,389.0011985875",839.8979954358,F,California,22,109.995,663.5783403207,7.6357834032,3,Q1
"15,070",0,0,233,0,0.3359703736,"1,389.0011985875",466.6632516697,F,Washington DC,39,20.497,"2,176.739287065",22.7673928706,1,Q1
"15,078",4,121,185,722.595,2.0170159595,"1,077.3317675884","2,172.9953689393",F,New York,6,787.043,176.096143278,2.7609614328,10,Q4
"15,079",0,0,151,0,0.4502404306,"1,389.0011985875",625.384497702,F,California,45,870.232,-28.1358881652,0.7186411183,6,Q2
"15,081",0,0,167,0,0.4221358875,"1,389.0011985875",586.3472537578,M,Chicago,24,160.095,266.2495729147,3.6624957291,3,Q1
"15,093",2,174,222,921.175,1.1022582875,"1,246.213038702","1,373.6486498797",M,California,46,319.208,330.3302705069,4.3033027051,8,Q3
"15,100",5,241,251,189.578,2.590909619,761.210463886,"1,972.2275129424",M,California,49,280.968,601.940261148,7.0194026115,5,Q2
"15,101",1,55,94,12,0.9939143344,"1,141.0149002288","1,134.0710650804",F,New York,40,66.765,"1,598.6011609083",16.9860116091,4,Q1
"15,107",5,217,228,115.688,2.7652897782,722.535659662,"1,998.0204740579",F,New York,20,172.131,"1,060.755746529",11.6075574653,8,Q3
"15,111",0,0,232,0,0.3370101028,"1,389.0011985875",468.107436726,M,New Jersey,9,259.266,80.5510312675,1.8055103127,4,Q1
"15,139",0,0,37,0,0.8676117655,"1,389.0011985875","1,205.1137821575",M,New Jersey,16,54.86,"2,096.7075868711",21.9670758687,3,Q1
"15,157",1,10,83,47.98,0.7920322591,"1,147.4945946722",908.8527361063,F,New Jersey,43,848.157,7.1561911422,1.0715619114,7,Q3
"15,159",1,104,112,653.62,1.021413434,"1,256.5652489984","1,283.4726259737",F,Chicago,29,"1,626.345",-21.0823886707,0.7891761133,12,Q4
"15,160",0,0,74,0,0.6650615955,"1,389.0011985875",923.7713532767,F,Chicago,30,122.19,656.0122377254,7.5601223773,3,Q1
"15,164",0,0,53,0,0.7661756189,"1,389.0011985875","1,064.2188529248",M,New York,28,37.754,"2,718.8241058558",28.1882410586,7,Q3
"15,165",0,0,241,0,0.3278800684,"1,389.0011985875",455.4258079538,F,New Jersey,36,214.461,112.3583345941,2.1235833459,8,Q3
"15,171",0,0,15,0,1.0640134227,"1,389.0011985875","1,477.9159194336",F,New Jersey,48,26.026,"5,578.6133844369",56.7861338444,2,Q1
"15,179",0,0,130,0,0.4934692771,"1,389.0011985875",685.4294173133,F,Chicago,19,364.073,88.2670281271,1.8826702813,9,Q3
"15,180",0,0,169,0,0.4188710451,"1,389.0011985875",581.8123837398,F,California,41,160.254,263.0563878217,3.6305638782,3,Q1
"15,181",1,38,146,25.99,0.5646643331,"1,143.5343811978",645.7130787323,F,New Jersey,20,7.917,"8,056.0323194686",81.5603231947,2,Q1
"15,189",0,0,22,0,0.9920739694,"1,389.0011985875","1,377.9919326149",F,Washington DC,11,280.396,391.4449323866,4.9144493239,6,Q2
"15,192",0,0,143,0,0.4657692238,"1,389.0011985875",646.9540100703,F,Chicago,37,89.815,620.3184435453,7.2031844355,5,Q2
"15,194",5,155,177,"4,345.84",3.1597352825,"2,936.6417692541","9,279.0106105027",M,Chicago,33,"5,507.966",68.4652848348,1.6846528483,12,Q4
"15,197",1,61,79,13.6,1.1730172834,"1,141.3030467299","1,338.768199359",F,Chicago,45,15.371,"8,609.7013815564",87.0970138156,2,Q1
"15,204",0,0,74,0,0.6650615955,"1,389.0011985875",923.7713532767,M,New Jersey,29,98.979,833.3003498487,9.3330034985,3,Q1
"15,208",0,0,59,0,0.7341789266,"1,389.0011985875","1,019.7754089991",M,Chicago,16,5.165,"19,643.9575798475",197.4395757985,1,Q1
"15,211",0,0,142,0,0.4677872528,"1,389.0011985875",649.7570548009,M,California,40,104.632,520.992674135,6.2099267413,6,Q2
"15,213",0,0,9,0,1.1350775674,"1,389.0011985875","1,576.6241015538",M,Washington DC,41,99.818,"1,479.4987893504",15.7949878935,7,Q3
"15,221",1,47,204,135.45,0.3928192898,"1,163.2472037038",456.9459404747,F,California,7,50.603,803.0016806803,9.0300168068,2,Q1
"15,224",3,47,128,123.0266666667,1.3849647121,886.1468520274,"1,227.2821197925",F,Chicago,28,73.164,"1,577.4398881862",16.7743988819,7,Q3
"15,235",3,184,236,"1,403.9933333333",1.5030353847,"1,394.9561841982","2,096.6685048891",F,New Jersey,23,987.062,112.4150767519,2.1241507675,13,Q4
"15,240",0,0,221,0,0.3488915074,"1,389.0011985875",484.6107219438,M,New York,40,573.52,-15.502384931,0.8449761507,7,Q3
"15,246",0,0,88,0,0.6116039627,"1,389.0011985875",849.5186371956,F,California,2,64.92,"1,208.562287732",13.0856228773,4,Q1
"15,260",0,0,232,0,0.3370101028,"1,389.0011985875",468.107436726,F,Chicago,45,161.423,189.9880665865,2.8998806659,4,Q1
"15,266",0,0,48,0,0.7951337956,"1,389.0011985875","1,104.4417951608",F,Chicago,22,64.18,"1,620.8504131517",17.2085041315,2,Q1
"15,271",1,100,145,954.53,0.7967326248,"1,310.7566012758","1,044.3225473645",F,Chicago,37,361.831,188.6216347865,2.8862163479,8,Q3
"15,279",1,78,143,"1,794.09",0.7417591917,"1,461.9542740618","1,084.4180207013",M,California,10,160.531,575.519382986,6.7551938299,4,Q1
"15,281",0,0,24,0,0.973354634,"1,389.0011985875","1,351.9907533312",F,California,36,668.145,102.3499020918,2.0234990209,11,Q4
"15,288",0,0,145,0,0.4617858081,"1,389.0011985875",641.4210409799,M,California,50,219.246,192.5576936318,2.9255769363,5,Q2
"15,290",2,85,90,108.6,2.0727941397,998.2019410567,"2,069.0671336545",F,New York,3,145.233,"1,324.6535798713",14.2465357987,8,Q3
"15,291",2,236,251,308.63,1.0910366505,"1,059.2543483569","1,155.6853163006",M,California,32,212.596,443.6063313988,5.436063314,12,Q4
"15,296",0,0,0,0,1.2628819396,"1,389.0011985875","1,754.1445277588",M,California,40,"2,062.701",-14.9588559971,0.85041144,6,Q2
"15,298",2,111,156,411.72,1.3512163146,"1,090.7190919883","1,473.7974316936",F,Chicago,2,208.146,608.0594542742,7.0805945427,11,Q4
"15,299",0,0,223,0,0.346668687,"1,389.0011985875",481.5232216917,M,Chicago,25,33.545,"1,335.4545288171",14.3545452882,2,Q1
"15,301",0,0,186,0,0.3930571646,"1,389.0011985875",545.9568727172,F,New Jersey,19,926.457,-41.070457375,0.5892954262,9,Q3
"15,304",0,0,187,0,0.3916386726,"1,389.0011985875",543.9865856364,M,California,12,75.591,619.6446476913,7.1964464769,3,Q1
"15,311",13,243,250,"4,206.0207692308",6.6411888061,"3,475.3577025806","23,080.5066716035",F,Chicago,40,"12,205.203",89.1038327802,1.8910383278,37,Q4
"15,312",1,1,65,625.47,0.8846631954,"1,251.4956714948","1,107.152159786",F,Chicago,47,52.25,"2,018.9515019828",21.1895150198,5,Q2
"15,316",0,0,0,0,1.2628819396,"1,389.0011985875","1,754.1445277588",F,California,28,13.2,"13,188.9736951421",132.8897369514,1,Q1
"15,326",0,0,26,0,0.9553607378,"1,389.0011985875","1,326.9972098834",M,Chicago,45,341.054,289.087126931,3.8908712693,6,Q2
"15,329",0,0,143,0,0.4657692238,"1,389.0011985875",646.9540100703,F,California,48,6.538,"9,795.2892332556",98.9528923326,3,Q1
"15,332",1,50,206,155.5,0.3975536308,"1,166.8580395456",463.8886502021,F,California,30,503.116,-7.7968798046,0.922031202,6,Q2
"15,346",0,0,23,0,0.982620813,"1,389.0011985875","1,364.8614869977",F,California,15,144.424,845.0378655886,9.4503786559,5,Q2
"15,347",0,0,155,0,0.4428638278,"1,389.0011985875",615.1383876167,M,California,48,7.159,"8,492.5183351957",85.925183352,1,Q1
"15,350",0,0,242,0,0.3268963523,"1,389.0011985875",454.0594251866,M,California,48,56.203,707.8917943644,8.0789179436,2,Q1
"15,351",1,3,210,"21,237.21",0.2111305972,"4,963.496148019","1,047.9459060625",F,Washington DC,29,"4,171.686",-74.8795593421,0.2512044066,7,Q3
"15,353",0,0,173,0,0.412492612,"1,389.0011985875",572.9527324175,F,California,46,293.238,95.3882963386,1.9538829634,5,Q2
"15,356",3,71,179,"3,186.3433333333",1.0434209046,"2,102.9186447317","2,194.2292745625",F,California,32,"2,176.577",0.811010801,1.008110108,15,Q4
"15,358",3,104,151,"1,355.4233333333",1.9247941679,"1,375.6638248367","2,647.8697070133",F,New Jersey,35,"1,527.62",73.333008668,1.7333300867,18,Q4
"15,361",0,0,120,0,0.5171739891,"1,389.0011985875",718.3552907226,M,New York,2,93.032,672.1593545474,7.7215935455,2,Q1
"15,363",0,0,230,0,0.3391091834,"1,389.0011985875",471.0230622294,M,New York,32,106.217,343.4535547318,4.4345355473,4,Q1
"15,366",0,0,81,0,0.6371834609,"1,389.0011985875",885.0485908798,M,California,37,382.209,131.5614208142,2.3156142081,3,Q1
"15,370",0,0,23,0,0.982620813,"1,389.0011985875","1,364.8614869977",F,New York,38,13.43,"10,062.7809903028",101.627809903,3,Q1
"15,373",2,162,214,462.26,1.1132325959,"1,106.1447214686","1,231.3963597108",M,Washington DC,24,437.129,181.7009074463,2.8170090745,12,Q4
"15,379",4,43,85,742.3825,2.9865953035,"1,086.5861215829","3,245.193007619",F,California,10,"2,494.11",30.1142695238,1.3011426952,16,Q4
"15,380",0,0,143,0,0.4657692238,"1,389.0011985875",646.9540100703,M,California,9,31.353,"1,963.4516954366",20.6345169544,1,Q1
"15,384",1,126,222,"1,847.71",0.5441754184,"1,471.6107836797",800.8144139404,M,California,30,506.458,58.1205971552,1.5812059716,6,Q2
"15,392",2,20,100,332.465,1.0845329255,"1,066.5291777725","1,156.6860093365",M,California,50,485.319,138.33520001,2.3833520001,7,Q3
"15,394",0,0,85,0,0.622304076,"1,389.0011985875",864.3811073848,F,New Jersey,38,788.388,9.6390492226,1.0963904922,5,Q2
