"customer_id","frequency","recency","T","monetary_value","predicted_purchases_6m","predicted_avg_value","predicted_LTV_6m","gender","location","tenure_months","frequency_segment","value_segment"
"14,133",1,31,44,77.137,1.3598713854,"1,102.9736398402","1,499.9022917",F,Illinois,32,Freq_Seg1,Value_Seg1
"14,135",7,235,348,628.0772857143,1.5924555727,930.2648121472,"1,481.4053842086",F,Illinois,21,Freq_Seg2,Value_Seg1
"14,142",0,0,350,0,0.2182413954,"1,265.5940519673",276.2050118806,F,Illinois,21,Freq_Seg1,Value_Seg2
"14,146",1,141,186,"3,749.156",0.6387501536,"1,605.4278447523","1,025.4672824755",M,California,29,Freq_Seg1,Value_Seg3
"14,150",0,0,211,0,0.3181378345,"1,265.5940519673",402.6333510025,M,Illinois,48,Freq_Seg1,Value_Seg2
"14,156",5,323,336,"1,307.534",2.0087832174,"1,284.1381492553","2,579.5551630686",F,California,5,Freq_Seg2,Value_Seg3
"14,159",0,0,241,0,0.2894666096,"1,265.5940519673",366.3472193304,F,California,13,Freq_Seg1,Value_Seg2
"14,161",0,0,311,0,0.2392801026,"1,265.5940519673",302.8314746461,F,Illinois,41,Freq_Seg1,Value_Seg2
"14,167",0,0,128,0,0.4390642992,"1,265.5940519673",555.6771654828,M,California,29,Freq_Seg1,Value_Seg2
"14,175",2,35,122,467.6055,0.9453643747,"1,073.4966620806","1,014.8455006797",M,California,37,Freq_Seg2,Value_Seg1
"14,176",2,173,286,134.1585,0.7243933227,993.2269662214,719.4869822987,F,New York,13,Freq_Seg2,Value_Seg1
"14,180",9,327,342,"1,934.9276666667",3.5244683457,"1,659.1096648914","5,847.4794959307",F,California,11,,
"14,185",0,0,129,0,0.4370522128,"1,265.5940519673",553.130680966,F,California,19,Freq_Seg1,Value_Seg2
"14,188",0,0,18,0,0.9057090875,"1,265.5940519673","1,146.2600339876",F,California,50,Freq_Seg1,Value_Seg2
"14,189",2,234,300,"2,063.1635",0.8211560053,"1,457.5905522212","1,196.9092352911",F,New York,7,Freq_Seg2,Value_Seg3
"14,194",0,0,4,0,1.054051505,"1,265.5940519673","1,334.0013152171",M,Illinois,19,Freq_Seg1,Value_Seg2
"14,201",0,0,206,0,0.3234843164,"1,265.5940519673",409.3998267097,F,California,12,Freq_Seg1,Value_Seg2
"14,205",0,0,258,0,0.2754206129,"1,265.5940519673",348.5706894992,M,Illinois,26,Freq_Seg1,Value_Seg2
"14,206",0,0,223,0,0.3060069439,"1,265.5940519673",387.280568077,F,Illinois,24,Freq_Seg1,Value_Seg2
"14,209",0,0,134,0,0.4272669956,"1,265.5940519673",540.7465682491,F,California,29,Freq_Seg1,Value_Seg2
"14,210",1,164,330,"2,425.203",0.3388679014,"1,424.2670849752",482.6383980484,F,New York,18,Freq_Seg1,Value_Seg3
"14,213",0,0,334,0,0.2264054777,"1,265.5940519673",286.5374258509,F,California,25,Freq_Seg1,Value_Seg2
"14,215",4,248,288,664.067,1.7058752403,"1,032.1763823602","1,760.7641342658",F,New York,29,Freq_Seg2,Value_Seg1
"14,217",4,248,270,132.4555,1.8612481994,825.8888728285,"1,537.1841774664",F,New York,10,Freq_Seg2,Value_Seg1
"14,220",0,0,192,0,0.339470217,"1,265.5940519673",429.6314874723,F,California,19,Freq_Seg1,Value_Seg2
"14,221",0,0,165,0,0.3753059398,"1,265.5940519673",474.9849650848,F,New York,39,Freq_Seg1,Value_Seg2
"14,224",1,1,83,60.837,0.6424023861,"1,100.7432582599",707.120095607,F,Illinois,3,Freq_Seg1,Value_Seg1
"14,229",2,98,139,139.84,1.3557356659,994.5946566701,"1,348.4074491586",M,Illinois,29,Freq_Seg2,Value_Seg1
"14,233",1,41,61,"1,094.574",1.1764412359,"1,242.1928265827","1,461.3668641387",F,New Jersey,2,Freq_Seg1,Value_Seg2
"14,236",0,0,334,0,0.2264054777,"1,265.5940519673",286.5374258509,F,Illinois,18,Freq_Seg1,Value_Seg2
"14,237",0,0,356,0,0.2153304822,"1,265.5940519673",272.520977498,F,Illinois,39,Freq_Seg1,Value_Seg2
"14,238",0,0,110,0,0.4788118702,"1,265.5940519673",605.9814549573,M,New York,21,Freq_Seg1,Value_Seg2
"14,239",0,0,49,0,0.6940359806,"1,265.5940519673",878.3678089024,F,California,46,Freq_Seg1,Value_Seg2
"14,242",0,0,108,0,0.4836868971,"1,265.5940519673",612.1512600057,F,Illinois,26,Freq_Seg1,Value_Seg2
"14,243",2,204,265,"1,382.1785",0.8969396506,"1,293.6590763504","1,160.3341199303",M,New York,46,Freq_Seg2,Value_Seg3
"14,248",0,0,65,0,0.6202993812,"1,265.5940519673",785.0472072954,M,Illinois,34,Freq_Seg1,Value_Seg2
"14,256",0,0,248,0,0.2835114767,"1,265.5940519673",358.810438603,F,Illinois,7,Freq_Seg1,Value_Seg2
"14,257",0,0,73,0,0.5891657812,"1,265.5940519673",745.6447083672,F,Illinois,38,Freq_Seg1,Value_Seg2
"14,258",0,0,157,0,0.3874472499,"1,265.5940519673",490.3509348826,F,California,31,Freq_Seg1,Value_Seg2
"14,264",0,0,335,0,0.2258772587,"1,265.5940519673",285.8689151476,M,Illinois,16,Freq_Seg1,Value_Seg2
"14,270",0,0,131,0,0.4330838579,"1,265.5940519673",548.108354613,M,New York,6,Freq_Seg1,Value_Seg2
"14,282",0,0,285,0,0.2557330216,"1,265.5940519673",323.6541910296,F,New Jersey,37,Freq_Seg1,Value_Seg2
"14,290",1,184,233,33.528,0.5526186034,"1,097.006479697",606.2261886899,F,New York,17,Freq_Seg1,Value_Seg1
"14,292",0,0,108,0,0.4836868971,"1,265.5940519673",612.1512600057,M,New Jersey,22,Freq_Seg1,Value_Seg2
"14,293",0,0,302,0,0.2447285749,"1,265.5940519673",309.7270287426,F,California,18,Freq_Seg1,Value_Seg2
"14,295",0,0,135,0,0.4253632207,"1,265.5940519673",538.3371620361,F,Illinois,7,Freq_Seg1,Value_Seg2
"14,298",7,187,219,"2,085.2035714286",3.5225071661,"1,696.7027720181","5,976.6476731292",M,Illinois,41,,
"14,299",8,220,270,304.635,3.2149968748,728.3014224024,"2,341.4867969019",F,Washington DC,18,Freq_Seg2,Value_Seg1
"14,307",1,262,361,"2,395.434",0.3800441132,"1,420.1936966768",539.7362539891,F,California,28,Freq_Seg1,Value_Seg3
"14,309",2,181,197,309.6155,1.207713023,"1,035.4642034027","1,250.5436032837",F,New Jersey,49,Freq_Seg2,Value_Seg1
"14,312",1,134,153,819.369,0.7645406518,"1,204.5356386807",920.9164623302,M,Illinois,27,Freq_Seg1,Value_Seg2
"14,320",2,46,137,510.4645,0.9200970835,"1,083.8139805595",997.2140825324,F,Illinois,29,Freq_Seg2,Value_Seg1
"14,321",0,0,139,0,0.4179176586,"1,265.5940519673",528.9141029135,F,Washington DC,24,Freq_Seg1,Value_Seg2
"14,329",1,1,121,79.022,0.4205209114,"1,103.2315704708",463.9319455505,F,California,22,Freq_Seg1,Value_Seg1
"14,334",1,114,193,"1,990.719",0.5644832798,"1,364.8152377034",770.4153816741,M,California,41,Freq_Seg1,Value_Seg3
"14,341",1,8,66,164.4,0.8647017875,"1,114.9141176218",964.0682304652,F,Illinois,3,Freq_Seg1,Value_Seg1
"14,344",2,108,300,20.173,0.4400136619,965.7875788005,424.9597292029,F,New York,15,Freq_Seg2,Value_Seg1
"14,355",0,0,262,0,0.2723131941,"1,265.5940519673",344.6379587726,F,New York,7,Freq_Seg1,Value_Seg2
"14,368",0,0,80,0,0.5644451294,"1,265.5940519673",714.3583984204,F,New York,4,Freq_Seg1,Value_Seg2
"14,373",0,0,194,0,0.337089287,"1,265.5940519673",426.618196549,F,Illinois,40,Freq_Seg1,Value_Seg2
"14,388",1,81,347,156.991,0.2096450131,"1,113.900320252",233.5236472127,F,California,6,Freq_Seg1,Value_Seg1
"14,389",0,0,69,0,0.6043197447,"1,265.5940519673",764.8234744113,M,Washington DC,38,Freq_Seg1,Value_Seg2
"14,390",0,0,345,0,0.2207283225,"1,265.5940519673",279.3524520933,M,Illinois,37,Freq_Seg1,Value_Seg2
"14,395",1,193,335,"1,329.082",0.3613289157,"1,274.281312695",460.4346849532,M,New Jersey,4,Freq_Seg1,Value_Seg3
"14,396",0,0,326,0,0.2307224457,"1,265.5940519673",292.0009549743,M,New Jersey,9,Freq_Seg1,Value_Seg2
"14,401",1,172,212,482.536,0.5976835629,"1,158.44569274",692.3839490967,F,California,20,Freq_Seg1,Value_Seg1
"14,404",1,188,304,823.269,0.4051494548,"1,205.0692882613",488.2331651384,M,Illinois,32,Freq_Seg1,Value_Seg2
"14,409",1,217,290,"1,739.091",0.4584036989,"1,330.3841667657",609.853022965,M,New York,15,Freq_Seg1,Value_Seg3
"14,410",0,0,0,0,1.1064879659,"1,265.5940519673","1,400.3645882055",F,New York,45,Freq_Seg1,Value_Seg2
"14,411",0,0,20,0,0.8880228293,"1,265.5940519673","1,123.8764107782",F,New York,17,Freq_Seg1,Value_Seg2
"14,413",0,0,236,0,0.2938772928,"1,265.5940519673",371.9293537645,F,Illinois,34,Freq_Seg1,Value_Seg2
"14,414",0,0,200,0,0.3301450512,"1,265.5940519673",417.8296131428,F,New Jersey,7,Freq_Seg1,Value_Seg2
"14,415",2,112,216,"4,539.663",0.8183464762,"2,053.7508465422","1,680.6797683582",M,New Jersey,47,Freq_Seg2,Value_Seg3
"14,419",1,1,251,"1,324.002",0.1404678475,"1,273.586199908",178.8979121048,M,New York,20,Freq_Seg1,Value_Seg3
"14,426",2,173,207,"1,609.76",1.1201941698,"1,348.444088026","1,510.5192056795",F,California,13,Freq_Seg2,Value_Seg3
"14,428",0,0,104,0,0.4937478049,"1,265.5940519673",624.8842850441,F,Illinois,23,Freq_Seg1,Value_Seg2
"14,437",0,0,264,0,0.2707858519,"1,265.5940519673",342.7049635304,F,New York,3,Freq_Seg1,Value_Seg2
"14,438",1,1,1,275.21,2.17026253,"1,130.076607371","2,452.5629169848",F,New York,41,Freq_Seg1,Value_Seg1
"14,439",0,0,79,0,0.5678453695,"1,265.5940519673",718.6617220849,F,New York,48,Freq_Seg1,Value_Seg2
"14,440",1,206,261,"3,741.964",0.5079255835,"1,604.4437401925",814.938022905,F,New Jersey,10,Freq_Seg1,Value_Seg3
"14,441",1,167,256,29.04,0.4755898369,"1,096.3923721797",521.433069443,M,New Jersey,19,Freq_Seg1,Value_Seg1
"14,442",2,29,57,474.9405,2.0367586746,"1,075.2623946232","2,190.0500097059",F,California,44,Freq_Seg2,Value_Seg1
"14,443",2,319,336,768.8205,0.8294654835,"1,146.0072452864",950.5734537901,F,New Jersey,41,Freq_Seg2,Value_Seg1
"14,448",0,0,243,0,0.2877395297,"1,265.5940519673",364.1614373522,F,California,42,Freq_Seg1,Value_Seg2
"14,449",1,1,341,"4,791.44",0.0801056988,"1,748.0469266559",140.0285205719,M,New Jersey,39,Freq_Seg1,Value_Seg3
"14,450",0,0,86,0,0.544890291,"1,265.5940519673",689.6099112846,F,New York,29,Freq_Seg1,Value_Seg2
"14,457",0,0,20,0,0.8880228293,"1,265.5940519673","1,123.8764107782",F,New Jersey,4,Freq_Seg1,Value_Seg2
"14,460",0,0,19,0,0.8967741903,"1,265.5940519673","1,134.952081147",F,California,38,Freq_Seg1,Value_Seg2
"14,462",1,161,167,"6,129.852",0.7457285586,"1,931.1861580446","1,440.1406699746",F,Illinois,42,Freq_Seg1,Value_Seg3
"14,466",1,332,342,703.697,0.4477472486,"1,188.7078657878",532.2406762597,F,Illinois,18,Freq_Seg1,Value_Seg2
"14,467",0,0,32,0,0.7954350797,"1,265.5940519673","1,006.6979056433",F,Illinois,34,Freq_Seg1,Value_Seg2
"14,472",2,38,183,"1,380.824",0.4920471614,"1,293.3330116294",636.3808371666,F,Washington DC,10,Freq_Seg2,Value_Seg3
"14,479",0,0,261,0,0.2730834002,"1,265.5940519673",345.6127269874,F,California,17,Freq_Seg1,Value_Seg2
"14,487",1,1,294,"1,338.322",0.1058337643,"1,275.5456517013",134.9957978138,F,Illinois,41,Freq_Seg1,Value_Seg3
"14,491",1,1,345,360.582,0.0783307121,"1,141.7583335227",89.4347433555,F,California,6,Freq_Seg1,Value_Seg1
"14,496",1,325,352,538.869,0.429479201,"1,166.1539188482",500.8388532724,F,California,47,Freq_Seg1,Value_Seg1
"14,497",0,0,12,0,0.9635325943,"1,265.5940519673","1,219.4411201668",M,California,42,Freq_Seg1,Value_Seg2
"14,498",0,0,231,0,0.2984258342,"1,265.5940519673",377.6859607088,F,Illinois,25,Freq_Seg1,Value_Seg2
"14,501",0,0,80,0,0.5644451294,"1,265.5940519673",714.3583984204,F,Illinois,20,Freq_Seg1,Value_Seg2
"14,502",2,5,35,714.2585,2.192083753,"1,132.8726987304","2,483.3518371235",M,Illinois,22,Freq_Seg2,Value_Seg1
"14,505",3,85,234,"1,343.067",0.6348369245,"1,290.5633994223",819.2972993711,F,California,8,Freq_Seg2,Value_Seg3
"14,506",0,0,307,0,0.2416711856,"1,265.5940519673",305.8576149904,F,California,34,Freq_Seg1,Value_Seg2
"14,514",0,0,128,0,0.4390642992,"1,265.5940519673",555.6771654828,F,Illinois,29,Freq_Seg1,Value_Seg2
"14,524",0,0,222,0,0.306982036,"1,265.5940519673",388.5146387777,F,New York,15,Freq_Seg1,Value_Seg2
"14,525",1,113,224,281.078,0.4705103745,"1,130.8795447399",532.0905580885,F,New Jersey,48,Freq_Seg1,Value_Seg1
"14,527",10,331,363,"1,459.2998",3.5903014746,"1,384.3724246016","4,970.3143574757",M,California,43,,
"14,532",1,132,171,"1,426.684",0.6809787105,"1,287.636509198",876.8530496173,F,Illinois,44,Freq_Seg1,Value_Seg3
"14,533",0,0,171,0,0.3666945996,"1,265.5940519673",464.0865042055,F,Illinois,30,Freq_Seg1,Value_Seg2
"14,534",2,3,72,"2,360.301",1.089453242,"1,529.1195710858","1,665.9042741603",M,California,14,Freq_Seg2,Value_Seg3
"14,540",0,0,12,0,0.9635325943,"1,265.5940519673","1,219.4411201668",F,New Jersey,12,Freq_Seg1,Value_Seg2
"14,541",1,29,76,"7,947.866",0.9291036134,"2,179.9508781861","2,025.4002379089",F,California,24,Freq_Seg1,Value_Seg3
"14,543",1,176,248,"1,919.313",0.5052361739,"1,355.0445243831",684.6175109795,M,Illinois,11,Freq_Seg1,Value_Seg3
"14,544",0,0,230,0,0.299352661,"1,265.5940519673",378.8589472607,M,California,6,Freq_Seg1,Value_Seg2
"14,548",0,0,65,0,0.6202993812,"1,265.5940519673",785.0472072954,F,California,48,Freq_Seg1,Value_Seg2
"14,549",0,0,23,0,0.8628131927,"1,265.5940519673","1,091.9712446023",F,Illinois,22,Freq_Seg1,Value_Seg2
"14,553",0,0,165,0,0.3753059398,"1,265.5940519673",474.9849650848,F,California,25,Freq_Seg1,Value_Seg2
"14,560",3,180,190,330.582,1.834690214,964.2418846228,"1,769.0851496166",M,Illinois,40,Freq_Seg2,Value_Seg1
"14,565",0,0,229,0,0.3002853209,"1,265.5940519673",380.0393159854,F,California,39,Freq_Seg1,Value_Seg2
"14,572",0,0,96,0,0.515211568,"1,265.5940519673",652.0486960131,F,California,43,Freq_Seg1,Value_Seg2
"14,573",0,0,334,0,0.2264054777,"1,265.5940519673",286.5374258509,M,California,40,Freq_Seg1,Value_Seg2
"14,576",0,0,335,0,0.2258772587,"1,265.5940519673",285.8689151476,F,Illinois,26,Freq_Seg1,Value_Seg2
"14,577",0,0,241,0,0.2894666096,"1,265.5940519673",366.3472193304,M,California,36,Freq_Seg1,Value_Seg2
"14,587",1,106,130,"3,232.152",0.8267486991,"1,534.6845196888","1,268.7984301063",F,Illinois,30,Freq_Seg1,Value_Seg3
"14,589",0,0,332,0,0.2274694084,"1,265.5940519673",287.8839302995,F,New York,48,Freq_Seg1,Value_Seg2
"14,594",1,1,355,"2,817.189",0.0741239247,"1,477.9037938176",109.5480294955,M,California,5,Freq_Seg1,Value_Seg3
"14,595",0,0,38,0,0.7562947747,"1,265.5940519673",957.1621684442,F,New York,33,Freq_Seg1,Value_Seg2
"14,600",0,0,0,0,1.1064879659,"1,265.5940519673","1,400.3645882055",F,California,7,Freq_Seg1,Value_Seg2
"14,606",26,349,349,"1,761.9620384615",10.239647942,"1,665.0462350371","17,049.4872539699",F,Illinois,33,,
"14,608",0,0,234,0,0.2956798047,"1,265.5940519673",374.2106021099,F,California,48,Freq_Seg1,Value_Seg2
"14,616",0,0,61,0,0.6371758796,"1,265.5940519673",806.4060032953,F,New York,33,Freq_Seg1,Value_Seg2
"14,618",1,111,268,505.146,0.3686535928,"1,161.539491975",428.2057068565,M,Illinois,13,Freq_Seg1,Value_Seg1
"14,621",0,0,198,0,0.332427406,"1,265.5940519673",420.7181476899,F,New Jersey,41,Freq_Seg1,Value_Seg2
"14,625",1,109,335,"2,474.086",0.2636379635,"1,430.9559035512",377.2543002001,F,Illinois,14,Freq_Seg1,Value_Seg3
"14,627",0,0,26,0,0.8390607707,"1,265.5940519673","1,061.910320648",F,Illinois,46,Freq_Seg1,Value_Seg2
"14,639",2,35,229,"1,019.0335",0.2874040623,"1,206.240270055",346.6783537551,M,Illinois,46,Freq_Seg2,Value_Seg2
"14,643",1,20,192,44.749,0.2958445166,"1,098.5418853235",324.9975929752,F,Washington DC,4,Freq_Seg1,Value_Seg1
"14,646",8,89,179,"2,369.279125",1.1472090738,"1,882.6878333176","2,159.8365654602",M,California,45,Freq_Seg2,Value_Seg3
"14,653",0,0,161,0,0.3812785256,"1,265.5940519673",482.5438341589,M,California,2,Freq_Seg1,Value_Seg2
"14,657",0,0,109,0,0.4812367725,"1,265.5940519673",609.0503968664,M,Illinois,2,Freq_Seg1,Value_Seg2
"14,659",0,0,42,0,0.7323535626,"1,265.5940519673",926.8623127358,F,New York,42,Freq_Seg1,Value_Seg2
"14,662",0,0,46,0,0.7099364467,"1,265.5940519673",898.4913442457,M,California,36,Freq_Seg1,Value_Seg2
"14,665",0,0,20,0,0.8880228293,"1,265.5940519673","1,123.8764107782",F,Illinois,4,Freq_Seg1,Value_Seg2
"14,667",6,183,293,"3,787.2731666667",1.4726232287,"2,494.8652565076","3,673.9965291162",F,California,30,Freq_Seg2,Value_Seg3
"14,669",1,1,135,"2,889.55",0.3651025666,"1,487.8051828686",543.201490801,F,New York,39,Freq_Seg1,Value_Seg3
"14,672",0,0,147,0,0.4037942182,"1,265.5940519673",511.0395607683,M,New York,8,Freq_Seg1,Value_Seg2
"14,673",0,0,285,0,0.2557330216,"1,265.5940519673",323.6541910296,M,New York,9,Freq_Seg1,Value_Seg2
"14,679",0,0,334,0,0.2264054777,"1,265.5940519673",286.5374258509,M,California,26,Freq_Seg1,Value_Seg2
"14,680",6,262,332,923.7598333333,2.0403253254,"1,098.9562909438","2,242.2283519348",F,California,37,Freq_Seg2,Value_Seg1
"14,684",0,0,237,0,0.2929843322,"1,265.5940519673",370.7992281915,F,Illinois,4,Freq_Seg1,Value_Seg2
"14,688",5,332,364,"1,186.2202",1.8300594229,"1,230.4982423144","2,251.8849032557",F,New York,46,Freq_Seg2,Value_Seg2
"14,692",1,10,88,8.151,0.6819119713,"1,093.5340629262",745.69396848,F,California,16,Freq_Seg1,Value_Seg1
"14,696",2,245,352,582.2265,0.6735347747,"1,101.0890315099",741.6217528144,M,New York,48,Freq_Seg2,Value_Seg1
"14,701",0,0,52,0,0.6788567317,"1,265.5940519673",859.1570417249,M,Illinois,43,Freq_Seg1,Value_Seg2
"14,702",3,209,254,"1,637.062",1.3910947303,"1,385.3172908316","1,927.1075831174",F,New York,50,Freq_Seg2,Value_Seg3
"14,708",1,78,299,69.2,0.2605432341,"1,101.8875945272",287.0893574702,F,Illinois,16,Freq_Seg1,Value_Seg1
"14,709",2,156,196,913.782,1.1375261478,"1,180.9033922492","1,343.3084866566",M,New York,45,Freq_Seg2,Value_Seg2
"14,713",2,162,254,"1,941.641",0.8273061972,"1,428.3368054037","1,181.6718907368",F,Illinois,42,Freq_Seg2,Value_Seg3
"14,715",0,0,129,0,0.4370522128,"1,265.5940519673",553.130680966,F,New Jersey,2,Freq_Seg1,Value_Seg2
"14,723",1,137,328,"2,860.803",0.3098875024,"1,483.8716381269",459.8332758875,M,Illinois,4,Freq_Seg1,Value_Seg3
"14,729",1,1,358,"3,631.573",0.0729227215,"1,589.3385835649",115.898894845,M,Washington DC,43,Freq_Seg1,Value_Seg3
"14,732",0,0,166,0,0.3738423348,"1,265.5940519673",473.1326352864,F,New York,33,Freq_Seg1,Value_Seg2
"14,733",6,228,286,"1,180.3466666667",2.3295763045,"1,224.037552807","2,851.4888788332",M,New York,30,Freq_Seg2,Value_Seg2
"14,735",2,177,194,"1,004.621",1.2168976078,"1,202.7707921723","1,463.6488996857",M,Illinois,46,Freq_Seg2,Value_Seg2
"14,737",0,0,172,0,0.3652981787,"1,265.5940519673",462.3192021705,F,New Jersey,21,Freq_Seg1,Value_Seg2
"14,738",0,0,50,0,0.6888986243,"1,265.5940519673",871.866001262,M,Illinois,13,Freq_Seg1,Value_Seg2
"14,739",2,121,282,219.6315,0.5532630576,"1,013.8026250643",560.8995401433,F,New York,27,Freq_Seg2,Value_Seg1
"14,741",1,117,348,527.666,0.2591050745,"1,164.6209762197",301.7592047554,M,California,32,Freq_Seg1,Value_Seg1
"14,744",3,250,278,460.8853333333,1.3671541904,"1,006.2383399942","1,375.682963031",F,California,31,Freq_Seg2,Value_Seg1
"14,748",1,172,302,81.736,0.3914041791,"1,103.6029358456",431.9548012113,F,Illinois,31,Freq_Seg1,Value_Seg1
"14,755",0,0,143,0,0.410732528,"1,265.5940519673",519.8206444312,F,New Jersey,50,Freq_Seg1,Value_Seg2
"14,761",0,0,144,0,0.4089753214,"1,265.5940519673",517.5967342254,F,California,17,Freq_Seg1,Value_Seg2
"14,766",2,90,347,298.7265,0.2623293601,"1,032.8429271032",270.94502415,M,New York,24,Freq_Seg2,Value_Seg1
"14,769",2,86,188,"1,300.557",0.8429580334,"1,274.0105775468","1,073.9374510321",F,Illinois,26,Freq_Seg2,Value_Seg3
"14,770",1,1,94,"1,046.178",0.5644740569,"1,235.5706457877",697.447575047,M,New York,39,Freq_Seg1,Value_Seg2
"14,775",0,0,336,0,0.225351514,"1,265.5940519673",285.2035356803,F,Illinois,25,Freq_Seg1,Value_Seg2
"14,776",0,0,32,0,0.7954350797,"1,265.5940519673","1,006.6979056433",F,New York,42,Freq_Seg1,Value_Seg2
"14,777",0,0,194,0,0.337089287,"1,265.5940519673",426.618196549,M,Illinois,40,Freq_Seg1,Value_Seg2
"14,778",0,0,10,0,0.9845857133,"1,265.5940519673","1,246.0858224257",M,Illinois,26,Freq_Seg1,Value_Seg2
"14,779",1,6,95,719.111,0.5994196265,"1,190.81701313",713.7990891864,M,Illinois,17,Freq_Seg1,Value_Seg2
"14,782",0,0,79,0,0.5678453695,"1,265.5940519673",718.6617220849,M,California,12,Freq_Seg1,Value_Seg2
"14,784",0,0,96,0,0.515211568,"1,265.5940519673",652.0486960131,F,New Jersey,25,Freq_Seg1,Value_Seg2
"14,794",0,0,141,0,0.4142934131,"1,265.5940519673",524.3272794382,F,New York,31,Freq_Seg1,Value_Seg2
"14,796",4,199,279,"3,173.7895",1.4902961142,"2,006.0537423135","2,989.6140970525",F,Illinois,3,Freq_Seg2,Value_Seg3
"14,798",0,0,17,0,0.9148335832,"1,265.5940519673","1,157.8079414476",F,California,37,Freq_Seg1,Value_Seg2
"14,800",3,176,321,"1,838.3686666667",0.7937125347,"1,450.1979521805","1,151.0402924058",M,Illinois,21,Freq_Seg2,Value_Seg3
"14,805",0,0,39,0,0.7501578953,"1,265.5940519673",949.395370319,M,New York,20,Freq_Seg1,Value_Seg2
"14,810",2,316,319,"1,528.015",0.8788779475,"1,328.7658594379","1,167.8230111914",M,California,21,Freq_Seg2,Value_Seg3
"14,813",1,1,320,101.7,0.0903958952,"1,106.3346743652",100.0081132263,F,New York,32,Freq_Seg1,Value_Seg1
"14,821",0,0,279,0,0.2598589413,"1,265.5940519673",328.8759303965,M,Illinois,41,Freq_Seg1,Value_Seg2
"14,825",2,98,298,455.7565,0.4047312108,"1,070.6442878615",433.3231589179,F,California,34,Freq_Seg2,Value_Seg1
"14,828",0,0,151,0,0.3970900606,"1,265.5940519673",502.554818849,F,New York,25,Freq_Seg1,Value_Seg2
"14,829",3,135,337,107.049,0.4790820682,892.1977287413,427.435933116,M,California,15,Freq_Seg2,Value_Seg1
"14,841",0,0,201,0,0.329015723,"1,265.5940519673",416.4003420469,F,California,50,Freq_Seg1,Value_Seg2
"14,842",0,0,4,0,1.054051505,"1,265.5940519673","1,334.0013152171",F,New Jersey,14,Freq_Seg1,Value_Seg2
"14,849",4,302,360,"1,090.7185",1.4064878251,"1,197.7350193968","1,684.5997225143",F,New Jersey,45,Freq_Seg2,Value_Seg2
"14,850",1,262,287,"1,172.71",0.5005653318,"1,252.8844275126",627.1505091708,F,California,21,Freq_Seg1,Value_Seg2
"14,865",0,0,335,0,0.2258772587,"1,265.5940519673",285.8689151476,F,New Jersey,8,Freq_Seg1,Value_Seg2
"14,866",0,0,268,0,0.2677824161,"1,265.5940519673",338.9038330587,F,Illinois,43,Freq_Seg1,Value_Seg2
"14,867",1,154,300,796.534,0.3736199281,"1,201.4110519699",448.8711108835,F,Illinois,50,Freq_Seg1,Value_Seg2
"14,871",0,0,220,0,0.3089511806,"1,265.5940519673",391.0067764992,M,California,27,Freq_Seg1,Value_Seg2
"14,878",0,0,199,0,0.3312822511,"1,265.5940519673",419.2688464896,M,New York,12,Freq_Seg1,Value_Seg2
"14,889",0,0,147,0,0.4037942182,"1,265.5940519673",511.0395607683,M,Illinois,6,Freq_Seg1,Value_Seg2
"14,895",0,0,92,0,0.5266766947,"1,265.5940519673",666.558892179,M,California,42,Freq_Seg1,Value_Seg2
"14,896",1,1,262,658.503,0.1302765981,"1,182.5238249817",154.0551811393,F,Washington DC,40,Freq_Seg1,Value_Seg2
"14,898",3,216,326,353.525,0.9650016233,971.6363591227,937.6306637862,F,California,25,Freq_Seg2,Value_Seg1
"14,901",4,126,347,480.84275,0.3343650652,961.0777055665,321.3508096909,F,Illinois,4,Freq_Seg2,Value_Seg1
"14,907",2,65,286,"1,015.397",0.293215814,"1,205.3648663207",353.4320404167,M,Illinois,46,Freq_Seg2,Value_Seg2
"14,911",25,344,354,"1,773.95508",9.5566024741,"1,671.5272991672","15,974.1219227644",F,California,34,,
"14,913",0,0,205,0,0.3245754979,"1,265.5940519673",410.780819535,M,Washington DC,4,Freq_Seg1,Value_Seg2
"14,916",0,0,98,0,0.5096684862,"1,265.5940519673",645.0334046001,F,Illinois,42,Freq_Seg1,Value_Seg2
"14,932",0,0,262,0,0.2723131941,"1,265.5940519673",344.6379587726,M,New Jersey,35,Freq_Seg1,Value_Seg2
"14,944",0,0,171,0,0.3666945996,"1,265.5940519673",464.0865042055,F,California,18,Freq_Seg1,Value_Seg2
"14,952",1,31,277,284.631,0.1908682412,"1,131.3657131911",215.9417838658,F,New York,28,Freq_Seg1,Value_Seg1
"14,961",1,69,221,543.48,0.3816946904,"1,166.7848568522",445.3555847331,M,Washington DC,34,Freq_Seg1,Value_Seg1
"14,970",0,0,52,0,0.6788567317,"1,265.5940519673",859.1570417249,F,New York,46,Freq_Seg1,Value_Seg2
"14,976",0,0,114,0,0.4693567241,"1,265.5940519673",594.0150783126,M,New Jersey,17,Freq_Seg1,Value_Seg2
"14,978",3,65,126,"1,188.1633333333",1.6894957168,"1,240.6383149473","2,096.0531191882",M,Illinois,36,Freq_Seg2,Value_Seg2
"14,985",1,1,191,856.725,0.2208429778,"1,209.6471806631",267.1420854639,F,New York,4,Freq_Seg1,Value_Seg2
"14,987",0,0,262,0,0.2723131941,"1,265.5940519673",344.6379587726,F,California,3,Freq_Seg1,Value_Seg2
