"customers_per_order","transaction_id","transaction_date","total_quantity","total_delivery_charges","total_revenue","transaction_year","transaction_month","transaction_month_str","transaction_day_of_month","transaction_day_of_week"
1,"32,893",2019-07-17,1,12.99,91.99,"2,019",7,jul,17,wednesday
1,"32,894",2019-07-17,2,12,42.38,"2,019",7,jul,17,wednesday
1,"32,895",2019-07-17,2,12,250,"2,019",7,jul,17,wednesday
1,"32,896",2019-07-17,2,12,32.15,"2,019",7,jul,17,wednesday
1,"32,897",2019-07-17,5,6,401,"2,019",7,jul,17,wednesday
1,"32,898",2019-07-17,7,42,117.35,"2,019",7,jul,17,wednesday
1,"32,899",2019-07-17,2,12,210,"2,019",7,jul,17,wednesday
1,"32,900",2019-07-17,15,64.55,241.55,"2,019",7,jul,17,wednesday
1,"32,901",2019-07-17,1,6,155,"2,019",7,jul,17,wednesday
1,"32,902",2019-07-17,2,12,240,"2,019",7,jul,17,wednesday
1,"32,903",2019-07-17,6,36,109.42,"2,019",7,jul,17,wednesday
1,"32,904",2019-07-17,1,6,155,"2,019",7,jul,17,wednesday
1,"32,905",2019-07-17,4,24,490,"2,019",7,jul,17,wednesday
1,"32,907",2019-07-17,3,13,66.17,"2,019",7,jul,17,wednesday
1,"32,908",2019-07-17,1,6,125,"2,019",7,jul,17,wednesday
1,"32,909",2019-07-17,1,6,125,"2,019",7,jul,17,wednesday
1,"32,912",2019-07-17,1,6,155,"2,019",7,jul,17,wednesday
2,"32,913",2019-07-17,5,30,65.18,"2,019",7,jul,17,wednesday
1,"32,914",2019-07-17,1,6,12,"2,019",7,jul,17,wednesday
1,"32,917",2019-07-17,33,48,683.22,"2,019",7,jul,17,wednesday
1,"32,918",2019-07-17,1,6,13.6,"2,019",7,jul,17,wednesday
1,"32,919",2019-07-17,1,6,6.99,"2,019",7,jul,17,wednesday
1,"32,920",2019-07-17,2,6,244,"2,019",7,jul,17,wednesday
1,"32,921",2019-07-17,4,13,55.38,"2,019",7,jul,17,wednesday
1,"32,922",2019-07-17,2,13,35.78,"2,019",7,jul,17,wednesday
1,"32,923",2019-07-17,2,13,35.78,"2,019",7,jul,17,wednesday
1,"32,924",2019-07-17,2,13,35.78,"2,019",7,jul,17,wednesday
1,"32,925",2019-07-17,2,13,35.78,"2,019",7,jul,17,wednesday
2,"32,926",2019-07-17,26,80.28,543.24,"2,019",7,jul,17,wednesday
1,"32,927",2019-07-17,1,6,125,"2,019",7,jul,17,wednesday
1,"32,928",2019-07-17,1,6,125,"2,019",7,jul,17,wednesday
1,"32,929",2019-07-17,1,6,32.4,"2,019",7,jul,17,wednesday
1,"32,930",2019-07-17,1,6,155,"2,019",7,jul,17,wednesday
1,"32,931",2019-07-17,2,6,244,"2,019",7,jul,17,wednesday
1,"32,932",2019-07-17,3,18,35.7,"2,019",7,jul,17,wednesday
2,"32,933",2019-07-17,8,18,64.47,"2,019",7,jul,17,wednesday
1,"32,934",2019-07-17,3,13,55.37,"2,019",7,jul,17,wednesday
1,"32,935",2019-07-17,2,12,240,"2,019",7,jul,17,wednesday
2,"32,936",2019-07-17,10,54,149.44,"2,019",7,jul,17,wednesday
1,"32,937",2019-07-17,1,6,155,"2,019",7,jul,17,wednesday
1,"32,939",2019-07-17,29,99.12,299.63,"2,019",7,jul,17,wednesday
1,"32,940",2019-07-17,12,158.58,264.15,"2,019",7,jul,17,wednesday
1,"32,941",2019-07-17,1,6,125,"2,019",7,jul,17,wednesday
1,"32,942",2019-07-17,5,30,77.1,"2,019",7,jul,17,wednesday
1,"32,943",2019-07-17,1,6,155,"2,019",7,jul,17,wednesday
1,"32,944",2019-07-17,6,24,47.3,"2,019",7,jul,17,wednesday
1,"32,945",2019-07-17,6,18,62.4,"2,019",7,jul,17,wednesday
1,"32,946",2019-07-17,3,12,28.07,"2,019",7,jul,17,wednesday
1,"32,947",2019-07-17,1,6,14.8,"2,019",7,jul,17,wednesday
3,"32,948",2019-07-17,67,116.91,399.79,"2,019",7,jul,17,wednesday
1,"32,949",2019-07-17,24,25.82,101.74,"2,019",7,jul,17,wednesday
1,"32,953",2019-07-17,1,6,155,"2,019",7,jul,17,wednesday
1,"32,956",2019-07-17,2,12,280,"2,019",7,jul,17,wednesday
1,"32,957",2019-07-17,5,30,83.27,"2,019",7,jul,17,wednesday
1,"32,958",2019-07-17,1,6,155,"2,019",7,jul,17,wednesday
1,"32,959",2019-07-17,1,6,19.59,"2,019",7,jul,17,wednesday
1,"32,960",2019-07-17,3,12,21.57,"2,019",7,jul,17,wednesday
1,"32,961",2019-07-17,4,18,46.46,"2,019",7,jul,17,wednesday
1,"32,962",2019-07-17,1,6,45.19,"2,019",7,jul,17,wednesday
1,"32,963",2019-07-17,1,8.7,157.7,"2,019",7,jul,17,wednesday
1,"32,964",2019-07-17,3,12,369,"2,019",7,jul,17,wednesday
1,"32,965",2019-07-17,1,6,22.99,"2,019",7,jul,17,wednesday
1,"32,966",2019-07-17,5,24,54.15,"2,019",7,jul,17,wednesday
1,"32,967",2019-07-17,50,142.35,370.35,"2,019",7,jul,17,wednesday
1,"32,968",2019-07-17,50,43.26,519.56,"2,019",7,jul,17,wednesday
1,"32,969",2019-07-17,10,6,19.9,"2,019",7,jul,17,wednesday
1,"32,970",2019-07-17,1,6,11.7,"2,019",7,jul,17,wednesday
1,"32,971",2019-07-17,2,12,60.8,"2,019",7,jul,17,wednesday
1,"32,973",2019-07-17,1,6,89.99,"2,019",7,jul,17,wednesday
1,"32,974",2019-07-17,1,12.99,161.99,"2,019",7,jul,17,wednesday
1,"32,975",2019-07-17,1,6,25.59,"2,019",7,jul,17,wednesday
1,"32,976",2019-07-17,14,48,246.57,"2,019",7,jul,17,wednesday
1,"32,979",2019-07-17,1,6,125,"2,019",7,jul,17,wednesday
1,"32,980",2019-07-17,1,6,125,"2,019",7,jul,17,wednesday
1,"32,981",2019-07-17,2,6,244,"2,019",7,jul,17,wednesday
1,"32,983",2019-07-17,1,6,125,"2,019",7,jul,17,wednesday
1,"32,984",2019-07-17,1,6,85.99,"2,019",7,jul,17,wednesday
2,"32,985",2019-07-17,23,246.81,474.36,"2,019",7,jul,17,wednesday
1,"32,986",2019-07-17,1,6,125,"2,019",7,jul,17,wednesday
1,"32,987",2019-07-17,1,6,155,"2,019",7,jul,17,wednesday
1,"32,989",2019-07-17,3,18,60.87,"2,019",7,jul,17,wednesday
1,"32,992",2019-07-18,2,25.98,91.47,"2,019",7,jul,18,thursday
1,"32,993",2019-07-18,2,25.98,35.97,"2,019",7,jul,18,thursday
1,"32,994",2019-07-18,2,39.98,277.98,"2,019",7,jul,18,thursday
1,"32,995",2019-07-18,6,18,42.95,"2,019",7,jul,18,thursday
1,"32,997",2019-07-18,3,12,31.75,"2,019",7,jul,18,thursday
1,"32,998",2019-07-18,1,6,155,"2,019",7,jul,18,thursday
1,"32,999",2019-07-18,1,6,155,"2,019",7,jul,18,thursday
1,"33,000",2019-07-18,2,12,42.38,"2,019",7,jul,18,thursday
1,"33,001",2019-07-18,1,6,155,"2,019",7,jul,18,thursday
1,"33,004",2019-07-18,40,20.85,84.45,"2,019",7,jul,18,thursday
1,"33,005",2019-07-18,3,12,399,"2,019",7,jul,18,thursday
1,"33,006",2019-07-18,1,6,17.99,"2,019",7,jul,18,thursday
1,"33,007",2019-07-18,9,30,181.55,"2,019",7,jul,18,thursday
1,"33,009",2019-07-18,4,32.18,160.18,"2,019",7,jul,18,thursday
1,"33,010",2019-07-18,1,6,125,"2,019",7,jul,18,thursday
1,"33,011",2019-07-18,15,139.93,281.37,"2,019",7,jul,18,thursday
1,"33,012",2019-07-18,1,6,155,"2,019",7,jul,18,thursday
1,"33,013",2019-07-18,80,119.94,"2,527.14","2,019",7,jul,18,thursday
1,"33,016",2019-07-18,2,12,23.4,"2,019",7,jul,18,thursday
1,"33,018",2019-07-18,14,6,129.06,"2,019",7,jul,18,thursday
1,"33,019",2019-07-18,64,79.96,471.48,"2,019",7,jul,18,thursday
1,"33,020",2019-07-18,1,6,125,"2,019",7,jul,18,thursday
1,"33,021",2019-07-18,6,36,138.76,"2,019",7,jul,18,thursday
1,"33,022",2019-07-18,21,30,386.79,"2,019",7,jul,18,thursday
1,"33,023",2019-07-18,5,17.4,912.4,"2,019",7,jul,18,thursday
1,"33,024",2019-07-18,4,12,31.2,"2,019",7,jul,18,thursday
1,"33,025",2019-07-18,2,6,244,"2,019",7,jul,18,thursday
1,"33,026",2019-07-18,3,12,289,"2,019",7,jul,18,thursday
1,"33,027",2019-07-18,4,6,482,"2,019",7,jul,18,thursday
1,"33,028",2019-07-18,4,18,524,"2,019",7,jul,18,thursday
1,"33,029",2019-07-18,3,18,26.97,"2,019",7,jul,18,thursday
2,"33,031",2019-07-18,14,142.89,222.56,"2,019",7,jul,18,thursday
1,"33,034",2019-07-18,14,30,65.16,"2,019",7,jul,18,thursday
1,"33,036",2019-07-18,"1,388",30,"14,684.12","2,019",7,jul,18,thursday
2,"33,037",2019-07-18,19,142.01,547.31,"2,019",7,jul,18,thursday
1,"33,038",2019-07-18,"1,076",24,"7,506.24","2,019",7,jul,18,thursday
1,"33,039",2019-07-18,2,6,33.18,"2,019",7,jul,18,thursday
1,"33,040",2019-07-18,1,6,11.7,"2,019",7,jul,18,thursday
1,"33,041",2019-07-18,1,6,155,"2,019",7,jul,18,thursday
1,"33,042",2019-07-18,2,12,46.28,"2,019",7,jul,18,thursday
1,"33,043",2019-07-18,3,38.97,58.35,"2,019",7,jul,18,thursday
1,"33,044",2019-07-18,6,36,90.16,"2,019",7,jul,18,thursday
1,"33,045",2019-07-18,2,12,50.7,"2,019",7,jul,18,thursday
1,"33,046",2019-07-18,78,62.71,498.73,"2,019",7,jul,18,thursday
1,"33,047",2019-07-18,1,6,37.35,"2,019",7,jul,18,thursday
1,"33,048",2019-07-18,4,24,45.59,"2,019",7,jul,18,thursday
1,"33,051",2019-07-18,3,6,453,"2,019",7,jul,18,thursday
1,"33,052",2019-07-18,2,12,33.98,"2,019",7,jul,18,thursday
1,"33,053",2019-07-18,3,12,29.1,"2,019",7,jul,18,thursday
1,"33,054",2019-07-18,1,6,155,"2,019",7,jul,18,thursday
1,"33,055",2019-07-18,1,6.5,155.5,"2,019",7,jul,18,thursday
1,"33,056",2019-07-18,2,6,45.98,"2,019",7,jul,18,thursday
1,"33,057",2019-07-18,22,38.73,220.91,"2,019",7,jul,18,thursday
1,"33,059",2019-07-18,20,23.17,118.97,"2,019",7,jul,18,thursday
1,"33,060",2019-07-18,1,6,155,"2,019",7,jul,18,thursday
1,"33,061",2019-07-18,3,6,14.97,"2,019",7,jul,18,thursday
1,"33,062",2019-07-18,1,6,155,"2,019",7,jul,18,thursday
1,"33,063",2019-07-18,2,6,244,"2,019",7,jul,18,thursday
1,"33,064",2019-07-18,2,12,250,"2,019",7,jul,18,thursday
1,"33,065",2019-07-18,3,19.5,108.85,"2,019",7,jul,18,thursday
1,"33,066",2019-07-18,1,6,125,"2,019",7,jul,18,thursday
1,"33,067",2019-07-18,6,24,55.14,"2,019",7,jul,18,thursday
1,"33,070",2019-07-18,1,6,85,"2,019",7,jul,18,thursday
1,"33,071",2019-07-18,1,6,85.99,"2,019",7,jul,18,thursday
1,"33,072",2019-07-18,5,30,74.29,"2,019",7,jul,18,thursday
1,"33,073",2019-07-18,3,8.7,455.7,"2,019",7,jul,18,thursday
1,"33,074",2019-07-18,1,6,21.39,"2,019",7,jul,18,thursday
1,"33,075",2019-07-18,1,6,50,"2,019",7,jul,18,thursday
1,"33,076",2019-07-18,2,12,19.2,"2,019",7,jul,18,thursday
1,"33,077",2019-07-18,2,12,27.19,"2,019",7,jul,18,thursday
1,"33,078",2019-07-18,2,12,52.98,"2,019",7,jul,18,thursday
1,"33,079",2019-07-18,2,12,280,"2,019",7,jul,18,thursday
1,"33,080",2019-07-18,2,12.99,250.99,"2,019",7,jul,18,thursday
1,"33,081",2019-07-18,3,18,85.17,"2,019",7,jul,18,thursday
2,"33,082",2019-07-18,10,30,134.24,"2,019",7,jul,18,thursday
1,"33,083",2019-07-18,6,12,526,"2,019",7,jul,18,thursday
1,"33,084",2019-07-18,2,6,304,"2,019",7,jul,18,thursday
1,"33,085",2019-07-18,1,0,50,"2,019",7,jul,18,thursday
2,"33,086",2019-07-18,11,60,159.76,"2,019",7,jul,18,thursday
1,"33,087",2019-07-18,4,24,52.96,"2,019",7,jul,18,thursday
1,"33,089",2019-07-18,4,24,201.81,"2,019",7,jul,18,thursday
1,"33,092",2019-07-18,1,6,125,"2,019",7,jul,18,thursday
2,"33,094",2019-07-18,21,36,99.8,"2,019",7,jul,18,thursday
1,"33,095",2019-07-18,1,6,125,"2,019",7,jul,18,thursday
1,"33,096",2019-07-18,2,12,250,"2,019",7,jul,18,thursday
2,"33,097",2019-07-18,2,12,51.98,"2,019",7,jul,18,thursday
1,"33,100",2019-07-18,2,12,29.98,"2,019",7,jul,18,thursday
1,"33,101",2019-07-18,1,6,125,"2,019",7,jul,18,thursday
1,"33,102",2019-07-18,3,18,102.68,"2,019",7,jul,18,thursday
1,"33,103",2019-07-18,3,18,62.31,"2,019",7,jul,18,thursday
1,"33,104",2019-07-18,1,6,125,"2,019",7,jul,18,thursday
1,"33,105",2019-07-18,7,30,546.94,"2,019",7,jul,18,thursday
1,"33,107",2019-07-18,2,12,70.5,"2,019",7,jul,18,thursday
1,"33,108",2019-07-18,1,6,125,"2,019",7,jul,18,thursday
1,"33,110",2019-07-18,12,72,190.82,"2,019",7,jul,18,thursday
2,"33,111",2019-07-19,16,415.92,579.68,"2,019",7,jul,19,friday
1,"33,112",2019-07-19,1,6,18,"2,019",7,jul,19,friday
1,"33,113",2019-07-19,60,82.36,369.76,"2,019",7,jul,19,friday
1,"33,114",2019-07-19,1,12.99,26.28,"2,019",7,jul,19,friday
1,"33,115",2019-07-19,1,6,29.99,"2,019",7,jul,19,friday
1,"33,116",2019-07-19,4,24,76.4,"2,019",7,jul,19,friday
2,"33,117",2019-07-19,4,17.4,623.4,"2,019",7,jul,19,friday
1,"33,118",2019-07-19,1,6,155,"2,019",7,jul,19,friday
1,"33,119",2019-07-19,2,6,164,"2,019",7,jul,19,friday
1,"33,122",2019-07-19,1,6,125,"2,019",7,jul,19,friday
1,"33,123",2019-07-19,3,6,15.57,"2,019",7,jul,19,friday
1,"33,124",2019-07-19,47,12.99,294.99,"2,019",7,jul,19,friday
1,"33,125",2019-07-19,6,36,108.74,"2,019",7,jul,19,friday
1,"33,126",2019-07-19,2,12,45.67,"2,019",7,jul,19,friday
1,"33,127",2019-07-19,100,25.27,360.27,"2,019",7,jul,19,friday
1,"33,128",2019-07-19,102,468.9,846.53,"2,019",7,jul,19,friday
1,"33,130",2019-07-19,1,6,155,"2,019",7,jul,19,friday
1,"33,131",2019-07-19,3,6,363,"2,019",7,jul,19,friday
1,"33,133",2019-07-19,12,48,140.02,"2,019",7,jul,19,friday
1,"33,134",2019-07-19,10,54,131.55,"2,019",7,jul,19,friday
1,"33,135",2019-07-19,1,6,15.49,"2,019",7,jul,19,friday
2,"33,136",2019-07-19,4,51.96,117.92,"2,019",7,jul,19,friday
1,"33,138",2019-07-19,5,32.5,75.7,"2,019",7,jul,19,friday
1,"33,139",2019-07-19,16,30,93.15,"2,019",7,jul,19,friday
1,"33,140",2019-07-19,3,18,47.67,"2,019",7,jul,19,friday
2,"33,142",2019-07-19,193,51.64,592.04,"2,019",7,jul,19,friday
1,"33,143",2019-07-19,1,6,10.99,"2,019",7,jul,19,friday
2,"33,144",2019-07-19,216,53.4,658.2,"2,019",7,jul,19,friday
1,"33,145",2019-07-19,50,91,310.75,"2,019",7,jul,19,friday
1,"33,146",2019-07-19,3,12,46.38,"2,019",7,jul,19,friday
1,"33,147",2019-07-19,2,12,52.38,"2,019",7,jul,19,friday
1,"33,148",2019-07-19,26,6,291.74,"2,019",7,jul,19,friday
1,"33,149",2019-07-19,3,12,369,"2,019",7,jul,19,friday
1,"33,150",2019-07-19,2,12,280,"2,019",7,jul,19,friday
1,"33,151",2019-07-19,19,19.5,134.21,"2,019",7,jul,19,friday
1,"33,152",2019-07-19,1,12.99,131.99,"2,019",7,jul,19,friday
1,"33,153",2019-07-19,1,6,22.99,"2,019",7,jul,19,friday
1,"33,154",2019-07-19,40,74.76,468.12,"2,019",7,jul,19,friday
1,"33,155",2019-07-19,5,12,407,"2,019",7,jul,19,friday
1,"33,156",2019-07-19,11,64.55,390.65,"2,019",7,jul,19,friday
1,"33,157",2019-07-19,2,12,280,"2,019",7,jul,19,friday
1,"33,159",2019-07-19,2,6,164,"2,019",7,jul,19,friday
1,"33,163",2019-07-19,9,54,272.89,"2,019",7,jul,19,friday
1,"33,164",2019-07-19,1,12.99,56.99,"2,019",7,jul,19,friday
1,"33,165",2019-07-19,1,6,155,"2,019",7,jul,19,friday
1,"33,166",2019-07-19,5,30,71.98,"2,019",7,jul,19,friday
1,"33,168",2019-07-19,2,12,39.49,"2,019",7,jul,19,friday
1,"33,169",2019-07-19,3,12,369,"2,019",7,jul,19,friday
1,"33,170",2019-07-19,2,12,19,"2,019",7,jul,19,friday
1,"33,171",2019-07-19,5,6,751,"2,019",7,jul,19,friday
2,"33,172",2019-07-19,10,24,"1,044","2,019",7,jul,19,friday
1,"33,173",2019-07-19,2,12,51.35,"2,019",7,jul,19,friday
1,"33,174",2019-07-19,3,18,40.79,"2,019",7,jul,19,friday
1,"33,175",2019-07-19,3,18,35.41,"2,019",7,jul,19,friday
1,"33,176",2019-07-19,1,6,61.99,"2,019",7,jul,19,friday
1,"33,177",2019-07-19,1,6,43.2,"2,019",7,jul,19,friday
1,"33,178",2019-07-19,14,32.5,94.6,"2,019",7,jul,19,friday
1,"33,180",2019-07-19,1,6,9.49,"2,019",7,jul,19,friday
1,"33,182",2019-07-19,1,6,125,"2,019",7,jul,19,friday
1,"33,183",2019-07-19,1,6,125,"2,019",7,jul,19,friday
1,"33,184",2019-07-19,1,6,19.59,"2,019",7,jul,19,friday
1,"33,185",2019-07-19,1,6,13.2,"2,019",7,jul,19,friday
1,"33,186",2019-07-19,4,18,265.5,"2,019",7,jul,19,friday
1,"33,187",2019-07-19,1,6,125,"2,019",7,jul,19,friday
1,"33,188",2019-07-19,3,18,151.79,"2,019",7,jul,19,friday
1,"33,189",2019-07-19,6,18,145.99,"2,019",7,jul,19,friday
1,"33,190",2019-07-19,32,66.9,305.32,"2,019",7,jul,19,friday
1,"33,193",2019-07-19,1,6,26.99,"2,019",7,jul,19,friday
3,"33,194",2019-07-19,80,278.65,626.05,"2,019",7,jul,19,friday
1,"33,196",2019-07-19,1,12.99,131.99,"2,019",7,jul,19,friday
1,"33,197",2019-07-19,3,18,199.78,"2,019",7,jul,19,friday
1,"33,199",2019-07-19,1,6,19.59,"2,019",7,jul,19,friday
1,"33,200",2019-07-19,1,6,125,"2,019",7,jul,19,friday
1,"33,201",2019-07-19,1,8.7,207.7,"2,019",7,jul,19,friday
1,"33,203",2019-07-19,2,19.99,257.99,"2,019",7,jul,19,friday
1,"33,204",2019-07-19,2,6,244,"2,019",7,jul,19,friday
1,"33,206",2019-07-19,2,12,33.26,"2,019",7,jul,19,friday
1,"33,209",2019-07-19,1,6,15.99,"2,019",7,jul,19,friday
1,"33,210",2019-07-19,1,6,155,"2,019",7,jul,19,friday
2,"33,211",2019-07-19,8,39,58.32,"2,019",7,jul,19,friday
1,"33,212",2019-07-19,4,18,45.75,"2,019",7,jul,19,friday
1,"33,213",2019-07-19,2,12,37.38,"2,019",7,jul,19,friday
1,"33,214",2019-07-19,1,6,105.99,"2,019",7,jul,19,friday
2,"33,215",2019-07-19,6,36,67.67,"2,019",7,jul,19,friday
1,"33,216",2019-07-19,3,12,369,"2,019",7,jul,19,friday
1,"33,217",2019-07-19,1,6,125,"2,019",7,jul,19,friday
2,"33,218",2019-07-19,13,42,255.87,"2,019",7,jul,19,friday
1,"33,219",2019-07-19,2,12,280,"2,019",7,jul,19,friday
1,"33,221",2019-07-19,4,24,116.46,"2,019",7,jul,19,friday
1,"33,222",2019-07-19,19,36,123.54,"2,019",7,jul,19,friday
2,"33,223",2019-07-20,7,42,132.45,"2,019",7,jul,20,saturday
1,"33,224",2019-07-20,4,24,47.1,"2,019",7,jul,20,saturday
1,"33,225",2019-07-20,9,18,869,"2,019",7,jul,20,saturday
1,"33,226",2019-07-20,2,25.98,50.2,"2,019",7,jul,20,saturday
1,"33,227",2019-07-20,1,6,85,"2,019",7,jul,20,saturday
2,"33,228",2019-07-20,24,138,733.18,"2,019",7,jul,20,saturday
1,"33,229",2019-07-20,2,25.98,47.17,"2,019",7,jul,20,saturday
2,"33,230",2019-07-20,6,30,73.35,"2,019",7,jul,20,saturday
1,"33,233",2019-07-20,15,24.96,125.31,"2,019",7,jul,20,saturday
1,"33,234",2019-07-20,2,6,304,"2,019",7,jul,20,saturday
1,"33,235",2019-07-20,1,6,85,"2,019",7,jul,20,saturday
1,"33,236",2019-07-20,15,12,67.85,"2,019",7,jul,20,saturday
1,"33,237",2019-07-20,3,17.4,564.4,"2,019",7,jul,20,saturday
3,"33,238",2019-07-20,5,30,61.59,"2,019",7,jul,20,saturday
2,"33,239",2019-07-20,4,24,66.62,"2,019",7,jul,20,saturday
1,"33,240",2019-07-20,2,12,43.98,"2,019",7,jul,20,saturday
1,"33,241",2019-07-20,6,18,792,"2,019",7,jul,20,saturday
1,"33,243",2019-07-20,1,6,155,"2,019",7,jul,20,saturday
1,"33,245",2019-07-20,14,32.5,93.64,"2,019",7,jul,20,saturday
1,"33,246",2019-07-20,5,30,53.28,"2,019",7,jul,20,saturday
1,"33,249",2019-07-20,2,8.7,306.7,"2,019",7,jul,20,saturday
1,"33,250",2019-07-20,3,18,61.97,"2,019",7,jul,20,saturday
2,"33,251",2019-07-20,9,24,65.83,"2,019",7,jul,20,saturday
1,"33,252",2019-07-20,4,18,332.56,"2,019",7,jul,20,saturday
1,"33,253",2019-07-20,3,18,51.27,"2,019",7,jul,20,saturday
1,"33,254",2019-07-20,2,6,244,"2,019",7,jul,20,saturday
1,"33,255",2019-07-20,3,12,369,"2,019",7,jul,20,saturday
1,"33,256",2019-07-20,1,6,155,"2,019",7,jul,20,saturday
1,"33,257",2019-07-20,1,6,85,"2,019",7,jul,20,saturday
1,"33,258",2019-07-20,210,303.78,"1,395.08","2,019",7,jul,20,saturday
1,"33,259",2019-07-20,2,12,23.4,"2,019",7,jul,20,saturday
1,"33,262",2019-07-20,60,219.82,507.22,"2,019",7,jul,20,saturday
1,"33,264",2019-07-20,1,6,155,"2,019",7,jul,20,saturday
2,"33,265",2019-07-20,3,24.96,381.96,"2,019",7,jul,20,saturday
1,"33,267",2019-07-20,4,24,55.96,"2,019",7,jul,20,saturday
1,"33,268",2019-07-20,2,6,244,"2,019",7,jul,20,saturday
1,"33,269",2019-07-20,2,6,164,"2,019",7,jul,20,saturday
1,"33,271",2019-07-20,64,92.95,540.15,"2,019",7,jul,20,saturday
1,"33,272",2019-07-20,1,6,16.39,"2,019",7,jul,20,saturday
1,"33,273",2019-07-20,6,25.98,709.98,"2,019",7,jul,20,saturday
1,"33,274",2019-07-20,1,6,125,"2,019",7,jul,20,saturday
1,"33,275",2019-07-20,4,24,51.35,"2,019",7,jul,20,saturday
1,"33,276",2019-07-20,3,18,73.18,"2,019",7,jul,20,saturday
2,"33,277",2019-07-20,2,12,21.6,"2,019",7,jul,20,saturday
1,"33,278",2019-07-20,1,6,85,"2,019",7,jul,20,saturday
1,"33,279",2019-07-20,1,6,85,"2,019",7,jul,20,saturday
1,"33,280",2019-07-20,3,18,49.99,"2,019",7,jul,20,saturday
1,"33,281",2019-07-20,3,6,10.5,"2,019",7,jul,20,saturday
1,"33,282",2019-07-20,1,6,19.59,"2,019",7,jul,20,saturday
2,"33,284",2019-07-20,3,13,48.18,"2,019",7,jul,20,saturday
1,"33,285",2019-07-20,5,18,96.95,"2,019",7,jul,20,saturday
1,"33,286",2019-07-20,6,38.97,722.97,"2,019",7,jul,20,saturday
1,"33,288",2019-07-20,1,6,21.99,"2,019",7,jul,20,saturday
1,"33,289",2019-07-20,2,6,244,"2,019",7,jul,20,saturday
1,"33,290",2019-07-20,2,12,28.28,"2,019",7,jul,20,saturday
1,"33,291",2019-07-20,2,25.98,263.98,"2,019",7,jul,20,saturday
1,"33,293",2019-07-20,3,18,34.72,"2,019",7,jul,20,saturday
1,"33,294",2019-07-20,3,12,213.57,"2,019",7,jul,20,saturday
1,"33,295",2019-07-20,3,12.99,369.99,"2,019",7,jul,20,saturday
1,"33,298",2019-07-20,4,18,53.18,"2,019",7,jul,20,saturday
1,"33,299",2019-07-20,1,6,155,"2,019",7,jul,20,saturday
1,"33,301",2019-07-20,1,6,75.99,"2,019",7,jul,20,saturday
1,"33,303",2019-07-20,1,6,105.99,"2,019",7,jul,20,saturday
1,"33,304",2019-07-20,2,12,70.5,"2,019",7,jul,20,saturday
1,"33,305",2019-07-20,23,90,194.19,"2,019",7,jul,20,saturday
1,"33,306",2019-07-20,1,6,155,"2,019",7,jul,20,saturday
1,"33,307",2019-07-20,2,12,65.99,"2,019",7,jul,20,saturday
1,"33,308",2019-07-20,2,12,240,"2,019",7,jul,20,saturday
1,"33,309",2019-07-20,2,6,244,"2,019",7,jul,20,saturday
1,"33,310",2019-07-20,4,18,42.72,"2,019",7,jul,20,saturday
1,"33,311",2019-07-20,5,6,401,"2,019",7,jul,20,saturday
1,"33,312",2019-07-20,8,30,115.94,"2,019",7,jul,20,saturday
1,"33,314",2019-07-20,1,6,26.99,"2,019",7,jul,20,saturday
2,"33,315",2019-07-20,9,37.44,433.44,"2,019",7,jul,20,saturday
1,"33,316",2019-07-20,4,12.99,488.99,"2,019",7,jul,20,saturday
2,"33,317",2019-07-20,75,518.1,959.92,"2,019",7,jul,20,saturday
1,"33,318",2019-07-20,1,6,50,"2,019",7,jul,20,saturday
1,"33,319",2019-07-20,1,6,155,"2,019",7,jul,20,saturday
1,"33,320",2019-07-20,5,12,407,"2,019",7,jul,20,saturday
1,"33,321",2019-07-20,2,6,244,"2,019",7,jul,20,saturday
1,"33,322",2019-07-21,1,6,155,"2,019",7,jul,21,sunday
1,"33,323",2019-07-21,3,12,75.26,"2,019",7,jul,21,sunday
2,"33,325",2019-07-21,4,24,42.72,"2,019",7,jul,21,sunday
1,"33,326",2019-07-21,1,6,125,"2,019",7,jul,21,sunday
1,"33,327",2019-07-21,5,300,430.46,"2,019",7,jul,21,sunday
1,"33,328",2019-07-21,2,12.99,250.99,"2,019",7,jul,21,sunday
1,"33,329",2019-07-21,1,6,125,"2,019",7,jul,21,sunday
1,"33,331",2019-07-21,5,30,75.09,"2,019",7,jul,21,sunday
1,"33,332",2019-07-21,1,6,85,"2,019",7,jul,21,sunday
1,"33,333",2019-07-21,1,6,10.56,"2,019",7,jul,21,sunday
1,"33,334",2019-07-21,39,78,243.22,"2,019",7,jul,21,sunday
1,"33,335",2019-07-21,3,18,48.48,"2,019",7,jul,21,sunday
1,"33,336",2019-07-21,13,12.99,54.46,"2,019",7,jul,21,sunday
1,"33,337",2019-07-21,1,6,125,"2,019",7,jul,21,sunday
1,"33,339",2019-07-21,3,18,40.93,"2,019",7,jul,21,sunday
1,"33,341",2019-07-21,1,6,125,"2,019",7,jul,21,sunday
1,"33,342",2019-07-21,1,6,125,"2,019",7,jul,21,sunday
1,"33,343",2019-07-21,4,24,195.79,"2,019",7,jul,21,sunday
1,"33,344",2019-07-21,1,6,22.99,"2,019",7,jul,21,sunday
1,"33,346",2019-07-21,17,112.32,230.9,"2,019",7,jul,21,sunday
1,"33,347",2019-07-21,2,12,26.31,"2,019",7,jul,21,sunday
1,"33,348",2019-07-21,3,18,157.23,"2,019",7,jul,21,sunday
